port_id,rdate,p_close,daily_return
BG001,11/4/2019,450.9269,0.000851639
BG001,11/5/2019,450.485,-0.000979981
BG001,11/6/2019,450.6969,0.000470382
BG001,11/7/2019,451.9585,0.00279922
BG001,11/8/2019,452.0352,0.000169706
BG001,11/11/2019,452.0806,0.000100435
BG001,11/12/2019,453.0147,0.002066224
BG001,11/13/2019,453.0282,2.98E-05
BG001,11/14/2019,453.8946,0.001912464
BG001,11/15/2019,457.6902,0.008362294
BG001,11/18/2019,457.8354,0.000317245
BG001,11/19/2019,459.4074,0.003433548
BG001,11/20/2019,456.7095,-0.005872565
BG001,11/21/2019,454.1991,-0.005496711
BG001,11/22/2019,453.8781,-0.000706739
BG001,11/25/2019,457.6744,0.00836414
BG001,11/26/2019,461.901,0.00923495
BG001,11/27/2019,463.4739,0.003405275
BG001,11/28/2019,463.4739,0
BG001,11/29/2019,461.1518,-0.005010207
BG001,12/2/2019,456.5935,-0.009884598
BG001,12/3/2019,454.1941,-0.005255003
BG001,12/4/2019,455.538,0.002958867
BG001,12/5/2019,455.7424,0.0004487
BG001,12/6/2019,459.2883,0.007780492
BG001,12/9/2019,458.3331,-0.002079739
BG001,12/10/2019,457.4084,-0.002017528
BG001,12/11/2019,458.7979,0.003037767
BG001,12/12/2019,461.8491,0.006650423
BG001,12/13/2019,462.2807,0.000934504
BG001,12/16/2019,465.0929,0.006083317
BG001,12/17/2019,464.925,-0.000361003
BG001,12/18/2019,465.6699,0.001602194
BG001,12/19/2019,468.5281,0.006137824
BG001,12/20/2019,471.7779,0.00693619
BG001,12/23/2019,471.9649,0.000396373
BG001,12/24/2019,471.7557,-0.000443253
BG001,12/25/2019,471.7557,0
BG001,12/26/2019,472.5286,0.001638348
BG001,12/27/2019,472.8338,0.000645887
BG001,12/30/2019,469.9883,-0.006017971
BG001,12/31/2019,471.1938,0.002564957
BG001,1/1/2020,471.1938,0
BG001,1/2/2020,475.0459,0.008175192
BG001,1/3/2020,471.6785,-0.007088578
BG001,1/6/2020,471.8165,0.000292572
BG001,1/7/2020,471.1282,-0.00145883
BG001,1/8/2020,474.8582,0.007917166
BG001,1/9/2020,479.0901,0.008911924
BG001,1/10/2020,478.7627,-0.000683379
BG001,1/13/2020,481.522,0.005763398
BG001,1/14/2020,481.8723,0.000727485
BG001,1/15/2020,483.4493,0.003272651
BG001,1/16/2020,486.7976,0.006925856
BG001,1/17/2020,489.3381,0.005218801
BG001,1/20/2020,489.3381,0
BG001,1/21/2020,487.7894,-0.003164887
BG001,1/22/2020,488.4762,0.001407985
BG001,1/23/2020,489.9323,0.002980903
BG001,1/24/2020,486.0759,-0.007871292
BG001,1/27/2020,477.5167,-0.017608773
BG001,1/28/2020,481.9902,0.009368259
BG001,1/29/2020,481.1509,-0.001741322
BG001,1/30/2020,482.0021,0.001769092
BG001,1/31/2020,469.5007,-0.025936402
BG001,2/3/2020,473.6372,0.008810423
BG001,2/4/2020,482.0802,0.01782588
BG001,2/5/2020,487.2358,0.010694486
BG001,2/6/2020,488.529,0.002654156
BG001,2/7/2020,485.5803,-0.006035875
BG001,2/10/2020,490.0984,0.009304537
BG001,2/11/2020,493.3197,0.006572762
BG001,2/12/2020,498.096,0.009681957
BG001,2/13/2020,498.4632,0.000737207
BG001,2/14/2020,499.8801,0.002842537
BG001,2/17/2020,499.8801,0
BG001,2/18/2020,496.8861,-0.005989436
BG001,2/19/2020,497.8623,0.001964635
BG001,2/20/2020,494.258,-0.007239552
BG001,2/21/2020,489.5105,-0.009605307
BG001,2/24/2020,472.8898,-0.033953715
BG001,2/25/2020,456.6406,-0.034361494
BG001,2/26/2020,455.2606,-0.00302207
BG001,2/27/2020,436.8878,-0.040356666
BG001,2/28/2020,431.8221,-0.011594968
BG001,3/2/2020,451.4498,0.045453209
BG001,3/3/2020,438.8753,-0.027853595
BG001,3/4/2020,457.3773,0.042157761
BG001,3/5/2020,441.105,-0.035577411
BG001,3/6/2020,435.7331,-0.01217828
BG001,3/9/2020,405.2929,-0.069859738
BG001,3/10/2020,426.3802,0.052029779
BG001,3/11/2020,404.905,-0.050366316
BG001,3/12/2020,368.0313,-0.091067534
BG001,3/13/2020,399.529,0.085584297
BG001,3/16/2020,341.7409,-0.144640564
BG001,3/17/2020,358.5579,0.049209796
BG001,3/18/2020,334.6781,-0.066599565
BG001,3/19/2020,339.4251,0.014183778
BG001,3/20/2020,323.6232,-0.046554895
BG001,3/23/2020,310.4012,-0.040856156
BG001,3/24/2020,346.7228,0.117015012
BG001,3/25/2020,357.8959,0.032224878
BG001,3/26/2020,379.2329,0.059617894
BG001,3/27/2020,362.5824,-0.043905737
BG001,3/30/2020,373.6663,0.030569327
BG001,3/31/2020,364.1522,-0.025461488
BG001,4/1/2020,344.416,-0.054197668
BG001,4/2/2020,353.1871,0.025466587
BG001,4/3/2020,347.1135,-0.017196551
BG001,4/6/2020,376.6289,0.085030977
BG001,4/7/2020,375.8771,-0.001996129
BG001,4/8/2020,389.8973,0.037299958
BG001,4/9/2020,394.1294,0.010854397
BG001,4/10/2020,394.1294,0
BG001,4/13/2020,389.6518,-0.011360736
BG001,4/14/2020,400.4158,0.027624664
BG001,4/15/2020,390.1284,-0.025691793
BG001,4/16/2020,393.1337,0.007703361
BG001,4/17/2020,405.4165,0.031243315
BG001,4/20/2020,396.6285,-0.021676473
BG001,4/21/2020,384.4265,-0.030764305
BG001,4/22/2020,396.1197,0.030417258
BG001,4/23/2020,394.3569,-0.00445017
BG001,4/24/2020,399.7926,0.013783707
BG001,4/27/2020,409.0006,0.023031942
BG001,4/28/2020,408.0079,-0.002427136
BG001,4/29/2020,418.3933,0.025453919
BG001,4/30/2020,413.3317,-0.012097708
BG001,5/1/2020,403.725,-0.023242108
BG001,5/4/2020,404.4864,0.001885937
BG001,5/5/2020,410.3968,0.014612111
BG001,5/6/2020,409.2861,-0.002706405
BG001,5/7/2020,414.5378,0.012831367
BG001,5/8/2020,420.4678,0.014305089
BG001,5/11/2020,421.8913,0.003385515
BG001,5/12/2020,412.9056,-0.021298614
BG001,5/13/2020,405.4808,-0.017981834
BG001,5/14/2020,412.8785,0.018244267
BG001,5/15/2020,415.3811,0.006061347
BG001,5/18/2020,427.1561,0.028347462
BG001,5/19/2020,422.4737,-0.010961801
BG001,5/20/2020,428.7016,0.014741509
BG001,5/21/2020,425.8264,-0.006706763
BG001,5/22/2020,427.0049,0.00276756
BG001,5/25/2020,427.0049,0
BG001,5/26/2020,431.7514,0.011115798
BG001,5/27/2020,437.1277,0.012452305
BG001,5/28/2020,439.6983,0.005880661
BG001,5/29/2020,443.5231,0.008698692
BG001,6/1/2020,444.8544,0.003001647
BG001,6/2/2020,449.4334,0.010293256
BG001,6/3/2020,454.6989,0.011715863
BG001,6/4/2020,450.8658,-0.008429974
BG001,6/5/2020,463.2336,0.027431222
BG001,6/8/2020,465.7382,0.005406775
BG001,6/9/2020,461.3842,-0.0093486
BG001,6/10/2020,459.8811,-0.003257806
BG001,6/11/2020,433.9308,-0.056428281
BG001,6/12/2020,440.0367,0.014071138
BG001,6/15/2020,443.0881,0.006934422
BG001,6/16/2020,452.4455,0.021118599
BG001,6/17/2020,453.192,0.001649922
BG001,6/18/2020,452.4198,-0.001703914
BG001,6/19/2020,448.3119,-0.009079841
BG001,6/22/2020,451.2268,0.006501947
BG001,6/23/2020,452.86,0.003619466
BG001,6/24/2020,440.0695,-0.028243828
BG001,6/25/2020,443.4302,0.007636748
BG001,6/26/2020,435.28,-0.018379894
BG001,6/29/2020,439.7496,0.010268333
BG001,6/30/2020,446.4533,0.015244357
BG001,7/1/2020,449.1728,0.006091343
