,bbg_id
1470,/bbgid/BBG000BB3080
1471,/bbgid/BBG000C40QG2
1472,/bbgid/BBG000CGFY45
1473,/bbgid/BBG000BZY3G8
1474,/bbgid/BBG000BFT2L4
1475,/bbgid/BBG000BJF1Z8
1476,/bbgid/BBG000QQF7G4
1477,/bbgid/BBG000KRSBX6
1478,/bbgid/BBG0057SF1Z2
1479,/bbgid/BBG000BBHXQ3
1480,/bbgid/BBG000C8SW16
1481,/bbgid/BBG001P63B80
1482,/bbgid/BBG000NKDGG2
1483,/bbgid/BBG000TSWM66
1484,/bbgid/BBG000PPJTH4
1485,/bbgid/BBG000FQHHX3
1486,/bbgid/BBG000CZK817
1487,/bbgid/BBG000BB7JQ5
1488,/bbgid/BBG000BRXTR8
1489,/bbgid/BBG000BSMFN2
1490,/bbgid/BBG000BF20N5
1491,/bbgid/BBG000BWW509
1492,/bbgid/BBG000BHHF34
1493,/bbgid/BBG003MS9X87
1494,/bbgid/BBG000DJGGD6
1495,/bbgid/BBG000BD8VT0
1496,/bbgid/BBG000HH3LY6
1497,/bbgid/BBG00B8N0HG1
1498,/bbgid/BBG000BLJWF3
1499,/bbgid/BBG00J24S765
1500,/bbgid/BBG000FC3ZL2
1501,/bbgid/BBG000BB6F57
1502,/bbgid/BBG000BGPQW1
1503,/bbgid/BBG000C88125
1504,/bbgid/BBG000BSH4R9
1505,/bbgid/BBG000BQJTP8
1506,/bbgid/BBG000BV7ZW8
1507,/bbgid/BBG000BGRMB1
1508,/bbgid/BBG000C1ZRQ7
1509,/bbgid/BBG000BBX657
1510,/bbgid/BBG001YCZP63
1511,/bbgid/BBG000TRN6Z1
1512,/bbgid/BBG000BBHGQ0
1513,/bbgid/BBG003B91XR8
1514,/bbgid/BBG000BP3SJ6
1515,/bbgid/BBG000HS77T5
1516,/bbgid/BBG000BMZ5P1
1517,/bbgid/BBG000BZZVL9
1518,/bbgid/BBG000MTDW24
1519,/bbgid/BBG000BD6V58
1520,/bbgid/BBG00GBV88T6
1521,/bbgid/BBG000K3BC83
1522,/bbgid/BBG000BFKP87
1523,/bbgid/BBG000BGSMF6
1524,/bbgid/BBG000QNPBH0
1525,/bbgid/BBG000BMT0R7
1526,/bbgid/BBG000BCBDV5
1527,/bbgid/BBG000C3QHW8
1528,/bbgid/BBG000CS7CT9
1529,/bbgid/BBG000DD8WX1
1530,/bbgid/BBG000QDQR59
1531,/bbgid/BBG000BGD220
1532,/bbgid/BBG000DMFQS2
1533,/bbgid/BBG000C407W6
1534,/bbgid/BBG004Z4HFD8
1535,/bbgid/BBG000F5YH15
1536,/bbgid/BBG000BD1S14
1537,/bbgid/BBG000C1XKF6
1538,/bbgid/BBG000H32P24
1539,/bbgid/BBG000NV1KK7
1540,/bbgid/BBG000BPQ0F6
1541,/bbgid/BBG000BGF8B5
1542,/bbgid/BBG000DKMJ86
1543,/bbgid/BBG000C4MTR0
1544,/bbgid/BBG000D7RKJ5
1545,/bbgid/BBG000J9C6X6
1546,/bbgid/BBG000BTJ011
1547,/bbgid/BBG000BCCZ27
1548,/bbgid/BBG000CWSZN2
1549,/bbgid/BBG000K5DRK9
1550,/bbgid/BBG000BRJ809
1551,/bbgid/BBG000BG22J4
1552,/bbgid/BBG000BGJ661
1553,/bbgid/BBG006JNW321
1554,/bbgid/BBG000BGXMG9
1555,/bbgid/BBG000BCQ6J8
1556,/bbgid/BBG000C34488
1557,/bbgid/BBG000BZ21R5
1558,/bbgid/BBG000GJQQ22
1559,/bbgid/BBG000G87NB4
1560,/bbgid/BBG000PLQCY3
1561,/bbgid/BBG000BB1TH9
1562,/bbgid/BBG000G9LWL5
1563,/bbgid/BBG006D4PF48
1564,/bbgid/BBG000CB07H7
1565,/bbgid/BBG000BNGTQ7
1566,/bbgid/BBG000BV4DR6
1567,/bbgid/BBG001CGH2D1
1568,/bbgid/BBG000GQBNG4
1569,/bbgid/BBG000BRDFF3
1570,/bbgid/BBG00DXDL6Q1
1571,/bbgid/BBG000F5PGF2
1572,/bbgid/BBG000BD0J06
1573,/bbgid/BBG000C3KB84
1574,/bbgid/BBG000BVMGF2
1575,/bbgid/BBG000LK4328
1576,/bbgid/BBG000MMCGW2
1577,/bbgid/BBG000J2XL74
1578,/bbgid/BBG000BC4CV5
1579,/bbgid/BBG000BJN3C0
1580,/bbgid/BBG000BFNR17
1581,/bbgid/BBG000F4W0M4
1582,/bbgid/BBG0069J9WB3
1583,/bbgid/BBG001VGY0M5
1584,/bbgid/BBG00D30HGP6
1585,/bbgid/BBG000QD4533
1586,/bbgid/BBG000BKFNX9
1587,/bbgid/BBG000BGD7W6
1588,/bbgid/BBG000BSQLT9
1589,/bbgid/BBG002DSBL28
1590,/bbgid/BBG000BGGBT8
1591,/bbgid/BBG006YP1L41
1592,/bbgid/BBG000D2RMF6
1593,/bbgid/BBG000RWMMS6
1594,/bbgid/BBG000BSBZH7
1595,/bbgid/BBG000C706J6
1596,/bbgid/BBG000BJ9RS6
1597,/bbgid/BBG000BJQYS2
1598,/bbgid/BBG004T7T2Z0
1599,/bbgid/BBG000BTM2K2
1600,/bbgid/BBG008871P56
1601,/bbgid/BBG000DKCC19
1602,/bbgid/BBG000BCNYT9
1603,/bbgid/BBG000BJSBJ0
1604,/bbgid/BBG000PLSZ34
1605,/bbgid/BBG000D02GB4
1606,/bbgid/BBG001LWJDL1
1607,/bbgid/BBG000B9XB24
1608,/bbgid/BBG000BSTBM5
1609,/bbgid/BBG000BML3J8
1610,/bbgid/BBG000TGZHS6
1611,/bbgid/BBG000BC9DK0
1612,/bbgid/BBG000BNC3Y9
1613,/bbgid/BBG000C3WK36
1614,/bbgid/BBG000GN4ZY2
1615,/bbgid/BBG000C61V11
1616,/bbgid/BBG000FB3DJ6
1617,/bbgid/BBG000FV0NL0
1618,/bbgid/BBG000BY9903
1619,/bbgid/BBG000LDS0V2
1620,/bbgid/BBG000P6C4M2
1621,/bbgid/BBG000FBFX72
1622,/bbgid/BBG001KJFX31
1623,/bbgid/BBG000BDR7W8
1624,/bbgid/BBG000HWKL01
1625,/bbgid/BBG000V76MQ6
1626,/bbgid/BBG000BS3PL3
1627,/bbgid/BBG000BCC284
1628,/bbgid/BBG002Q7J5Z1
1629,/bbgid/BBG000QVC7M9
1630,/bbgid/BBG000D96W26
1631,/bbgid/BBG000J2Z5H6
1632,/bbgid/BBG000F4PNF0
1633,/bbgid/BBG0058YL7G9
1634,/bbgid/BBG000BQ0543
1635,/bbgid/BBG000BB0WY4
1636,/bbgid/BBG000P320X6
1637,/bbgid/BBG000BJTZX0
1638,/bbgid/BBG000BQSBB2
1639,/bbgid/BBG000BXQCS9
1640,/bbgid/BBG000CB1FM2
1641,/bbgid/BBG00B036G60
1642,/bbgid/BBG002BC2YL6
1643,/bbgid/BBG000Q5VCD4
1644,/bbgid/BBG000CKGDS5
1645,/bbgid/BBG00HCY3Q67
1646,/bbgid/BBG000BPQD31
1647,/bbgid/BBG000CQCCK6
1648,/bbgid/BBG000BPXZ43
1649,/bbgid/BBG000BRNTD4
1650,/bbgid/BBG000KYNTQ5
1651,/bbgid/BBG000GT6BT6
1652,/bbgid/BBG001XJRMF5
1653,/bbgid/BBG000CB8Q50
1654,/bbgid/BBG000QH56C1
1655,/bbgid/BBG000BZQ983
1656,/bbgid/BBG000BBPFB9
1657,/bbgid/BBG000BYFPY3
1658,/bbgid/BBG000CHSN07
1659,/bbgid/BBG000QP6KB2
1660,/bbgid/BBG00B2VZCV5
1661,/bbgid/BBG000CC27Z3
1662,/bbgid/BBG0060B3M63
1663,/bbgid/BBG000ND5X52
1664,/bbgid/BBG009R0CVG1
1665,/bbgid/BBG000BL30Y9
1666,/bbgid/BBG000BCF9M0
1667,/bbgid/BBG000DGLTG5
1668,/bbgid/BBG000BD9ZM7
1669,/bbgid/BBG00FY0CZQ9
1670,/bbgid/BBG000PYJY93
1671,/bbgid/BBG000C97G94
1672,/bbgid/BBG000BHN9B2
1673,/bbgid/BBG000DZN289
1674,/bbgid/BBG000D5S4M0
1675,/bbgid/BBG000BN5MG5
1676,/bbgid/BBG000KLDTJ2
1677,/bbgid/BBG000BBDV81
1678,/bbgid/BBG000H56MZ6
1679,/bbgid/BBG000J06DW8
1680,/bbgid/BBG000CFZ003
1681,/bbgid/BBG000FRVHB9
1682,/bbgid/BBG000BNX3R4
1683,/bbgid/BBG000BXX6N9
1684,/bbgid/BBG000BHTPS2
1685,/bbgid/BBG000BCL649
1686,/bbgid/BBG0017WYCC2
1687,/bbgid/BBG000BCHQX8
1688,/bbgid/BBG000BMH2Q7
1689,/bbgid/BBG000BX57K1
1690,/bbgid/BBG000F44GR5
1691,/bbgid/BBG000LGGW11
1692,/bbgid/BBG000BJTD50
1693,/bbgid/BBG000MHMZ32
1694,/bbgid/BBG000BDTV08
1695,/bbgid/BBG000BXJSH4
1696,/bbgid/BBG000BGX2S0
1697,/bbgid/BBG000CL9JV4
1698,/bbgid/BBG000BR40B0
1699,/bbgid/BBG001P0TNW2
1700,/bbgid/BBG000C24TS3
1701,/bbgid/BBG000BBMCY4
1702,/bbgid/BBG000BWS3F3
1703,/bbgid/BBG000GQGXS4
1704,/bbgid/BBG000BV12L9
1705,/bbgid/BBG003LB3TH0
1706,/bbgid/BBG000B9XG87
1707,/bbgid/BBG001SJ6D19
1708,/bbgid/BBG000B9YSS8
1709,/bbgid/BBG000JNZ900
1710,/bbgid/BBG000LX4D19
1711,/bbgid/BBG000BKYVF0
1712,/bbgid/BBG00286S4N9
1713,/bbgid/BBG00HCX5VQ4
1714,/bbgid/BBG000BJNV83
1715,/bbgid/BBG000BHYLP8
1716,/bbgid/BBG000BJW241
1717,/bbgid/BBG001KFNK01
1718,/bbgid/BBG000C0Y4H1
1719,/bbgid/BBG000GXW4R6
1720,/bbgid/BBG000C2DJ32
1721,/bbgid/BBG009PN0C87
1722,/bbgid/BBG005T0KPY1
1723,/bbgid/BBG00DBPBVY5
1724,/bbgid/BBG000C37Q68
1725,/bbgid/BBG000CNWGM0
1726,/bbgid/BBG000G6T5Z7
1727,/bbgid/BBG000BCBS51
1728,/bbgid/BBG000BTMSL4
1729,/bbgid/BBG000BLJLJ3
1730,/bbgid/BBG000CKB2S4
1731,/bbgid/BBG00CW88W83
1732,/bbgid/BBG000D6L294
1733,/bbgid/BBG000BBDZG3
1734,/bbgid/BBG000BSXQV7
1735,/bbgid/BBG000JDSYZ7
1736,/bbgid/BBG000C0G1D1
1737,/bbgid/BBG000BZ4996
1738,/bbgid/BBG000BCVN69
1739,/bbgid/BBG000D0PTF7
1740,/bbgid/BBG000F61GJ2
1741,/bbgid/BBG000BMW2Z0
1742,/bbgid/BBG005DKJ197
1743,/bbgid/BBG000BFW9K6
1744,/bbgid/BBG000BNDN65
1745,/bbgid/BBG00GK831B6
1746,/bbgid/BBG002Y1N8J2
1747,/bbgid/BBG000GZGZR0
1748,/bbgid/BBG000BTKRT0
1749,/bbgid/BBG000DD5X35
1750,/bbgid/BBG000Q6S3Z2
1751,/bbgid/BBG000BGGNY6
1752,/bbgid/BBG000TKFJQ7
1753,/bbgid/BBG000BYL2K2
1754,/bbgid/BBG000BZP9W7
1755,/bbgid/BBG000R7ZZX2
1756,/bbgid/BBG000BBXVK5
1757,/bbgid/BBG000Q1GK24
1758,/bbgid/BBG000BP1Q11
1759,/bbgid/BBG000DL2F84
1760,/bbgid/BBG000BHHTJ7
1761,/bbgid/BBG000CLY4M9
1762,/bbgid/BBG000BB6G37
1763,/bbgid/BBG000BCPB71
1764,/bbgid/BBG000BQ4GG2
1765,/bbgid/BBG000BMBGV6
1766,/bbgid/BBG000BHRBT4
1767,/bbgid/BBG000CG9XT7
1768,/bbgid/BBG000BWYX06
1769,/bbgid/BBG000TRJ294
1770,/bbgid/BBG000BLW530
1771,/bbgid/BBG000BGM8K7
1772,/bbgid/BBG000BQ5GY1
1773,/bbgid/BBG000BCMX30
1774,/bbgid/BBG000BFPK65
1775,/bbgid/BBG000BLBGS2
1776,/bbgid/BBG000BPWXK1
1777,/bbgid/BBG000NSCNT7
1778,/bbgid/BBG000BJ7NF1
1779,/bbgid/BBG007HRJXJ3
1780,/bbgid/BBG000BZ38W3
1781,/bbgid/BBG000CWBQC2
1782,/bbgid/BBG000BXPWL3
1783,/bbgid/BBG000BTKR92
1784,/bbgid/BBG000MHBSQ5
1785,/bbgid/BBG000BW8S60
1786,/bbgid/BBG000BZH3D0
1787,/bbgid/BBG005WQVVH4
1788,/bbgid/BBG000BC0955
1789,/bbgid/BBG000DFVMC5
1790,/bbgid/BBG000JN2XF7
1791,/bbgid/BBG000KCZPC3
1792,/bbgid/BBG003PNL0Z3
1793,/bbgid/BBG000BFZDC3
1794,/bbgid/BBG000FCF697
1795,/bbgid/BBG007PN0489
1796,/bbgid/BBG000CVRFS4
1797,/bbgid/BBG000KMVDV1
1798,/bbgid/BBG000PRZVD1
1799,/bbgid/BBG000GZYHC6
1800,/bbgid/BBG000H6PK05
1801,/bbgid/BBG000BB5B84
1802,/bbgid/BBG000BDJ1L2
1803,/bbgid/BBG000BNWG87
1804,/bbgid/BBG000HL7499
1805,/bbgid/BBG000BYX773
1806,/bbgid/BBG000BVWLJ6
1807,/bbgid/BBG000BHKML5
1808,/bbgid/BBG000BC4185
1809,/bbgid/BBG000M1LNP1
1810,/bbgid/BBG000C0RGH2
1811,/bbgid/BBG000CZCNN9
1812,/bbgid/BBG000BXHQM4
1813,/bbgid/BBG000DTMH63
1814,/bbgid/BBG000CCBBV8
1815,/bbgid/BBG000DWZWT4
1816,/bbgid/BBG000CSJWC0
1817,/bbgid/BBG000G3YP84
1818,/bbgid/BBG000CPW0C1
1819,/bbgid/BBG000CTBX52
1820,/bbgid/BBG000DB9GH7
1821,/bbgid/BBG000BCCR52
1822,/bbgid/BBG000BSHGD7
1823,/bbgid/BBG000DB3KT1
1824,/bbgid/BBG000C6YS49
1825,/bbgid/BBG000BCPT72
1826,/bbgid/BBG000BTC2N0
1827,/bbgid/BBG000BCL6Y6
1828,/bbgid/BBG000CLDD97
1829,/bbgid/BBG000BXPZB7
1830,/bbgid/BBG00KMXKWF9
1831,/bbgid/BBG000BC33T9
1832,/bbgid/BBG000BBW9W2
1833,/bbgid/BBG002PV93G6
1834,/bbgid/BBG000CV1443
1835,/bbgid/BBG000BMQPL1
1836,/bbgid/BBG000BG3VY2
1837,/bbgid/BBG00193BMY3
1838,/bbgid/BBG000F1M8C5
1839,/bbgid/BBG000BBTJZ1
1840,/bbgid/BBG000BVMZD2
1841,/bbgid/BBG000CW9BM7
1842,/bbgid/BBG000BDNV95
1843,/bbgid/BBG000BW2C07
1844,/bbgid/BBG000BBFT75
1845,/bbgid/BBG005KC4Z70
1846,/bbgid/BBG000BWCZY8
1847,/bbgid/BBG000DPP7S6
1848,/bbgid/BBG0029SH078
1849,/bbgid/BBG000BMZ7P7
1850,/bbgid/BBG000FDBX90
1851,/bbgid/BBG000C060M4
1852,/bbgid/BBG000BYD2Q5
1853,/bbgid/BBG000DV7W26
1854,/bbgid/BBG000BQQH30
1855,/bbgid/BBG000BPFFJ1
1856,/bbgid/BBG000BT9174
1857,/bbgid/BBG000JK9DK4
1858,/bbgid/BBG000BSP8F4
1859,/bbgid/BBG000BK9HB3
1860,/bbgid/BBG000BBGQF1
1861,/bbgid/BBG002537TC9
1862,/bbgid/BBG000BYMXV1
1863,/bbgid/BBG000BL8804
1864,/bbgid/BBG000CX0P89
1865,/bbgid/BBG000TP7D24
1866,/bbgid/BBG000HBTSH5
1867,/bbgid/BBG000R1YXQ9
1868,/bbgid/BBG000C48437
1869,/bbgid/BBG000QP8KT1
1870,/bbgid/BBG000BCQFD4
1871,/bbgid/BBG000DRPX50
1872,/bbgid/BBG000BH5DV1
1873,/bbgid/BBG000C4CGB6
1874,/bbgid/BBG000C0BZD1
1875,/bbgid/BBG000BZR517
1876,/bbgid/BBG00F5NYT81
1877,/bbgid/BBG001LR99L2
1878,/bbgid/BBG000BNW1S8
1879,/bbgid/BBG000BDP1P1
1880,/bbgid/BBG002CM9KF3
1881,/bbgid/BBG000BLXZN1
1882,/bbgid/BBG0015XMW40
1883,/bbgid/BBG000LJ5JP0
1884,/bbgid/BBG000BM7HL0
1885,/bbgid/BBG000C2XCD4
1886,/bbgid/BBG000Q8MHG4
1887,/bbgid/BBG000C78J55
1888,/bbgid/BBG000BLFSZ4
1889,/bbgid/BBG00HJ4P620
1890,/bbgid/BBG000CB8BZ0
1891,/bbgid/BBG000GLPHW5
1892,/bbgid/BBG000BZ2HK7
1893,/bbgid/BBG000BGRB25
1894,/bbgid/BBG000B9XYV2
1895,/bbgid/BBG000Q7P677
1896,/bbgid/BBG000BXV250
1897,/bbgid/BBG000F4F1N0
1898,/bbgid/BBG000BDS374
1899,/bbgid/BBG000BC9K06
1900,/bbgid/BBG000QD74G9
1901,/bbgid/BBG000BJJ834
1902,/bbgid/BBG000BCWK73
1903,/bbgid/BBG000GZQ728
1904,/bbgid/BBG000GZYVY1
1905,/bbgid/BBG003DNHV56
1906,/bbgid/BBG000BCGJJ1
1907,/bbgid/BBG000D6MRB5
1908,/bbgid/BBG000BZJ598
1909,/bbgid/BBG000BXQGL7
1910,/bbgid/BBG000CNNSC5
1911,/bbgid/BBG000C14JY0
1912,/bbgid/BBG000BPD168
1913,/bbgid/BBG000BLCL55
1914,/bbgid/BBG000BXLVK0
1915,/bbgid/BBG000BYZJ02
1916,/bbgid/BBG000BYD2V9
1917,/bbgid/BBG000CL6RJ3
1918,/bbgid/BBG000CZX2P0
1919,/bbgid/BBG000JYP7L8
1920,/bbgid/BBG000BTT5B8
1921,/bbgid/BBG000BF79G9
1922,/bbgid/BBG001M6CZY1
1923,/bbgid/BBG000FLKSG5
1924,/bbgid/BBG000Q1TVZ0
1925,/bbgid/BBG000C8NJ10
1926,/bbgid/BBG000BNJHS8
1927,/bbgid/BBG000CYKKX8
1928,/bbgid/BBG004MF59H0
1929,/bbgid/BBG000D79DL8
1930,/bbgid/BBG000F9XSC2
1931,/bbgid/BBG001872VY5
1932,/bbgid/BBG000G9HTM6
1933,/bbgid/BBG006Q0HY77
1934,/bbgid/BBG000R36RQ9
1935,/bbgid/BBG000D5BDF6
1936,/bbgid/BBG000DVB833
1937,/bbgid/BBG000BHLYP4
1938,/bbgid/BBG000C2D0R7
1939,/bbgid/BBG000BYWTL0
1940,/bbgid/BBG000BM0597
1941,/bbgid/BBG000C4GSK6
1942,/bbgid/BBG000BP46T2
1943,/bbgid/BBG000BNPYN9
1944,/bbgid/BBG000FQXC75
1945,/bbgid/BBG000CF5097
1946,/bbgid/BBG00C18BQN9
1947,/bbgid/BBG000RWH1V4
1948,/bbgid/BBG000BM97G6
1949,/bbgid/BBG008200KW9
1950,/bbgid/BBG00KDYT8C4
1951,/bbgid/BBG000BSLZY7
1952,/bbgid/BBG000BHWVB3
1953,/bbgid/BBG000BTPCL6
1954,/bbgid/BBG000DF0N37
1955,/bbgid/BBG000D0SMY8
1956,/bbgid/BBG000BK9W84
1957,/bbgid/BBG000PQRLZ0
1958,/bbgid/BBG000J1QLT0
1959,/bbgid/BBG004MB7Q16
1960,/bbgid/BBG000BD3F92
1961,/bbgid/BBG000BXCLN9
1962,/bbgid/BBG000QTC9Q6
1963,/bbgid/BBG000JRY671
1964,/bbgid/BBG000BR6DR3
1965,/bbgid/BBG000BV0800
1966,/bbgid/BBG003MV5763
1967,/bbgid/BBG000BCZYD3
1968,/bbgid/BBG002Z9XD93
1969,/bbgid/BBG009DWJ4X0
1970,/bbgid/BBG000BHFWZ4
1971,/bbgid/BBG000BF8TF5
1972,/bbgid/BBG000M65CM5
1973,/bbgid/BBG000BKVYJ3
1974,/bbgid/BBG000BNX223
1975,/bbgid/BBG000BXY373
1976,/bbgid/BBG000HCXFS4
1977,/bbgid/BBG000BQT4L6
1978,/bbgid/BBG000FG7LN8
1979,/bbgid/BBG000C5HSJ4
1980,/bbgid/BBG004PW84G9
1981,/bbgid/BBG000BPZBB6
1982,/bbgid/BBG000BHK836
1983,/bbgid/BBG000BCRB60
1984,/bbgid/BBG000BQ87N0
1985,/bbgid/BBG00729LTJ5
1986,/bbgid/BBG000BB7F65
1987,/bbgid/BBG000NVZ0N1
1988,/bbgid/BBG000CZCFM7
1989,/bbgid/BBG000C01N85
1990,/bbgid/BBG000BNTTY4
1991,/bbgid/BBG000FPK736
1992,/bbgid/BBG000C05DV7
1993,/bbgid/BBG000C4JX31
1994,/bbgid/BBG000BDTDW3
1995,/bbgid/BBG000BXTBW3
1996,/bbgid/BBG000C0WCH5
1997,/bbgid/BBG000BWSGF4
1998,/bbgid/BBG000BL9C59
1999,/bbgid/BBG00358K8S0
2000,/bbgid/BBG000BK2F42
2001,/bbgid/BBG000BQYCB3
2002,/bbgid/BBG000KJH5D1
2003,/bbgid/BBG00FQH6BS9
2004,/bbgid/BBG000DVHX23
2005,/bbgid/BBG00CK391H4
2006,/bbgid/BBG000BLZD12
2007,/bbgid/BBG009R10MJ9
2008,/bbgid/BBG000B9XRY4
2009,/bbgid/BBG000BXNHY4
2010,/bbgid/BBG000FP1N32
2011,/bbgid/BBG000BDLPF3
2012,/bbgid/BBG000BD9VL7
2013,/bbgid/BBG000BBL8V7
2014,/bbgid/BBG003TCRRN1
2015,/bbgid/BBG000BPDXF8
2016,/bbgid/BBG000CS8TM8
2017,/bbgid/BBG000BQ2JM1
2018,/bbgid/BBG000BS1QJ6
2019,/bbgid/BBG000BTF7N6
2020,/bbgid/BBG000BB61F7
2021,/bbgid/BBG000CGQ4F7
2022,/bbgid/BBG000BBKL85
2023,/bbgid/BBG000BW22R0
2024,/bbgid/BBG00B6BGD99
2025,/bbgid/BBG000BLH3P8
2026,/bbgid/BBG000BF23L1
2027,/bbgid/BBG000BWNFZ9
2028,/bbgid/BBG000DY6735
2029,/bbgid/BBG000BGCCC8
2030,/bbgid/BBG000BJJ8M3
2031,/bbgid/BBG000BMWV95
2032,/bbgid/BBG000BGHJ83
2033,/bbgid/BBG000BL7VL1
2034,/bbgid/BBG000BP52R2
2035,/bbgid/BBG0071N64T6
2036,/bbgid/BBG000NTPHW0
2037,/bbgid/BBG000C38D66
2038,/bbgid/BBG000BR37X2
2039,/bbgid/BBG000BJ4M84
2040,/bbgid/BBG000BYZSM8
2041,/bbgid/BBG000BYZ0Q5
2042,/bbgid/BBG000BDD940
2043,/bbgid/BBG000BJ5SS8
2044,/bbgid/BBG000BFVSG0
2045,/bbgid/BBG000BKR1D6
2046,/bbgid/BBG000PLCXC6
2047,/bbgid/BBG000BGNHF2
2048,/bbgid/BBG000BX1C88
2049,/bbgid/BBG000BG8NR3
2050,/bbgid/BBG000BT1ZY7
2051,/bbgid/BBG000C43RR5
2052,/bbgid/BBG000BG6B73
2053,/bbgid/BBG000D0V4X5
2054,/bbgid/BBG000TG66M8
2055,/bbgid/BBG00CTRXMN2
2056,/bbgid/BBG000D0FLS1
2057,/bbgid/BBG000BR74W6
2058,/bbgid/BBG000BSK299
2059,/bbgid/BBG000BS1WR4
2060,/bbgid/BBG000C2V3D6
2061,/bbgid/BBG000BF58J0
2062,/bbgid/BBG000BHQ7B3
2063,/bbgid/BBG000BMLR50
2064,/bbgid/BBG000BYZQR7
2065,/bbgid/BBG000TKZRB3
2066,/bbgid/BBG000BH5LT6
2067,/bbgid/BBG004G493C6
2068,/bbgid/BBG000KF9JY5
2069,/bbgid/BBG00GD1JMV4
2070,/bbgid/BBG000BG8NP5
2071,/bbgid/BBG000BB2KN0
2072,/bbgid/BBG00B3T3HD3
2073,/bbgid/BBG000CBMH27
2074,/bbgid/BBG000C2H3F0
2075,/bbgid/BBG000C12279
2076,/bbgid/BBG000MBDGM6
2077,/bbgid/BBG000BG7L34
2078,/bbgid/BBG000CZRZM7
2079,/bbgid/BBG000C3TZ64
2080,/bbgid/BBG000M62MY3
2081,/bbgid/BBG000BZNSD8
2082,/bbgid/BBG000DPRDJ1
2083,/bbgid/BBG001KY4N87
2084,/bbgid/BBG000BXRPH1
2085,/bbgid/BBG000Q6NYP0
2086,/bbgid/BBG000BJ2039
2087,/bbgid/BBG000JKM045
2088,/bbgid/BBG000BH3F20
2089,/bbgid/BBG000BP62Y3
2090,/bbgid/BBG000H3GDJ8
2091,/bbgid/BBG000BPBTL2
2092,/bbgid/BBG000BD1VR9
2093,/bbgid/BBG000BL4504
2094,/bbgid/BBG000NVLH13
2095,/bbgid/BBG000BDW011
2096,/bbgid/BBG000BYCJJ7
2097,/bbgid/BBG001D5DCC7
2098,/bbgid/BBG0068KVV91
2099,/bbgid/BBG000BM5SR2
2100,/bbgid/BBG000C496P7
2101,/bbgid/BBG0068RV8Z8
2102,/bbgid/BBG000P4R174
2103,/bbgid/BBG000CK8Q69
2104,/bbgid/BBG000BTJ2T7
2105,/bbgid/BBG001Y7R8L4
2106,/bbgid/BBG000BN7SF1
2107,/bbgid/BBG000BH02M0
2108,/bbgid/BBG000BJSJT2
2109,/bbgid/BBG000BLMNW0
2110,/bbgid/BBG001SF8Z89
2111,/bbgid/BBG000D2M0Z7
2112,/bbgid/BBG000BMCQY0
2113,/bbgid/BBG000C0ZW33
2114,/bbgid/BBG000M1WLY3
2115,/bbgid/BBG000FFXG89
2116,/bbgid/BBG000TXJ4H8
2117,/bbgid/BBG006NBCCW1
2118,/bbgid/BBG000BJX8C8
2119,/bbgid/BBG000BD6SQ2
2120,/bbgid/BBG000QCHMH9
2121,/bbgid/BBG000QK7PK1
2122,/bbgid/BBG000D8RG11
2123,/bbgid/BBG000BKL348
2124,/bbgid/BBG006FCB019
2125,/bbgid/BBG000BJ3G60
2126,/bbgid/BBG000KHWT55
2127,/bbgid/BBG000C7P7N2
2128,/bbgid/BBG000BWFH48
2129,/bbgid/BBG000BRRN07
2130,/bbgid/BBG00B0VKL16
2131,/bbgid/BBG005P7Q881
2132,/bbgid/BBG000BH2W88
2133,/bbgid/BBG00HTVK2F9
2134,/bbgid/BBG000BVSSR7
2135,/bbgid/BBG000BM5SM7
2136,/bbgid/BBG000CYW7N5
2137,/bbgid/BBG00JHWP4Q5
2138,/bbgid/BBG008N298Y8
2139,/bbgid/BBG000HHLBV1
2140,/bbgid/BBG000BFQYY3
2141,/bbgid/BBG00CWWQGZ5
2142,/bbgid/BBG000BYXZV4
2143,/bbgid/BBG000BZ9N54
2144,/bbgid/BBG0077Q6QJ5
2145,/bbgid/BBG000R2YFG7
2146,/bbgid/BBG000BG8M31
2147,/bbgid/BBG000BCY0G5
2148,/bbgid/BBG000BY2Y78
2149,/bbgid/BBG000FDW632
2150,/bbgid/BBG000P3Z9Q9
2151,/bbgid/BBG000BNHSP9
2152,/bbgid/BBG000BF0672
2153,/bbgid/BBG000C32KN7
2154,/bbgid/BBG000BWNV93
2155,/bbgid/BBG004MB82R0
2156,/bbgid/BBG000BPZGM3
2157,/bbgid/BBG000CTSVS3
2158,/bbgid/BBG005BTJP24
2159,/bbgid/BBG000BD8PN9
2160,/bbgid/BBG000D4F7Y7
2161,/bbgid/BBG000FYNK80
2162,/bbgid/BBG0055XMF02
2163,/bbgid/BBG000F3NBM2
2164,/bbgid/BBG003BW0JD4
2165,/bbgid/BBG000BCPVV0
2166,/bbgid/BBG000BWVSR1
2167,/bbgid/BBG00B6G8077
2168,/bbgid/BBG0064VDP03
2169,/bbgid/BBG000BVZVL8
2170,/bbgid/BBG000JX26M6
2171,/bbgid/BBG000C3GN47
2172,/bbgid/BBG000BCRMB0
2173,/bbgid/BBG001XX9KM0
2174,/bbgid/BBG001K94TK5
2175,/bbgid/BBG000BYSC87
2176,/bbgid/BBG000FVXD63
2177,/bbgid/BBG004HQLJH2
2178,/bbgid/BBG000RJ2J04
2179,/bbgid/BBG000N22GR2
