,fsym_id,exdate,bbg_id,in_index,listing_currency
412,KMBSW1-R,2021-08-03,BBG000BKV445,0,USD
413,KMQ9YZ-R,2021-10-28,BBG001YTXLH5,0,USD
414,KNGXW0-R,2021-08-02,BBG000F61H73,0,USD
415,KNKY8H-R,2021-08-19,BBG00J24S765,0,USD
416,KPFMHW-R,2021-08-20,BBG000L9CV04,1,USD
417,KPG3FB-R,2021-07-30,BBG000CJXHL7,0,USD
418,KPGRNY-R,2021-08-30,BBG000BDGHL0,0,USD
419,KQ5JBJ-R,2021-08-04,BBG003981NS4,0,USD
420,KQQHK9-R,2021-08-20,BBG000BCPFB7,0,USD
421,KQQJMB-R,2021-08-19,BBG000CSRSG6,0,USD
422,KRVRTD-R,2021-08-04,BBG000BX1C88,0,USD
423,KV0J41-R,2021-08-23,BBG000BMHYD1,1,USD
424,KWCPPR-R,2021-08-17,BBG000QCHMH9,0,USD
425,KXCJCK-R,2021-10-28,BBG000QTCPR9,0,CAD
426,KYCY91-R,2021-09-02,BBG000BLGFJ9,1,USD
427,KYF7S8-R,2021-08-06,BBG000BNCR58,0,USD
428,KZJPGL-R,2021-08-04,BBG000BJGGV8,0,USD
429,KZW5VT-R,2021-08-30,BBG00W5FR6C4,0,CAD
430,L0NDP5-R,2021-08-25,BBG000DPZC04,1,CAD
431,L0V3KJ-R,2021-07-30,BBG000BDPPR6,0,USD
432,L1TLQ4-R,2021-08-19,BBG000BWXJT7,0,USD
433,L1ZCTM-R,2021-05-06,BBG000BMCF10,0,USD
434,L2LQRT-R,2021-08-16,BBG001M6CZY1,0,USD
435,L32LM8-R,2021-08-05,BBG00DYNJGH9,1,USD
436,L4226B-R,2021-08-25,BBG000CYKKX8,0,USD
437,L4PC3K-R,2021-09-03,BBG001R72SR9,0,USD
438,L59WBW-R,2021-09-07,BBG000GLXY68,0,USD
439,L6BT3Q-R,2021-08-18,BBG000BL9C59,1,USD
440,L6GXZL-R,2021-08-19,BBG000C0ZW33,0,USD
441,L6LZQD-R,2020-02-06,BBG000QMH637,0,USD
442,L7H2CT-R,2021-08-30,BBG000BG4LG3,0,USD
443,L7NHQX-R,2021-08-13,BBG000H3GDJ8,0,USD
444,L9WD3K-R,2021-10-28,BBG000BXMGB2,0,CAD
445,L9WF5L-R,2021-08-31,BBG000BRVBR9,0,USD
446,LC1BTF-R,2021-08-12,BBG000PSKYX7,1,USD
447,LD0WYZ-R,2021-08-06,BBG000BGKTF9,1,USD
448,LD1K6L-R,2021-08-19,BBG000CZX2P0,1,CAD
449,LF4WPT-R,2021-08-12,BBG000BJNGN9,1,USD
450,LF95DC-R,2021-10-28,BBG00DRGKLZ9,0,CAD
451,LG9KBX-R,2021-08-30,BBG0068Q7716,0,USD
452,LGH1W3-R,2021-08-30,BBG00GTR08C2,1,CAD
453,LHKN8Z-R,2021-08-27,BBG000BQ2C28,1,USD
454,LJPXK2-R,2021-10-21,BBG000C0BT45,1,CAD
455,LKPWM4-R,2021-09-03,BBG000BTQR96,1,USD
456,LKV3P3-R,2021-08-17,BBG000BPW2W6,0,USD
457,LKYRMJ-R,2021-09-07,BBG000F54FK1,0,USD
458,LLZLBD-R,2021-08-11,BBG000HLXBR4,0,USD
459,LMYZ8X-R,2021-08-25,BBG000BB00D7,0,USD
460,LMZPNL-R,2021-08-11,BBG000C1TZL1,0,USD
461,LMZSVP-R,2021-07-13,BBG000BWJYL8,0,USD
462,LN48CW-R,2021-01-11,BBG000BX74M4,0,USD
463,LRHQLX-R,2021-08-20,BBG000BH6360,1,USD
464,LRHWY2-R,2021-07-29,BBG000BJCDS3,0,USD
465,LRJBXM-R,2021-08-13,BBG000VGZPL2,1,CAD
466,LTP0Z2-R,2021-08-30,BBG000BGJRC8,1,USD
467,LTSW9P-R,2021-08-05,BBG000BCWWV0,0,USD
468,LWXGD7-R,2021-08-24,BBG000BZCN41,0,CAD
469,LX2PC4-R,2021-09-09,BBG000C2DWX0,0,USD
470,LXC51M-R,2021-08-27,BBG00JRH1P95,0,USD
471,LXDS77-R,2021-08-11,BBG007SV91V9,0,USD
472,LY5XN8-R,2021-08-23,BBG000BHN9B2,0,USD
473,LY653H-R,2021-07-30,BBG000C23KJ3,1,USD
474,LYKD1K-R,2021-10-28,BBG00KK2W1T9,0,USD
475,LYV3TW-R,2021-10-14,BBG00N761S87,0,USD
476,LZBPWV-R,2021-08-23,BBG00Y4RQNH4,1,USD
477,M0C1P8-R,2021-08-13,BBG000BV59Y6,1,USD
478,M0GMHM-R,2021-08-30,BBG000BBNKF6,0,CAD
479,M0H6M5-R,2021-08-25,BBG000BBPFB9,1,USD
480,M0JM9H-R,2021-08-13,BBG000BB0WG4,0,USD
481,M1G5S9-R,2021-08-12,BBG000BF55Z8,0,USD
482,M2XGTG-R,2021-10-28,BBG00QV3CHC7,0,USD
483,M3QDQ6-R,2021-10-28,BBG000BGHJ83,1,CAD
484,M3SZMM-R,2021-08-31,BBG008N1HXP6,0,USD
485,M3W1KK-R,2021-08-05,BBG000BWQTD0,0,USD
486,M5BNQJ-R,2021-10-28,BBG003MS9X87,0,CAD
487,M79847-R,2021-08-23,BBG00RBFBL50,0,USD
488,M79JSM-R,2021-08-30,BBG000TVZH85,0,CAD
489,M813QP-R,2021-10-28,BBG002Q8RXQ9,0,CAD
490,M9JVWK-R,2021-08-30,BBG000BYZLW2,0,CAD
491,MBJKFC-R,2021-05-27,BBG000C2XCD4,0,USD
492,MDYC2K-R,2021-08-19,BBG000F86GP6,1,USD
493,MFYKLV-R,2021-08-19,BBG000BJXWX2,0,USD
494,MFZ7XH-R,2021-09-14,BBG000BXYW97,1,CAD
495,MG2TQV-R,2021-08-30,BBG000BMQPL1,1,USD
496,MH2KBP-R,2020-11-16,BBG00B6BFWH9,1,USD
497,MH33D6-R,2021-08-06,BBG000B9XRY4,1,USD
498,MJCGG4-R,2021-08-19,BBG000BLHRS2,1,USD
499,MKC1SV-R,2021-08-19,BBG000BW8S60,1,USD
500,MKCXFN-R,2021-08-12,BBG000BCNST2,1,CAD
501,MKH5NQ-R,2021-08-12,BBG000BSHXP7,0,USD
502,MKJ8WW-R,2021-08-12,BBG000RTDY25,1,USD
503,MN5CL1-R,2021-08-19,BBG00V1L5YZ5,0,USD
504,MNWCSY-R,2020-02-14,BBG0036FB0H2,0,USD
505,MNWT3V-R,2021-08-31,BBG000BPDDB6,0,USD
506,MQ0Y3T-R,2021-08-17,BBG000BWGYF8,1,USD
507,MQ119X-R,2021-08-17,BBG000BB6WG8,1,USD
508,MR5BN1-R,2021-08-18,BBG000BFK1R9,1,CAD
509,MR6WVR-R,2021-07-30,BBG00QVC2S07,0,USD
510,MS9DHY-R,2021-07-23,BBG000DR5QP5,1,USD
511,MSJFYK-R,2021-08-31,BBG000ND1SB0,0,USD
512,MVW318-R,2021-08-03,BBG00HLJM976,0,CAD
513,MWNNBS-R,2021-08-09,BBG000JBC9M7,0,USD
514,MXQXY4-R,2021-08-09,BBG000BD3F92,0,USD
515,MY3SK8-R,2021-08-13,BBG000R2YFG7,0,USD
516,MYTYPY-R,2021-08-30,BBG000JCZJS2,0,USD
517,MYTZRZ-R,2021-10-20,BBG000BGCCC8,0,USD
518,MYY724-R,2021-08-11,BBG000M1LNP1,0,USD
519,MYYY9P-R,2021-10-28,BBG000PN5CZ1,0,CAD
520,MZZB54-R,2021-08-18,BBG000BRW4P6,0,USD
521,N136PW-R,2021-10-28,BBG000NVLH13,0,CAD
522,N13KC6-R,2021-08-16,BBG000N4KB80,0,USD
523,N17TH6-R,2021-08-18,BBG000BYTHG6,1,CAD
524,N22ND2-R,2021-08-06,BBG00DM434G9,0,USD
525,N2VGP9-R,2021-08-31,BBG0064N2T78,0,USD
526,N2YFG6-R,2021-08-12,BBG000QK3NY5,0,USD
527,N3JVZW-R,2021-08-12,BBG000BFFCK8,0,USD
528,N5NLBK-R,2021-08-11,BBG000F006R9,0,USD
529,N5VYGJ-R,2021-08-23,BBG000PXZFW2,0,USD
530,N6446B-R,2021-09-28,BBG000CJW589,1,CAD
531,N723VX-R,2020-02-07,BBG00729LTJ5,0,USD
532,N7Y770-R,2020-02-03,BBG0036D62Z9,0,USD
533,N7YFL5-R,2021-08-16,BBG000BDLCQ0,0,USD
534,N829B5-R,2021-08-06,BBG004T0YC41,0,USD
535,N829VP-R,2021-08-13,BBG000BQG6Z0,1,CAD
536,NB5RP3-R,2021-08-30,BBG000BXSFH2,1,CAD
537,NB7018-R,2021-08-31,BBG000BQVV88,0,USD
538,NB8VL0-R,2021-08-18,BBG000G3RXX7,0,USD
539,NBCB9B-R,2021-08-13,BBG000CC0V00,0,CAD
540,NBCMWM-R,2021-08-09,BBG000BFBH12,0,USD
541,NCJXRB-R,2021-08-24,BBG00HFMM0W7,0,USD
542,NCQZSH-R,2021-08-12,BBG000G2ZK31,0,USD
543,NDG617-R,2021-08-26,BBG003D8Y833,0,USD
544,NDMX0P-R,2021-08-12,BBG000TCD088,0,USD
545,NDN5DT-R,2021-08-12,BBG000BFNR17,1,USD
546,NFLZ7S-R,2021-07-27,BBG000BHWHV2,1,CAD
547,NFM6Q0-R,2021-08-27,BBG000BQSBB2,0,USD
548,NFMH78-R,2021-08-09,BBG00GBVBK51,1,USD
549,NFS30L-R,2020-02-21,BBG000B9WM03,0,USD
550,NGQVSJ-R,2021-07-30,BBG000BJ9238,0,USD
551,NGR5CT-R,2021-08-06,BBG000DZK6N6,0,USD
552,NGWJPX-R,2021-08-13,BBG000BGDQZ1,0,USD
553,NHV4Q7-R,2021-08-12,BBG00BN969C1,1,USD
554,NHX86P-R,2021-10-28,BBG000BQV317,0,USD
555,NJTCZ6-R,2021-10-28,BBG003BW0JD4,0,CAD
556,NK0V54-R,2021-08-12,BBG000C7P7N2,1,CAD
557,NK5PDP-R,2021-08-16,BBG000BWQLY4,0,USD
558,NMDR3H-R,2009-02-19,BBG000BPLTL1,0,USD
559,NNMSP6-R,2021-08-12,BBG000Q1KFH4,0,USD
560,NPJW7K-R,2021-08-09,BBG000BB6KF5,1,USD
561,NPK3PS-R,2021-08-12,BBG000J6XT05,1,USD
562,NPQGXT-R,2021-08-19,BBG000BKT8B1,0,USD
563,NQTR8Z-R,2021-08-13,BBG000BNHSP9,1,USD
564,NQVLXS-R,2021-08-31,BBG000BB34W5,0,USD
565,NRG9ZQ-R,2021-08-30,BBG00ZCGG3G2,0,USD
566,NRVDNP-R,2021-08-06,BBG000BBNLK8,0,USD
567,NRZMQN-R,2021-08-09,BBG000BHWFN5,0,USD
568,NRZZCZ-R,2021-08-06,BBG000M4M6Q0,0,USD
569,NT2TYR-R,2021-08-31,BBG000BL0T06,0,USD
570,NT38T5-R,2021-08-19,BBG000BBDV81,1,USD
571,NV3W1T-R,2021-10-21,BBG000FBJQM6,0,USD
572,NV6WTN-R,2019-11-14,BBG000R3LBP8,0,USD
573,NV7CR3-R,2021-08-16,BBG000F4P4Z0,0,USD
574,NV869W-R,2021-09-02,BBG000BHWS66,0,USD
575,NW7Q44-R,2020-02-20,BBG006G57XG0,0,USD
576,NW8T75-R,2021-10-28,BBG006S1YW78,0,CAD
577,NWCBDX-R,2021-06-02,BBG000C2LZP3,0,USD
578,NWD5NB-R,2021-08-31,BBG006KZRKT1,0,USD
579,NYJHHY-R,2021-08-31,BBG000DYGNW7,1,USD
580,P0V324-R,2021-10-26,BBG000Q3RGN4,0,USD
581,P1P032-R,2021-09-09,BBG00BLVZ228,1,USD
582,P1X303-R,2021-08-02,BBG000MVZH28,0,USD
583,P1XBGB-R,2021-08-05,BBG000BS5205,0,USD
584,P20812-R,2021-08-17,BBG000Q5BQ63,0,USD
585,P21Z9P-R,2021-08-06,BBG000JKCWS0,0,USD
586,P224MV-R,2021-08-11,BBG000PXGT62,0,USD
587,P31C86-R,2021-08-06,BBG000BG1811,0,USD
588,P31DB7-R,2021-08-31,BBG000G0Z878,1,USD
589,P34VYH-R,2021-08-26,BBG000BP30Y0,0,USD
590,P4BZRB-R,2021-08-18,BBG000C4K3D4,0,USD
591,P59RND-R,2021-08-12,BBG000RTNP69,0,USD
592,P5H6YD-R,2021-08-20,BBG000BZ6GF1,0,USD
593,P60NTB-R,2021-08-12,BBG008B5CF29,0,USD
594,P7L1L7-R,2021-08-17,BBG000BTDHV7,0,USD
595,P8R3C2-R,2021-08-18,BBG000BPH459,1,USD
596,P8RCWB-R,2021-08-12,BBG000BS3PL3,0,USD
597,P8RJ4G-R,2021-08-06,BBG000GYLFT9,0,USD
598,P8VHV8-R,2021-09-03,BBG000BFG684,0,USD
599,P94974-R,2020-12-31,BBG006G4ZTC5,0,USD
600,PB5Z19-R,2020-11-02,BBG001CBC4Y0,0,USD
601,PC58QM-R,2021-08-04,BBG000HD3DW5,0,USD
602,PFJ2KY-R,2021-08-30,BBG000L99FP6,0,CAD
603,PGYFJY-R,2021-08-30,BBG00WXXV032,0,USD
604,PHK827-R,2021-08-31,BBG000BW2FF4,0,USD
605,PHP2BT-R,2021-10-22,BBG000BS6M19,1,CAD
606,PHQ4CT-R,2021-10-28,BBG000LHD7R9,1,CAD
607,PHVQMM-R,2020-02-03,BBG00793T0Q8,0,USD
608,PJNB5B-R,2021-08-18,BBG000QBR5J5,1,USD
609,PKSJ68-R,2020-02-06,BBG00358K8S0,0,USD
610,PL9RCQ-R,2021-08-24,BBG00RP2T9T6,0,USD
611,PM2QVZ-R,2021-08-31,BBG000D5S4M0,0,USD
612,PM6DWF-R,2021-09-03,BBG000F7GST7,0,USD
613,PN37ZK-R,2021-09-03,BBG000BHPL78,1,USD
614,PN66MB-R,2021-08-31,BBG000LV0836,0,USD
615,PP6W01-R,2021-08-12,BBG000G6Q4C8,0,USD
616,PPC320-R,2021-09-02,BBG000DWJZM2,0,USD
617,PPFFNB-R,2021-08-06,BBG000BMSC38,0,USD
618,PQ4DKZ-R,2021-08-10,BBG005SSMPJ6,0,USD
619,PRGQ6L-R,2021-08-25,BBG000BP1Q11,1,USD
620,PRN7RS-R,2021-08-31,BBG000BB88K4,0,USD
621,PSRH1X-R,2021-08-12,BBG000K3BC83,0,USD
622,PSSGYV-R,2021-07-22,BBG000FF0R27,0,USD
623,PTR5LQ-R,2021-08-12,BBG000BHTTC1,0,USD
624,PTRY1F-R,2021-08-27,BBG000BZX1N5,1,USD
625,PTVPZP-R,2021-08-18,BBG00HPDM5Z2,0,USD
626,PVW48J-R,2021-08-31,BBG000C90DH9,1,USD
627,PVWPB1-R,2021-05-28,BBG000BJ5GK2,1,USD
628,PWVMG5-R,2021-08-31,BBG005C4XHR3,0,USD
629,PX63DZ-R,2021-08-24,BBG000LS68P3,1,CAD
630,PX8K28-R,2021-10-28,BBG000PHQ3V5,0,CAD
631,PY63P6-R,2021-08-30,BBG0015YTF57,0,CAD
632,PZGDGY-R,2021-08-12,BBG000BHWVB3,0,USD
633,PZHJN0-R,2021-08-24,BBG000PWGV23,1,CAD
634,Q2PKN2-R,2020-02-03,BBG000MJVCL9,0,USD
635,Q3W004-R,2021-08-04,BBG000CKB2S4,0,USD
636,Q4YP8S-R,2021-08-31,BBG005CPNTQ2,1,USD
637,Q4ZYNY-R,2021-07-30,BBG000D17XL9,1,CAD
638,Q51DTP-R,2021-08-16,BBG008D48F70,0,USD
639,Q67PK9-R,2021-09-30,BBG000BJZM26,0,USD
640,Q68CVY-R,2021-07-30,BBG000DD3KP1,0,USD
641,Q77F54-R,2021-08-31,BBG000BKPZC4,0,USD
642,Q7CHYZ-R,2021-08-18,BBG000BCNF74,0,USD
643,Q8CPF7-R,2021-10-28,BBG000BFFW79,0,CAD
644,Q8HTYR-R,2021-08-06,BBG0069J9WB3,0,USD
645,Q9G7JV-R,2021-10-28,BBG00384XTD2,0,CAD
646,QBNXD6-R,2021-08-10,BBG000TW5Y34,0,USD
647,QBSDYC-R,2021-08-17,BBG000JLQGN3,0,USD
648,QCSD0F-R,2021-10-14,BBG000DPKKK0,0,USD
649,QCVXVT-R,2021-08-06,BBG000QK39V9,0,USD
650,QCWXCC-R,2021-08-31,BBG006B6PVN9,0,USD
651,QD02XV-R,2021-10-28,BBG000M1K955,0,USD
652,QDD12F-R,2021-08-30,BBG007DM4W33,0,CAD
653,QDNCGR-R,2021-08-11,BBG000JCPGZ1,0,USD
654,QF1ZJL-R,2021-08-17,BBG000BXHQM4,0,CAD
655,QG1HR7-R,2021-08-12,BBG000GZQ728,1,USD
656,QGNSPH-R,2021-10-28,BBG0046J5J60,0,CAD
657,QH6F7Y-R,2021-10-21,BBG000M2NYQ2,0,USD
658,QJHCKK-R,2020-02-27,BBG000B9Y8D8,0,USD
659,QKMC58-R,2021-10-14,BBG000BCBSC3,1,CAD
660,QLCML4-R,2021-08-27,BBG001Z0Q6T5,0,USD
661,QLR2CV-R,2021-08-31,BBG000BSBQ78,0,USD
662,QMQV1Q-R,2021-08-17,BBG000C8H633,1,USD
663,QMVRJD-R,2021-08-12,BBG000BSM3F8,0,USD
664,QMX32N-R,2021-08-13,BBG000CYW7N5,0,USD
665,QMZWD8-R,2021-08-12,BBG000BJZ9X1,0,USD
666,QNVNGD-R,2021-08-12,BBG00D1WNBL6,0,USD
667,QNVZ1P-R,2021-08-26,BBG000BHV3W3,0,USD
668,QR4GHV-R,2021-08-04,BBG000BG8NP5,0,USD
669,QR8VWZ-R,2021-10-28,BBG000CXNF22,0,CAD
670,QR97MB-R,2021-08-06,BBG000BN5MG5,0,USD
671,QRYBGQ-R,2021-08-03,BBG00K53L394,0,USD
672,QSLJL8-R,2021-08-18,BBG000K8K0L3,0,USD
673,QSQWXC-R,2021-08-06,BBG00MRH2W10,0,USD
674,QT3C4H-R,2021-10-28,BBG009CQCCH1,0,CAD
675,QVJQ7M-R,2021-08-26,BBG000BP46T2,0,USD
676,QVP8YX-R,2021-08-04,BBG000BBK401,0,USD
677,QXYJYV-R,2021-08-09,BBG000BB7F65,0,USD
678,QYX5GN-R,2021-07-22,BBG002Q8NXP4,0,USD
679,QZ2LTR-R,2021-08-12,BBG000C0B093,0,USD
680,QZTC73-R,2021-08-24,BBG001PJFM76,0,USD
681,R16YC0-R,2021-08-11,BBG000BNBGF2,0,USD
682,R260R8-R,2021-08-16,BBG005544NX3,0,USD
683,R2J99W-R,2021-08-12,BBG000BMY992,1,USD
684,R38R1X-R,2020-02-07,BBG004T7T2Z0,0,USD
685,R4M2WP-R,2021-08-13,BBG000BBCDZ2,1,USD
686,R4S089-R,2021-10-28,BBG000DH4YM4,1,CAD
687,R582JZ-R,2020-10-09,BBG00LFV6BR8,0,USD
688,R5R5YR-R,2021-10-14,BBG000PN8SH3,0,CAD
689,R6YV8L-R,2020-01-31,BBG006F8Q8B4,0,USD
690,R73C86-R,2021-05-06,BBG000RKX5Z9,0,CAD
691,R85V3M-R,2021-08-18,BBG000D7FT63,0,USD
692,R863MW-R,2021-08-31,BBG000CYN4J7,0,USD
693,R967MQ-R,2021-08-06,BBG001V9VY04,0,USD
694,R9B9RX-R,2021-08-06,BBG000C6QPN3,0,USD
695,RBHHTX-R,2021-10-28,BBG0039G71V4,1,CAD
696,RC2NL2-R,2021-10-28,BBG004DFMB77,0,USD
697,RC9616-R,2021-10-28,BBG00582TDZ7,1,CAD
698,RCG25M-R,2021-08-12,BBG000BPGQ60,0,USD
699,RCNCKX-R,2021-08-19,BBG00RP60KV0,1,USD
700,RCPQST-R,2017-07-27,BBG000BM05Z8,1,CAD
701,RDKCLT-R,2021-08-06,BBG000BWHD54,1,USD
702,RDKDNV-R,2020-11-12,BBG000BGPQW1,0,USD
703,RDM4N4-R,2021-08-27,BBG00H2FLP61,0,CAD
704,RFLX5W-R,2021-08-19,BBG00NNGLW13,0,USD
705,RFPMVX-R,2021-08-12,BBG000BWP7D9,1,USD
706,RGTSXX-R,2021-08-31,BBG000NF3BG5,0,USD
707,RHVDR3-R,2021-08-31,BBG00NK8H8T2,0,USD
708,RJ3T7G-R,2021-08-12,BBG000DNB9Q4,0,USD
709,RJMXG2-R,2021-08-30,BBG000F02T51,0,USD
710,RJV4VF-R,2021-05-17,BBG002NJVMR6,0,USD
711,RK34QK-R,2021-08-10,BBG00CW88W83,0,USD
712,RK3HS8-R,2021-08-09,BBG000J1QLT0,1,USD
713,RK8Z6D-R,2021-08-11,BBG000C1FQS9,1,USD
714,RKZJ9M-R,2021-08-19,BBG000H8R0N8,0,USD
715,RMD5KL-R,2021-07-27,BBG000BY18P6,1,CAD
716,RPMZQ3-R,2021-08-02,BBG000BTH4T5,0,USD
717,RPTNJF-R,2021-08-09,BBG000BH7CW0,0,USD
718,RPVXYM-R,2021-08-13,BBG000M9KP89,0,USD
719,RPWCT1-R,2021-08-26,BBG000J06K07,0,USD
720,RQY5BT-R,2021-10-28,BBG000FS1DQ3,0,USD
721,RR8196-R,2019-07-26,BBG0019HJW45,0,USD
722,RSQN90-R,2021-08-25,BBG001D8R5D0,1,USD
723,RTGJYH-R,2021-08-17,BBG000R1YXQ9,0,USD
724,RTXD8D-R,2021-08-24,BBG001P63B80,1,USD
725,RV63WK-R,2020-03-19,BBG000BB3080,0,USD
726,RV8LLW-R,2021-08-10,BBG000BCD4H9,0,USD
727,RVBRQX-R,2021-10-28,BBG000KN5J90,1,CAD
728,RWBV02-R,2021-08-18,BBG000BK4N16,1,CAD
729,RWCD1L-R,2021-08-11,BBG000C48437,0,USD
730,RWGCWJ-R,2021-08-20,BBG000R2RWP8,0,USD
731,RXH4B6-R,2021-10-28,BBG000BDTV08,1,CAD
732,RXHCSF-R,2021-08-27,BBG000BVMG26,0,USD
733,RYR8ZY-R,2021-07-09,BBG000BL18V7,0,USD
734,RYRV1G-R,2021-05-14,BBG000BMFNP4,0,USD
735,RYRW3H-R,2021-09-09,BBG000C4VJP4,0,USD
736,RYTLD3-R,2021-10-21,BBG000C32KN7,0,USD
737,RYVQ5T-R,2021-08-06,BBG00443P5G4,0,USD
738,RZT8XX-R,2021-08-12,BBG00HPLKBJ1,0,USD
739,RZW5JP-R,2021-09-14,BBG000DTT624,0,USD
740,RZW9ST-R,2021-08-16,BBG000FCF697,0,USD
741,S0C9XD-R,2021-08-12,BBG008G2P3M2,0,USD
742,S107DL-R,2021-08-31,BBG000F2XXP2,0,USD
743,S1BB8P-R,2021-09-02,BBG007HZBBT0,0,USD
744,S2111F-R,2021-08-18,BBG000BGFGT8,0,USD
745,S24HNP-R,2021-08-27,BBG000BNKN21,0,USD
746,S24QRK-R,2021-08-19,BBG00FY94WC1,0,USD
747,S25KPP-R,2021-08-20,BBG000FVBPJ6,0,USD
748,S425MV-R,2021-08-30,BBG005CHGKM1,0,USD
749,S49F9H-R,2021-08-12,BBG000BFYGX4,0,USD
750,S4DXZS-R,2021-08-06,BBG000BT1ZY7,0,USD
751,S4GDT5-R,2020-03-16,BBG0081VHTP3,0,USD
752,S4J8BX-R,2021-08-03,BBG000BJBZ23,1,USD
753,S5G3BZ-R,2021-08-30,BBG000BTT3D1,0,USD
754,S5KTFG-R,2021-09-29,BBG000BGSPS5,0,USD
755,S5L2YQ-R,2021-08-06,BBG000J06DW8,0,USD
756,S6JZZS-R,2020-11-04,BBG000FF6MF8,0,USD
757,S6PC9W-R,2021-10-14,BBG000BDP1P1,1,CAD
758,S6Q5WN-R,2021-08-19,BBG000JZ85H3,0,USD
759,S7PDJ0-R,2021-08-31,BBG000CJN801,0,USD
760,S7Q76X-R,2021-10-28,BBG000C0GL92,0,CAD
761,S7VLK0-R,2021-08-16,BBG000N08GQ1,0,USD
762,S7YFVK-R,2021-08-20,BBG000C3TZ64,0,USD
763,S8YXX3-R,2021-08-13,BBG000CFZ003,0,USD
764,S8Z499-R,2021-07-20,BBG000BX24N8,1,USD
765,S8ZPBT-R,2021-08-11,BBG000BV8DN6,1,USD
766,SD0F4T-R,2021-10-14,BBG004RXCMJ7,1,CAD
767,SD29B5-R,2021-08-27,BBG003DNHV56,0,USD
768,SD7T6Q-R,2021-09-01,BBG000BLKZD6,0,USD
769,SDD54F-R,2021-08-04,BBG006JNW321,0,USD
770,SDDH43-R,2021-08-19,BBG000BWLMJ4,1,USD
771,SDKY5W-R,2021-10-28,BBG00L07HDN5,0,CAD
772,SFDM4Z-R,2021-08-12,BBG00F5FNKJ7,0,USD
773,SGL0DZ-R,2021-08-13,BBG005DLS9N2,0,USD
774,SGNT83-R,2021-08-05,BBG000BDYQR4,0,USD
775,SHMHWZ-R,2021-08-13,BBG000DCCZW2,0,USD
776,SHNVG7-R,2021-08-23,BBG000HCJMF9,1,USD
777,SHRZF5-R,2021-08-13,BBG000BFJT36,1,USD
778,SJSDBN-R,2021-09-14,BBG000BP2NF2,0,USD
779,SJSMSW-R,2021-10-21,BBG000BCB3K9,1,CAD
780,SJY281-R,2021-08-09,BBG000BLNNH6,1,USD
781,SKZRLQ-R,2021-08-06,BBG000G3QLY3,1,USD
782,SM1NBL-R,2021-08-13,BBG000C19QW1,0,USD
783,SN6BD2-R,2020-11-25,BBG000BL9JB7,0,USD
784,SNDJ5W-R,2021-08-31,BBG00D1WSGP6,0,USD
785,SNVTLF-R,2021-07-30,BBG001VGY0M5,0,USD
786,SPGL7X-R,2021-09-02,BBG00MRHG523,1,USD
787,SPH6FH-R,2021-08-20,BBG000BSLGH8,1,CAD
788,SQ7BQC-R,2021-08-24,BBG001KY4N87,0,USD
789,SQFMK3-R,2021-08-30,BBG000BDJL83,0,USD
790,SQFX2C-R,2021-08-12,BBG000BQGRG5,0,USD
791,SQM0V5-R,2021-08-05,BBG000BR8QF5,0,USD
792,SRQ849-R,2021-08-30,BBG000BNN8V9,0,USD
793,SRQB8C-R,2021-07-30,BBG000GHLDQ4,0,USD
794,SRQKQL-R,2021-08-13,BBG000H0X1R2,0,USD
795,SRSZ9V-R,2021-09-09,BBG000Q0JJQ0,0,USD
796,SSKDHB-R,2021-08-02,BBG0088BL014,0,USD
797,SSVTZP-R,2021-10-29,BBG000P4BDT1,0,USD
798,SX4N57-R,2020-11-19,BBG000QKRTH5,0,USD
799,SX4VKF-R,2021-08-27,BBG000C668L5,0,USD
800,SX8YC8-R,2021-08-04,BBG000DP2881,0,USD
801,SYDMHT-R,2021-08-13,BBG000C0RWX9,0,USD
802,SYKZRW-R,2021-10-28,BBG003LB3TH0,0,USD
803,SYPDRK-R,2021-08-12,BBG000H20336,0,USD
804,SZDB1M-R,2021-08-12,BBG000BSPWD3,0,USD
805,SZJK3L-R,2021-08-19,BBG001QG2N64,1,CAD
806,SZJL5M-R,2021-08-12,BBG000BJ3PD2,1,USD
807,T0K4HC-R,2021-08-06,BBG000J31X35,0,USD
808,T1N9NF-R,2021-08-19,BBG000RGM5P1,1,USD
809,T1NFSF-R,2021-08-10,BBG000BKB811,0,USD
810,T3YH93-R,2021-08-06,BBG000BKYDP9,1,USD
811,T6655H-R,2021-08-25,BBG000C6KB14,0,CAD
812,T6CPQP-R,2021-08-31,BBG000CHSS88,1,USD
813,T7CC6G-R,2021-08-31,BBG000C4QP94,0,USD
814,T7H7M3-R,2021-08-26,BBG000GMKH30,0,USD
815,T8HLDJ-R,2021-08-06,BBG000BGFBS0,0,USD
816,T8Q3VN-R,2021-08-13,BBG000BCQ6J8,0,USD
817,T9V6SL-R,2021-08-05,BBG000M2RGF9,0,USD
818,TBRYLK-R,2021-08-30,BBG000BPTTM2,1,USD
819,TCX5SM-R,2021-10-28,BBG000BM1Q09,1,CAD
820,TF5XQ1-R,2020-02-10,BBG000TS4FG1,0,USD
821,TF61V1-R,2021-08-31,BBG000BJGW43,0,USD
822,TG5M3Q-R,2021-08-11,BBG000JF5K69,0,USD
823,TH8TBT-R,2021-08-11,BBG000GSFXM7,0,USD
824,THXZ97-R,2021-08-12,BBG008N298Y8,0,USD
825,TJN9X6-R,2021-09-14,BBG001DFW799,0,USD
