,fsym_id,exdate,bbg_id,in_index,listing_currency
411,VJ3F0Q-R,2021-07-01,BBG000BV6R84,0,USD
412,VK7116-R,2021-07-08,BBG000BGZL88,0,USD
413,VLH7Z4-R,2021-07-30,BBG000BH0106,0,USD
414,VLHKF9-R,2021-07-08,BBG000BSJK37,1,USD
415,VMM6HT-R,2021-09-29,BBG000HP1PC5,0,USD
416,VNN3BR-R,2021-09-28,BBG000CK8Q69,1,CAD
417,VNN5GT-R,2021-07-01,BBG000BT7R42,0,USD
418,VQYTRP-R,2021-07-30,BBG00658F3P3,1,USD
419,VRK9JK-R,2021-07-01,BBG003T1GM03,0,USD
420,VS55C3-R,2021-07-16,BBG000BVJNG0,0,USD
421,VS5NDP-R,2021-09-29,BBG000TJ8XZ7,0,USD
422,VT5051-R,2021-07-08,BBG000BZD8P0,1,CAD
423,VTBDG3-R,2021-07-09,BBG000QFJJW0,0,USD
424,W00F59-R,2021-07-02,BBG000BLBGS2,0,USD
425,W0Z2R4-R,2021-07-14,BBG000BJZ7V7,0,USD
426,W14LCF-R,2021-09-07,BBG000BV7QM9,0,CAD
427,W239Y6-R,2021-07-15,BBG000BWNV93,0,USD
428,W2BFHW-R,2021-05-20,BBG000JJR613,0,CAD
429,W4M154-R,2021-07-09,BBG000FRZWN9,0,USD
430,W6TN0J-R,2021-07-15,BBG000FTTNV3,0,USD
431,W7S6D8-R,2021-07-05,BBG000BXSXH3,1,CAD
432,W7YNTD-R,2021-09-14,BBG000FHXLH4,0,USD
433,W92Y2H-R,2021-07-14,BBG000BBTV11,0,USD
434,WDG05S-R,2021-07-29,BBG006Q0HY77,1,USD
435,WL1C5V-R,2021-09-28,BBG000DSZHQ9,1,CAD
436,WM5BXP-R,2021-08-11,BBG000C3GN47,1,USD
437,WQP8NX-R,2021-07-30,BBG000CR20B1,0,USD
438,WRJK92-R,2021-07-23,BBG00B6V7CJ6,0,USD
439,WW31J8-R,2021-07-29,BBG000CTQBQ1,0,USD
440,WW5K9M-R,2021-07-19,BBG00R1VTZR2,0,USD
441,X1Y52C-R,2021-09-14,BBG000PRZNN8,0,USD
442,X4TV3J-R,2021-09-28,BBG001PG5MK8,0,CAD
443,X69BS3-R,2021-07-02,BBG000CW9BM7,0,USD
444,X6BL48-R,2021-09-28,BBG000C2TQV8,0,CAD
445,X6FP15-R,2021-09-28,BBG000BM2C18,1,CAD
446,XBV8KC-R,2021-09-14,BBG000BSL500,0,USD
447,XG8WXF-R,2021-08-05,BBG000BNS256,0,USD
448,XGTLT4-R,2021-09-21,BBG0014JY842,0,USD
449,XHD46K-R,2021-07-28,BBG000BP4MH0,1,USD
450,XHSVLM-R,2021-09-29,BBG001P2KSC8,0,USD
451,XJKFFM-R,2021-07-29,BBG000G2N1L6,0,USD
452,XKPX2X-R,2021-09-28,BBG000BBHGQ0,1,CAD
453,XKSSLM-R,2021-04-29,BBG000BLC480,0,USD
454,XM8P7T-R,2021-07-30,BBG0019JZ882,1,USD
455,XP9358-R,2021-09-28,BBG000FRM7L0,0,CAD
456,RZT8XX-R,,BBG00HPLKBJ1,0,USD
457,GML6QM-R,,BBG00V4VSCR2,0,USD
458,FS03QZ-R,,BBG000BW35X5,0,USD
459,JBL84B-R,,BBG000C37GD2,0,USD
460,FQ32HY-R,,BBG00WXWG2M6,0,USD
461,DV05MQ-R,,BBG00XRSM369,0,USD
462,LYV3TW-R,,BBG00N761S87,0,USD
463,N1PM1D-R,,BBG00XNR7VZ8,0,USD
464,NJG3QW-R,,BBG00T6WFZ96,0,USD
465,B3L86F-R,,BBG000CBC8D6,0,USD
466,K960HM-R,,BBG000Q39RP8,0,USD
467,SYDMHT-R,,BBG000C0RWX9,0,USD
468,WQL0KZ-R,,BBG000V8NC69,0,USD
469,RXBPW1-R,,BBG0024CPVG1,0,CAD
470,WB97S1-R,,BBG000QW2C56,0,USD
471,HX6HLL-R,,BBG0077X3W91,0,CAD
472,XPLD03-R,,BBG000QP2SN6,0,USD
473,PGYFJY-R,,BBG00WXXV032,0,USD
474,V9V5TP-R,,BBG00W9KWXC4,0,USD
475,H7CDVR-R,,BBG000H69NK5,0,USD
476,DCWB5F-R,,BBG000N0MYZ6,0,USD
477,KM9V14-R,,BBG000CQ5PH9,0,USD
478,W415BM-R,,BBG00XK3WVD0,0,USD
479,WL53BC-R,,BBG000CYTTJ6,0,USD
480,GF26VF-R,,BBG009KG1750,0,USD
481,P94974-R,,BBG006G4ZTC5,0,USD
482,DXVFL5-R,,BBG000BHD665,0,USD
483,HJ402W-R,,BBG00WCNDCZ6,0,USD
484,F6GR0N-R,,BBG00B5Z6KK9,0,USD
485,DT3S7W-R,,BBG00YCP1FG4,0,USD
486,L87C51-R,,BBG00YPSX4X5,0,USD
487,G8Q9JT-R,,BBG00CVVYKK6,0,USD
488,QBNYB3-R,,BBG000BFLH48,0,USD
489,FMK9XN-R,,BBG000C3DD88,0,USD
490,NQ35M5-R,,BBG00X5FPL95,0,USD
491,W3X8XZ-R,,BBG00Y7BLHL9,0,USD
492,BQBXYP-R,,BBG00Z6DQ0V4,0,CAD
493,LZYTR5-R,,BBG00ZCMGXY3,0,USD
494,X3F75V-R,,BBG00HS39XJ3,0,USD
495,D852XT-R,,BBG00XTHQCG6,0,USD
496,XQFQ2P-R,,BBG00GGSN9V6,0,USD
497,NRG9ZQ-R,,BBG00ZCGG3G2,0,USD
498,RQY5BT-R,,BBG000FS1DQ3,0,USD
499,SHQ24R-R,,BBG00R24YP60,0,USD
500,W3D71N-R,,BBG000BJMG14,0,USD
501,DGV6T1-R,,BBG00Z4KGKP4,0,USD
502,D9PBHM-R,,BBG000K9LLR8,0,USD
503,GN5T62-R,,BBG011RJSSB1,0,USD
504,L5JM66-R,,BBG001BP77C3,0,USD
505,F4V0NF-R,,BBG000BZ0YR5,0,USD
506,NQ413V-R,,BBG00QVDPLG8,0,CAD
507,RX2YB0-R,,BBG00TJZK354,0,CAD
508,FJWB59-R,,BBG00NR75V37,0,USD
