,fsym_id,bbg_id,ticker,bm_id,pid,strategy,rdate
94,M0DGHQ-R,/bbgid/BBG000PVB2B4,PXT CN,SPTSX,,,2021-02-28
95,M2LK7H-R,/bbgid/BBG000BBJ9L9,BLDP CN,SPTSX,,,2021-02-28
96,M3QDQ6-R,/bbgid/BBG000BGHJ83,CAR-U CN,SPTSX,,,2021-02-28
97,M4W5YS-R,/bbgid/BBG000BBN1C1,MAG CN,SPTSX,,,2021-02-28
98,MBJNMG-R,/bbgid/BBG0014LGC02,CNQ CN,SPTSX,,,2021-02-28
99,MBP9GT-R,/bbgid/BBG000JXM895,OTEX CN,SPTSX,BG013,CA,2021-02-28
100,MKCXFN-R,/bbgid/BBG000BCNST2,SNC CN,SPTSX,,,2021-02-28
101,MKH9XV-R,/bbgid/BBG000BY07V2,CFP CN,SPTSX,,,2021-02-28
102,MMMCXV-R,/bbgid/BBG000BSWRQ2,TXG CN,SPTSX,,,2021-02-28
103,MMMG1X-R,/bbgid/BBG009HT65R1,AGI CN,SPTSX,,CA,2021-02-28
104,MR5BN1-R,/bbgid/BBG000BFK1R9,TRI CN,SPTSX,BG013,,2021-02-28
105,N03DYZ-R,/bbgid/BBG000DQ7170,BCE CN,SPTSX,,,2021-02-28
106,N17TH6-R,/bbgid/BBG000BYTHG6,FTS CN,SPTSX,,CA,2021-02-28
107,N286BN-R,/bbgid/BBG000BJJ834,EMA CN,SPTSX,,,2021-02-28
108,N4K9ZD-R,/bbgid/BBG000BZ2Y20,GWO CN,SPTSX,,,2021-02-28
109,N5NG2F-R,/bbgid/BBG000PKZFB3,MRE CN,SPTSX,,CA,2021-02-28
110,N829VP-R,/bbgid/BBG000BQG6Z0,SSRM CN,SPTSX,,,2021-02-28
111,NB5RP3-R,/bbgid/BBG000BXSFH2,BLX CN,SPTSX,,,2021-02-28
112,NDGZHY-R,/bbgid/BBG000BZYZB2,T CN,SPTSX,BG013,CA,2021-02-28
113,NFLZ7S-R,/bbgid/BBG000BHWHV2,CCA CN,SPTSX,,CA,2021-02-28
114,NK0V54-R,/bbgid/BBG000C7P7N2,ENB CN,SPTSX,,,2021-02-28
115,NK4NFQ-R,/bbgid/BBG000BC6SL9,ONEX CN,SPTSX,,,2021-02-28
116,NL8WMS-R,/bbgid/BBG000BYQVJ5,FFH CN,SPTSX,,,2021-02-28
117,P1WWLX-R,/bbgid/BBG000DKQDS3,WDO CN,SPTSX,,,2021-02-28
118,P9ZNX8-R,/bbgid/BBG000F93R82,GC CN,SPTSX,,,2021-02-28
119,PBZKZD-R,/bbgid/BBG000RG1PM3,OGC CN,SPTSX,,,2021-02-28
120,PC2KK2-R,/bbgid/BBG000BMZ5P1,CSU CN,SPTSX,,,2021-02-28
121,PGJW6S-R,/bbgid/BBG000BZC425,L CN,SPTSX,,CA,2021-02-28
122,PGQCV2-R,/bbgid/BBG0017DRN10,TOU CN,SPTSX,,CA,2021-02-28
123,PHP2BT-R,/bbgid/BBG000BS6M19,PPL CN,SPTSX,,,2021-02-28
124,PHQ4CT-R,/bbgid/BBG000LHD7R9,EIF CN,SPTSX,,,2021-02-28
125,PRMD3Z-R,/bbgid/BBG000D0PTF7,IMO CN,SPTSX,,,2021-02-28
126,PRR12D-R,/bbgid/BBG000C460K8,VET CN,SPTSX,,,2021-02-28
127,PX63DZ-R,/bbgid/BBG000LS68P3,SLF CN,SPTSX,,,2021-02-28
128,PZHJN0-R,/bbgid/BBG000PWGV23,CG CN,SPTSX,,,2021-02-28
129,PZJT26-R,/bbgid/BBG000Q9VJ05,TRIL CN,SPTSX,,,2021-02-28
130,Q7CL31-R,/bbgid/BBG000BZCZJ8,LB CN,SPTSX,,,2021-02-28
131,QJB2BG-R,/bbgid/BBG000BYK2V1,NGD CN,SPTSX,,,2021-02-28
132,QJKQYN-R,/bbgid/BBG000QDQ4F9,IFC CN,SPTSX,BG013,CA,2021-02-28
133,QMW47R-R,/bbgid/BBG000BC5DJ6,NG CN,SPTSX,,,2021-02-28
134,QQ42ND-R,/bbgid/BBG000K1XDF3,LUN CN,SPTSX,,CA,2021-02-28
135,QVQ1DM-R,/bbgid/BBG000BCC284,POW CN,SPTSX,,,2021-02-28
136,R3MHJZ-R,/bbgid/BBG000GB1NC2,BYD CN,SPTSX,,,2021-02-28
137,R4SK9T-R,/bbgid/BBG000BXSQ97,BMO CN,SPTSX,,,2021-02-28
138,R6XPFW-R,/bbgid/BBG000BCS9D6,TECK/B CN,SPTSX,,,2021-02-28
139,R88PLB-R,/bbgid/BBG003CSCHG0,IVN CN,SPTSX,,,2021-02-28
140,RBHHTX-R,/bbgid/BBG0039G71V4,DIR-U CN,SPTSX,,,2021-02-28
141,RBHW3V-R,/bbgid/BBG006G267W7,CRON CN,SPTSX,,,2021-02-28
142,RC9616-R,/bbgid/BBG00582TDZ7,CRT-U CN,SPTSX,,,2021-02-28
143,RFQX93-R,/bbgid/BBG000CWQ765,ATD/B CN,SPTSX,BG013,CA,2021-02-28
144,RH0GWC-R,/bbgid/BBG000TRN6Z1,FNV CN,SPTSX,,CA,2021-02-28
145,RH34VR-R,/bbgid/BBG000PV7F57,AC CN,SPTSX,,,2021-02-28
146,RMJYP2-R,/bbgid/BBG000F0X9W1,FVI CN,SPTSX,,,2021-02-28
147,RT20YM-R,/bbgid/BBG000BRW7J6,CLS CN,SPTSX,,,2021-02-28
148,RVBRQX-R,/bbgid/BBG000KN5J90,IIP-U CN,SPTSX,BG013,CA,2021-02-28
149,RW15L0-R,/bbgid/BBG00266MH30,APHA CN,SPTSX,,,2021-02-28
150,RWBV02-R,/bbgid/BBG000BK4N16,K CN,SPTSX,,,2021-02-28
151,RXH4B6-R,/bbgid/BBG000BDTV08,D-U CN,SPTSX,,,2021-02-28
152,S1ZZ0F-R,/bbgid/BBG000BY0R66,NWC CN,SPTSX,,CA,2021-02-28
153,SD0F4T-R,/bbgid/BBG004RXCMJ7,RNW CN,SPTSX,,,2021-02-28
154,SJSMSW-R,/bbgid/BBG000BCB3K9,PKI CN,SPTSX,,,2021-02-28
155,SKX4M8-R,/bbgid/BBG000BXF5W1,ACO/X CN,SPTSX,,,2021-02-28
156,SQGTV7-R,/bbgid/BBG000BD1GP4,WFG CN,SPTSX,,,2021-02-28
157,SRR5X5-R,/bbgid/BBG000BHGZT3,SAP CN,SPTSX,,,2021-02-28
158,SVZJ8B-R,/bbgid/BBG000BBH2L6,ATA CN,SPTSX,,,2021-02-28
159,SYS0R0-R,/bbgid/BBG007PN0489,QSR CN,SPTSX,,,2021-02-28
160,SZJK3L-R,/bbgid/BBG001QG2N64,X CN,SPTSX,BG013,CA,2021-02-28
161,T1NRCQ-R,/bbgid/BBG000BYYC35,GIB/A CN,SPTSX,,,2021-02-28
162,T2TKPB-R,/bbgid/BBG000BQYCB3,IPL CN,SPTSX,,,2021-02-28
163,T2XF84-R,/bbgid/BBG000BLTVN5,PBH CN,SPTSX,BG013,CA,2021-02-28
164,T2Z5LS-R,/bbgid/BBG000TSWM66,INE CN,SPTSX,,,2021-02-28
165,T4259K-R,/bbgid/BBG000BC1X33,STN CN,SPTSX,,CA,2021-02-28
166,T43Q80-R,/bbgid/BBG000G9HTM6,DPM CN,SPTSX,,,2021-02-28
167,T8X2RS-R,/bbgid/BBG00JM9SL98,NTR CN,SPTSX,,CA,2021-02-28
168,TCX5SM-R,/bbgid/BBG000BM1Q09,REI-U CN,SPTSX,,,2021-02-28
169,TGK8GS-R,/bbgid/BBG0020B54Q8,NFI CN,SPTSX,,,2021-02-28
170,TKSJKR-R,/bbgid/BBG000GN4ZY2,MSI CN,SPTSX,,,2021-02-28
171,TMTXG7-R,/bbgid/BBG000BD2407,WPK CN,SPTSX,,CA,2021-02-28
172,TP420X-R,/bbgid/BBG000BYCJJ7,CSH-U CN,SPTSX,,,2021-02-28
173,TQ33B3-R,/bbgid/BBG000BZH3D0,MTL CN,SPTSX,,,2021-02-28
174,TQ8V8H-R,/bbgid/BBG000BXJSH4,ARE CN,SPTSX,,CA,2021-02-28
175,TR8891-R,/bbgid/BBG000C40QG2,BEP-U CN,SPTSX,,,2021-02-28
176,TRDSY9-R,/bbgid/BBG000BC8SH2,PAAS CN,SPTSX,,CA,2021-02-28
177,TSDJK4-R,/bbgid/BBG009L730J7,KL CN,SPTSX,,CA,2021-02-28
178,TSJ29G-R,/bbgid/BBG000BZYV49,LUG CN,SPTSX,,,2021-02-28
179,TTTZFZ-R,/bbgid/BBG0018BP8R0,PVG CN,SPTSX,,,2021-02-28
180,TX0WZQ-R,/bbgid/BBG000BDSCP4,MIC CN,SPTSX,,,2021-02-28
181,TXY0GZ-R,/bbgid/BBG000PPJTH4,CPG CN,SPTSX,,,2021-02-28
182,TYPLZM-R,/bbgid/BBG0093LLBM8,FSV CN,SPTSX,BG013,CA,2021-02-28
183,TYSRJ3-R,/bbgid/BBG004P8YQ01,CHP-U CN,SPTSX,,,2021-02-28
184,V1HC1N-R,/bbgid/BBG000VC6WR2,BIP-U CN,SPTSX,,,2021-02-28
185,V60VXD-R,/bbgid/BBG000BBW9W2,AX-U CN,SPTSX,,,2021-02-28
186,V759HN-R,/bbgid/BBG000HRCTX8,LIF CN,SPTSX,,,2021-02-28
187,VBMVML-R,/bbgid/BBG000P4R174,WSP CN,SPTSX,,,2021-02-28
188,VGYKN2-R,/bbgid/BBG000BCJG31,RY CN,SPTSX,,,2021-02-28
189,VMM07R-R,/bbgid/BBG000Q6W6G1,WEED CN,SPTSX,,,2021-02-28
190,VNN3BR-R,/bbgid/BBG000CK8Q69,SMU-U CN,SPTSX,,,2021-02-28
191,VT67J6-R,/bbgid/BBG000G0LND3,RBA CN,SPTSX,,,2021-02-28
192,VV9LP2-R,/bbgid/BBG006L2SZC7,OR CN,SPTSX,,,2021-02-28
193,VZDYKL-R,/bbgid/BBG009DT66D8,TOY CN,SPTSX,,,2021-02-28
194,W103Q3-R,/bbgid/BBG000DC8RC7,BHC CN,SPTSX,,,2021-02-28
195,W13NGF-R,/bbgid/BBG000BLZFL5,AQN CN,SPTSX,,CA,2021-02-28
196,W235P2-R,/bbgid/BBG000BH2VW3,CIGI CN,SPTSX,,,2021-02-28
197,W3F6YL-R,/bbgid/BBG000BTJ2T7,ENGH CN,SPTSX,BG013,,2021-02-28
198,W7S6D8-R,/bbgid/BBG000BXSXH3,BNS CN,SPTSX,,,2021-02-28
199,W8YZJS-R,/bbgid/BBG000GT6BT6,EQB CN,SPTSX,,CA,2021-02-28
200,WC5Y1H-R,/bbgid/BBG000GLP2C0,CNR CN,SPTSX,BG013,CA,2021-02-28
201,WFH94G-R,/bbgid/BBG000BBH1K9,ELD CN,SPTSX,,,2021-02-28
202,WJYLFT-R,/bbgid/BBG00HNV5D77,ERO CN,SPTSX,,,2021-02-28
203,WL1C5V-R,/bbgid/BBG000DSZHQ9,WCP CN,SPTSX,,,2021-02-28
204,WM8ZW3-R,/bbgid/BBG000NV1YC6,ERF CN,SPTSX,,,2021-02-28
205,WN8BRL-R,/bbgid/BBG000D07ZQ1,TRP CN,SPTSX,BG013,,2021-02-28
206,WRTQ85-R,/bbgid/BBG000BQ5ZN1,GIL CN,SPTSX,,,2021-02-28
207,WW3PDJ-R,/bbgid/BBG003QVLZ78,REAL CN,SPTSX,,,2021-02-28
208,WXD74Z-R,/bbgid/BBG000BXX6N9,CAS CN,SPTSX,,CA,2021-02-28
209,WZHGL6-R,/bbgid/BBG000BZ3B38,HCG CN,SPTSX,,,2021-02-28
210,X0MNQ7-R,/bbgid/BBG000C06730,ITP CN,SPTSX,,,2021-02-28
211,X1SH0V-R,/bbgid/BBG000C44CB4,YRI CN,SPTSX,,CA,2021-02-28
212,X2DZC9-R,/bbgid/BBG004G493C6,DOO CN,SPTSX,,CA,2021-02-28
213,X3JLR4-R,/bbgid/BBG004DW5NB8,SHOP CN,SPTSX,,,2021-02-28
214,X42HGH-R,/bbgid/BBG000BX7818,FM CN,SPTSX,,,2021-02-28
215,X4JD2N-R,/bbgid/BBG001NQ7774,GEI CN,SPTSX,,,2021-02-28
216,XF814J-R,/bbgid/BBG000C9K6K8,BAM/A CN,SPTSX,BG013,CA,2021-02-28
217,XKPX2X-R,/bbgid/BBG000BBHGQ0,BEI-U CN,SPTSX,,,2021-02-28
218,XLXZ75-R,/bbgid/BBG00DR7R5K3,ATZ CN,SPTSX,,,2021-02-28
