,fsym_id,exdate,bbg_id,in_index,listing_currency
412,L0TV18-R,2021-03-30,BBG000BXGCQ2,0,CAD
413,L1XD4W-R,2021-03-30,BBG000QF05R6,0,USD
414,L20XDQ-R,2021-03-31,BBG00HZ69KP9,0,USD
415,L2XPR4-R,2021-03-31,BBG000JLC8L8,0,USD
416,L493T3-R,2021-03-23,BBG0027F2B89,0,USD
417,L56306-R,2021-03-03,BBG000BC1LY5,1,CAD
418,L57516-R,2021-03-11,BBG000BXDLZ5,0,USD
419,L59WBW-R,2021-03-22,BBG000GLXY68,0,USD
420,L5DLJF-R,2021-03-11,BBG000C15TB2,0,USD
421,L6F9DL-R,2021-03-11,BBG000DR87M7,0,USD
422,L6NQKK-R,2021-03-17,BBG000BP9WJ1,0,USD
423,L7LP86-R,2021-03-12,BBG000C23PB0,1,USD
424,L7N0TG-R,2021-03-26,BBG000BZQ983,1,CAD
425,L9WD3K-R,2021-05-28,BBG000BXMGB2,0,CAD
426,LF95DC-R,2021-05-28,BBG00DRGKLZ9,0,CAD
427,LF9ZDL-R,2021-03-30,BBG000H21KT9,1,CAD
428,LGFJ90-R,2021-03-11,BBG000BDB1Y6,0,USD
429,LHFD4Z-R,2021-03-12,BBG000BBPTM7,0,USD
430,LHFJF3-R,2021-03-08,BBG000BW29L1,0,USD
431,LHY6VB-R,2020-03-13,BBG007PN0JL1,0,CAD
432,LJ9023-R,2021-03-02,BBG000R0MG54,0,USD
433,LJPXK2-R,2021-05-25,BBG000C0BT45,1,CAD
434,LJQKSP-R,2021-03-12,BBG000BCGY99,0,USD
435,LJQYJ1-R,2021-03-26,BBG000BKPL53,1,USD
436,LKPWM4-R,2021-03-08,BBG000BTQR96,1,USD
437,LKQKXS-R,2021-03-24,BBG000BZN9H6,0,CAD
438,LKSCBG-R,2021-03-11,BBG00BS054W5,0,USD
439,LKVX5V-R,2021-05-28,BBG000D17GK7,1,CAD
440,LKYRMJ-R,2021-03-09,BBG000F54FK1,0,USD
441,LMYZ8X-R,2021-03-22,BBG000BB00D7,0,USD
442,LQ71YP-R,2021-03-18,BBG000C6W444,0,USD
443,LQ766T-R,2021-03-04,BBG00GVR8YQ9,1,USD
444,LQ7KY5-R,2021-03-15,BBG000BLDV98,1,USD
445,LQD0DB-R,2021-03-30,BBG000F5VMF2,0,USD
446,LRK013-R,2021-03-30,BBG000BJL3N0,1,USD
447,LSNDND-R,2021-03-04,BBG000BVY6C4,0,USD
448,LSWCLL-R,2021-03-12,BBG000G2V896,0,USD
449,LTN366-R,2021-03-09,BBG00KXRCDP0,1,USD
450,LTN487-R,2021-03-25,BBG000DMM476,1,CAD
451,LVYTWF-R,2021-03-12,BBG000KCZPC3,1,USD
452,LWX8PQ-R,2021-03-30,BBG00GD4KVQ2,0,USD
453,LX11BQ-R,2020-09-04,BBG000DC62Y0,0,USD
454,LX237L-R,2021-03-05,BBG000BD2NY8,1,USD
455,LY5XN8-R,2021-02-22,BBG000BHN9B2,0,USD
456,LYB9P1-R,2021-03-16,BBG00HCY3Q67,0,USD
457,LYKD1K-R,2021-05-27,BBG00KK2W1T9,0,USD
458,LZBB5H-R,2021-03-17,BBG000BGZ832,1,USD
459,M1GF7J-R,2021-03-30,BBG000BB5783,0,USD
460,M2XGTG-R,2021-05-27,BBG00QV3CHC7,0,USD
461,M3QDQ6-R,2021-05-28,BBG000BGHJ83,1,CAD
462,M3SZMM-R,2021-03-02,BBG008N1HXP6,0,USD
463,M4L90G-R,2021-03-30,BBG004MB82R0,0,USD
464,M4YLK1-R,2021-03-24,BBG000BCRMW7,0,USD
465,M5BNQJ-R,2021-05-28,BBG003MS9X87,0,CAD
466,M5ZMN3-R,2021-03-18,BBG000B9WWQ3,0,USD
467,M64WP1-R,2021-03-31,BBG000H1RYG7,0,USD
468,M67VFY-R,2021-03-12,BBG000BCZL41,1,USD
469,M7439D-R,2021-04-05,BBG000BFDLV8,1,USD
470,M75128-R,2020-03-06,BBG000JX7SX1,0,USD
471,M79B89-R,2021-03-09,BBG000C2BXK4,1,USD
472,M79R1P-R,2021-03-12,BBG000BPD168,1,USD
473,M7JZH3-R,2021-03-12,BBG0077Q6QJ5,0,USD
474,M813QP-R,2021-05-28,BBG002Q8RXQ9,0,CAD
475,M8FZ7R-R,2021-03-30,BBG000JTYFB2,0,USD
476,M94114-R,2021-03-18,BBG000V76MQ6,0,USD
477,M9JF58-R,2021-03-05,BBG000V78V75,0,USD
478,MBJMKF-R,2021-03-04,BBG000BDXQC1,0,USD
479,MBJNMG-R,2021-03-18,BBG0014LGC02,1,CAD
480,MBNBMX-R,2021-03-18,BBG000BMWKJ8,0,CAD
481,MBP9GT-R,2021-03-04,BBG000JXM895,1,CAD
482,MCSSXV-R,2021-03-19,BBG00HZRFTV0,0,CAD
483,MCT1RF-R,2021-03-12,BBG000BP19L7,0,USD
484,MDTS86-R,2021-03-19,BBG000BRLPF2,0,USD
485,MH3J5L-R,2020-04-01,BBG000BPBTL2,0,USD
486,MH6176-R,2021-03-30,BBG00QX875V5,0,CAD
487,MH7FN8-R,2020-12-23,BBG000C4MTR0,0,USD
488,MH7TCM-R,2021-03-05,BBG000BJF1Z8,1,USD
489,MJ6XSW-R,2021-03-11,BBG000FLKSG5,0,USD
490,MJBZJP-R,2021-03-11,BBG000Q4XNV1,0,USD
491,MJNH64-R,2021-03-30,BBG00JVRRQF1,0,USD
492,MKHH80-R,2021-03-04,BBG000BQJTP8,0,CAD
493,MLF0NS-R,2021-03-31,BBG000PRJCX9,0,USD
494,MLM9NP-R,2021-03-16,BBG000BPC9C5,0,USD
495,MMMG1X-R,2021-03-16,BBG009HT65R1,1,CAD
496,MMRZQ5-R,2021-03-12,BBG000BP8Z50,1,USD
497,MNS31C-R,2021-03-01,BBG000F4W650,0,USD
498,MPX0N4-R,2021-03-18,BBG000BLFNC0,0,USD
499,MS57L1-R,2021-03-09,BBG000KHWT55,1,USD
500,MS9FKZ-R,2021-03-30,BBG000BS5CM9,1,USD
501,MTBCGY-R,2021-03-30,BBG000HGYNZ9,0,USD
502,MTGRW2-R,2021-03-16,BBG00CVQZQ96,1,USD
503,MVGMR1-R,2021-03-19,BBG000BLJLJ3,0,USD
504,MVM145-R,2021-03-11,BBG000BGYJF6,0,USD
505,MVM6GB-R,2021-03-12,BBG000BL7GB5,0,USD
506,MWPXRZ-R,2021-03-03,BBG000BKXFN7,0,USD
507,MXZ7RW-R,2021-03-12,BBG000PPFKQ7,1,USD
508,MY3SK8-R,2021-02-11,BBG000R2YFG7,0,USD
509,MYTZRZ-R,2021-05-19,BBG000BGCCC8,0,USD
510,MYYY9P-R,2021-05-28,BBG000PN5CZ1,0,CAD
511,MYZF74-R,2021-03-29,BBG000BBSC23,0,USD
512,MYZKH8-R,2021-03-15,BBG000BB6568,0,USD
513,N03DYZ-R,2021-03-12,BBG000DQ7170,1,CAD
514,N136PW-R,2021-05-28,BBG000NVLH13,0,CAD
515,N17SF5-R,2021-04-13,BBG000BC26P7,0,USD
516,N2128H-R,2021-03-12,BBG000QKNLB2,0,USD
517,N2DMST-R,2021-03-18,BBG000BJFVZ2,1,CAD
518,N2YFG6-R,2021-02-11,BBG000QK3NY5,0,USD
519,N4K9ZD-R,2021-03-02,BBG000BZ2Y20,1,CAD
520,N4P9L4-R,2021-03-25,BBG000BX57K1,1,USD
521,N4SK8P-R,2021-03-16,BBG001YCZP63,0,USD
522,N5NG2F-R,2021-03-30,BBG000PKZFB3,1,CAD
523,N6446B-R,2021-03-30,BBG000CJW589,1,CAD
524,N6SQBJ-R,2020-12-18,BBG000BCFXT0,0,USD
525,N6T9G2-R,2020-03-13,BBG000BPXZ43,0,USD
526,N6YZCG-R,2021-03-12,BBG000DZN289,0,USD
527,N70LFZ-R,2021-03-30,BBG000J00LT0,0,CAD
528,NDGZHY-R,2021-03-10,BBG000BZYZB2,1,CAD
529,NDLVXL-R,2021-03-30,BBG000BHRBT4,0,USD
530,NGVZND-R,2020-12-18,BBG000BSQLT9,0,USD
531,NGX46V-R,2021-03-12,BBG00R7TJRM5,0,USD
532,NHX86P-R,2021-05-27,BBG000BQV317,0,USD
533,NJ2G3K-R,2021-03-12,BBG000BW22R0,0,USD
534,NJTCZ6-R,2021-05-28,BBG003BW0JD4,0,CAD
535,NK15TG-R,2021-03-09,BBG000BNFKK3,0,USD
536,NKGZ7J-R,2021-03-16,BBG000QW7VC1,1,USD
537,NMDHN8-R,2021-03-25,BBG000BBXVK5,0,USD
538,NMFB71-R,2021-03-11,BBG000LK07B3,0,USD
539,NMG2NR-R,2021-03-12,BBG000BHQP32,0,USD
540,NPK7YX-R,2021-03-31,BBG000BPXVJ6,1,USD
541,NPPDWT-R,2021-03-30,BBG000BL6138,0,USD
542,NQVKZW-R,2021-03-25,BBG000TP7D24,0,USD
543,NT37R4-R,2021-03-30,BBG000BC33T9,1,USD
544,NV3W1T-R,2021-05-21,BBG000FBJQM6,0,USD
545,NV79M1-R,2021-03-09,BBG000BWCKB6,1,USD
546,NV7JPX-R,2021-03-30,BBG0021H6Y05,0,USD
547,NV7K28-R,2021-03-25,BBG000BLSL58,1,USD
548,NV869W-R,2021-03-04,BBG000BHWS66,0,USD
549,NVKZ25-R,2021-03-16,BBG000BG22J4,0,USD
550,NW728X-R,2021-03-11,BBG000FQ6PY6,1,USD
551,NW8T75-R,2021-05-28,BBG006S1YW78,0,CAD
552,NWCBDX-R,2020-11-25,BBG000C2LZP3,0,USD
553,NWCCGY-R,2021-03-16,BBG000BW0BB9,0,USD
554,NWD9TC-R,2021-03-11,BBG00D5L3SS4,0,USD
555,NWS8GF-R,2021-03-30,BBG000PWD2R3,0,USD
556,NXCXNK-R,2021-03-09,BBG000Q1GK24,0,USD
557,NXHJJY-R,2021-05-17,BBG000BGY218,0,USD
558,NXHLP0-R,2021-03-04,BBG000BGVW60,1,USD
559,NXHT26-R,2021-03-30,BBG000C2DJ32,0,USD
560,NYJB5S-R,2021-03-05,BBG000BZG9D8,1,CAD
561,NYN4GC-R,2021-03-30,BBG000BB0V03,0,USD
562,NYNSPZ-R,2021-03-30,BBG000C12RY4,0,CAD
563,NZMC3R-R,2021-03-30,BBG0027Z6X10,0,USD
564,P01GQN-R,2021-05-13,BBG004DDDKH1,0,USD
565,P0QJ8T-R,2021-03-31,BBG00FWZQ3R9,0,CAD
566,P0RK6R-R,2021-03-12,BBG000F5YH15,0,USD
567,P0S146-R,2021-03-23,BBG000BDR7W8,0,USD
568,P0V324-R,2021-05-26,BBG000Q3RGN4,0,USD
569,P0Y5Z1-R,2021-03-24,BBG000BMLG72,0,USD
570,P46BWZ-R,2021-03-11,BBG000C49RT7,0,USD
571,P5BP94-R,2021-03-01,BBG000BKZTP3,1,USD
572,P5D2ZG-R,2021-03-05,BBG000Q8MHG4,0,USD
573,P6MG4G-R,2021-03-11,BBG000BR5494,0,USD
574,PC2KK2-R,2021-03-15,BBG000BMZ5P1,1,CAD
575,PC4Y29-R,2021-03-22,BBG000BP3NW2,0,USD
576,PD98GG-R,2021-03-10,BBG000BKZB36,1,USD
577,PFF98B-R,2021-03-04,BBG000BQX2N3,1,USD
578,PGJW6S-R,2021-03-12,BBG000BZC425,1,CAD
579,PGK4R1-R,2021-03-05,BBG000CBC7D8,0,USD
580,PGKD68-R,2021-03-25,BBG000BB7SX7,0,USD
581,PGQCV2-R,2021-03-17,BBG0017DRN10,1,CAD
582,PHK827-R,2021-03-02,BBG000BW2FF4,0,USD
583,PHP2BT-R,2021-05-21,BBG000BS6M19,1,CAD
584,PHPQLF-R,2020-03-05,BBG000BP83H8,0,USD
585,PHQ4CT-R,2021-05-28,BBG000LHD7R9,1,CAD
586,PJSRHC-R,2021-03-30,BBG000BY3T87,0,USD
587,PKCPQ6-R,2021-03-30,BBG001J4J8T9,0,USD
588,PKY50L-R,2021-03-16,BBG000BFPK65,1,USD
589,PM2MNW-R,2021-02-25,BBG000BKGXQ4,0,USD
590,PM6DWF-R,2021-03-08,BBG000F7GST7,0,USD
591,PM7SNW-R,2021-03-31,BBG003LNXS47,0,CAD
592,PN2C8Q-R,2021-04-14,BBG000FBKL27,0,USD
593,PN68RD-R,2021-03-31,BBG000C4S3P3,0,USD
594,PN6Y00-R,2021-03-24,BBG000BP6LJ8,1,USD
595,PPC320-R,2021-03-01,BBG000DWJZM2,0,USD
596,PPCTFP-R,2021-03-04,BBG000DH7JK6,1,USD
597,PQC5B5-R,2021-03-30,BBG000BBBFD2,0,USD
598,PRKZKS-R,2021-03-30,BBG000M1J270,0,USD
599,PRMD3Z-R,2021-03-01,BBG000D0PTF7,1,CAD
600,PSLKQB-R,2021-03-18,BBG0054B20Z8,0,USD
601,PTS6KP-R,2021-03-30,BBG000C3MXG5,0,USD
602,PVW48J-R,2021-02-26,BBG000C90DH9,1,USD
603,PWDMW4-R,2021-03-11,BBG001K9JH07,0,USD
604,PWVY5L-R,2021-03-08,BBG003MSMCS6,0,USD
605,PX77L1-R,2021-03-11,BBG000PWTD92,0,USD
606,PX8K28-R,2021-05-28,BBG000PHQ3V5,0,CAD
607,PXZB7B-R,2021-03-17,BBG00DBPG7H2,0,USD
608,PY63K2-R,2021-03-30,BBG000PKMTW4,1,CAD
609,PY8XXQ-R,2021-03-12,BBG000H7LBD3,0,CAD
610,PZ917X-R,2021-03-30,BBG000BLKK03,1,USD
611,PZF9CX-R,2021-02-10,BBG000BGZP70,0,USD
612,Q148Y4-R,2021-03-31,BBG002B67HB2,0,USD
613,Q1KLV4-R,2021-03-12,BBG000BBMNG0,0,USD
614,Q1SQJY-R,2021-03-04,BBG000PXNF64,0,USD
615,Q2W7B8-R,2021-03-12,BBG000GQ7K93,0,USD
616,Q2XGTK-R,2021-03-03,BBG000PTLGZ1,0,USD
617,Q67PK9-R,2021-03-31,BBG000BJZM26,0,USD
618,Q68PG7-R,2021-03-29,BBG000BWBW76,0,USD
619,Q78D01-R,2021-03-16,BBG000BBD070,1,USD
620,Q7CL31-R,2021-03-31,BBG000BZCZJ8,1,CAD
621,Q8CPF7-R,2021-05-28,BBG000BFFW79,0,CAD
622,Q8DBNV-R,2021-03-26,BBG000BM0597,0,USD
623,Q9G7JV-R,2021-05-28,BBG00384XTD2,0,CAD
624,QBSNDL-R,2021-03-31,BBG000CMYG04,0,USD
625,QCSD0F-R,2021-04-14,BBG000DPKKK0,0,USD
626,QCWXCC-R,2021-03-05,BBG006B6PVN9,0,USD
627,QCXGT8-R,2021-03-11,BBG000FJH8W0,0,USD
628,QD02XV-R,2021-05-27,BBG000M1K955,0,USD
629,QDX24Z-R,2021-03-08,BBG000BN1M88,0,USD
630,QDXTQT-R,2021-03-12,BBG000TKZRB3,0,USD
631,QF1V8G-R,2021-03-18,BBG000BLGCB4,0,USD
632,QG96FG-R,2021-03-22,BBG000HBTSH5,0,USD
633,QGNSPH-R,2021-05-28,BBG0046J5J60,0,CAD
634,QH6F7Y-R,2021-05-18,BBG000M2NYQ2,0,USD
635,QJ9QP4-R,2021-03-26,BBG000BG8M31,1,USD
636,QJGGQL-R,2021-03-05,BBG000BN63B1,0,USD
637,QJHLWN-R,2021-03-08,BBG000C4PLF7,0,USD
638,QJKQYN-R,2021-03-12,BBG000QDQ4F9,1,CAD
639,QLL1T4-R,2021-03-31,BBG000B9YYH7,0,USD
640,QLR2CV-R,2021-03-02,BBG000BSBQ78,0,USD
641,QLRPKF-R,2021-03-09,BBG000BD1HP2,1,USD
642,QQ386R-R,2021-03-31,BBG000BZ5VW0,0,USD
643,QQ42ND-R,2021-03-25,BBG000K1XDF3,1,CAD
644,QR495P-R,2021-03-04,BBG000BBSJ28,0,USD
645,QR580L-R,2021-03-12,BBG000DLWWK0,0,USD
646,QR8VWZ-R,2021-05-28,BBG000CXNF22,0,CAD
647,QSDQCP-R,2021-03-11,BBG000BWVCP8,1,USD
648,QT3C4H-R,2021-05-28,BBG009CQCCH1,0,CAD
649,QVJJXG-R,2021-03-18,BBG000F1M8C5,1,CAD
650,QVQ1DM-R,2021-03-30,BBG000BCC284,1,CAD
651,QXZCJM-R,2021-02-25,BBG000BRZKC1,0,USD
652,QZ2T6Y-R,2021-03-04,BBG000BRW644,0,USD
653,QZ2ZK3-R,2021-03-19,BBG00Y3M1H59,0,USD
654,QZ3NZW-R,2021-03-09,BBG000TXK7H9,0,USD
655,QZ3ZG1-R,2021-03-12,BBG000BN53G7,1,USD
656,R22FJJ-R,2021-03-30,BBG00DB0XYC4,0,USD
657,R2H9DY-R,2021-03-12,BBG000TXVLZ6,0,USD
658,R3BMST-R,2021-03-04,BBG005GRR5Q2,0,USD
659,R3GYWQ-R,2021-03-24,BBG000C60K98,0,USD
660,R3MHJZ-R,2021-03-30,BBG000GB1NC2,1,CAD
661,R4MBBX-R,2021-03-18,BBG000CXKKZ8,0,USD
662,R4S089-R,2021-05-28,BBG000DH4YM4,1,CAD
663,R582JZ-R,2020-10-09,BBG00LFV6BR8,0,USD
664,R5R5YR-R,2021-05-13,BBG000PN8SH3,0,CAD
665,R6XBSK-R,2021-03-15,BBG000BWS4R8,0,USD
666,R6XNCV-R,2021-03-04,BBG000C2Y8P9,0,USD
667,R6XPFW-R,2021-03-12,BBG000BCS9D6,1,CAD
668,R81CVP-R,2020-12-08,BBG000BNQKG6,0,USD
669,R998SY-R,2021-03-09,BBG000BQQ2S6,1,USD
670,RBDXWG-R,2021-03-12,BBG000PV2L86,1,USD
671,RBF9LT-R,2021-03-17,BBG000QVWX13,0,USD
672,RBHHTX-R,2021-05-28,BBG0039G71V4,1,CAD
673,RBJXH6-R,2021-03-12,BBG000Q5ZRM7,1,USD
674,RBKNXX-R,2021-04-07,BBG000Q6S3Z2,0,USD
675,RC2NL2-R,2021-03-30,BBG004DFMB77,0,USD
676,RC9616-R,2021-05-28,BBG00582TDZ7,1,CAD
677,RCGBPW-R,2021-03-30,BBG000BGJJX3,0,USD
678,RCKVD5-R,2021-03-30,BBG000CDMMM0,0,USD
679,RDPQXX-R,2021-03-30,BBG000RKXRQ1,0,USD
680,RDQZ92-R,2021-03-11,BBG000GHZSZ6,1,USD
681,RFMFNV-R,2021-03-30,BBG002Z3L4S8,0,USD
682,RGTY61-R,2021-03-11,BBG000BK2F42,1,USD
683,RH0FP6-R,2021-03-12,BBG000DSQLQ0,0,USD
684,RH0GWC-R,2021-03-10,BBG000TRN6Z1,1,CAD
685,RJ022Y-R,2021-03-12,BBG000C75N77,1,USD
686,RJ0FT9-R,2020-05-27,BBG000BS0ZF1,1,USD
687,RJVBBR-R,2021-03-16,BBG003PS7JV1,1,USD
688,RK41TS-R,2021-03-12,BBG000BGJ661,0,USD
689,RLHWHZ-R,2021-04-09,BBG000J0LC17,0,USD
690,RMGZY7-R,2021-03-30,BBG000BHG3K3,0,USD
691,RMJHTN-R,2019-12-05,BBG000CKX9R6,0,USD
692,RMJKYQ-R,2021-03-15,BBG000D9P720,0,USD
693,RMJM0R-R,2021-03-16,BBG000BPZVW9,0,USD
694,RPNJRM-R,2021-03-04,BBG000C2PW58,1,USD
695,RPSY4R-R,2021-03-30,BBG000LZ8562,0,CAD
696,RPTWZN-R,2021-03-16,BBG000BJ39D8,0,USD
697,RPTY1P-R,2021-03-09,BBG000BRJL00,1,USD
698,RQY00N-R,2021-03-18,BBG000BTXSH7,0,USD
699,RRXTTL-R,2021-03-30,BBG000BMBL90,1,USD
700,RS288R-R,2021-03-12,BBG000BVYN55,0,USD
701,RT2ZSJ-R,2021-03-16,BBG000BNFLM9,1,USD
702,RT78ZK-R,2021-03-30,BBG000CGWSJ3,0,USD
703,RV6ZJC-R,2021-03-18,BBG000BGMC46,0,USD
704,RVBG4M-R,2021-03-11,BBG000DNLMB0,0,USD
705,RVBRQX-R,2021-05-28,BBG000KN5J90,1,CAD
706,RWB3MD-R,2021-03-26,BBG000BH9BY8,0,USD
707,RWBB0L-R,2021-03-12,BBG000CGC453,0,USD
708,RWBV02-R,2021-03-02,BBG000BK4N16,1,CAD
709,RXG6KB-R,2021-03-04,BBG000C22QV7,1,USD
710,RXGK6N-R,2021-03-16,BBG000CB4BH4,0,USD
711,RXH4B6-R,2021-05-28,BBG000BDTV08,1,CAD
712,RXLXJR-R,2021-03-30,BBG000CDY3H5,0,USD
713,RYRW3H-R,2021-03-12,BBG000C4VJP4,0,USD
714,RYRZ9L-R,2021-03-23,BBG000BQJHF5,0,USD
715,RYT7QS-R,2020-12-14,BBG000BWRKR3,0,USD
716,RYTJNF-R,2021-04-30,BBG00RP5HYS8,1,USD
717,RYTLD3-R,2021-05-18,BBG000C32KN7,0,USD
718,RZW5JP-R,2021-03-12,BBG000DTT624,0,USD
719,S0WX1G-R,2020-12-08,BBG000BQ0N44,0,USD
720,S0X6MR-R,2021-03-12,BBG000G4GKH3,0,USD
721,S1BB8P-R,2021-03-04,BBG007HZBBT0,0,USD
722,S1ZZ0F-R,2021-04-15,BBG000BY0R66,1,CAD
723,S208LQ-R,2021-03-16,BBG000BL7VL1,0,USD
724,S218HN-R,2021-03-25,BBG000FBWYH0,0,USD
725,S24JQQ-R,2021-03-04,BBG000BG8NR3,0,USD
726,S28JBG-R,2021-03-08,BBG000QRHWN7,0,USD
727,S38C4D-R,2021-03-30,BBG000PN1SJ8,0,USD
728,S3DBR4-R,2021-03-12,BBG000NS26Q8,0,USD
729,S48KNP-R,2021-03-23,BBG000BT14N8,0,USD
730,S5FF1B-R,2021-03-05,BBG000DHTVJ7,0,USD
731,S5KTFG-R,2021-03-29,BBG000BGSPS5,0,USD
732,S5PZWW-R,2021-03-11,BBG006NBCCW1,0,USD
733,S6PC9W-R,2021-05-13,BBG000BDP1P1,1,CAD
734,S7P87W-R,2021-04-05,BBG000BBL8V7,1,USD
735,S7Q76X-R,2021-05-28,BBG000C0GL92,0,CAD
736,S7VF6V-R,2021-03-11,BBG000TJHTJ4,0,USD
737,S8VPR2-R,2021-03-18,BBG000BYZSM8,0,USD
738,SB25BC-R,2021-03-12,BBG000JDGKJ8,0,USD
739,SB2SCT-R,2021-03-31,BBG000BWLZX9,0,USD
740,SC41Y3-R,2021-03-11,BBG000D9HD17,0,USD
741,SCWF3N-R,2021-03-30,BBG009H33QM0,0,USD
742,SD0F4T-R,2021-05-13,BBG004RXCMJ7,1,CAD
743,SD7T6Q-R,2021-03-03,BBG000BLKZD6,0,USD
744,SDCD12-R,2021-03-30,BBG000FM1BF2,0,USD
745,SDKY5W-R,2021-05-28,BBG00L07HDN5,0,CAD
746,SGNJQV-R,2021-03-08,BBG000C3WK36,0,USD
747,SGX35Z-R,2021-03-25,BBG003CNYJ00,0,USD
748,SJS27W-R,2021-03-10,BBG003MN93C9,0,USD
749,SJS2RC-R,2021-03-04,BBG000BKL348,1,USD
750,SJSDBN-R,2021-03-12,BBG000BP2NF2,0,USD
751,SJSMSW-R,2021-05-20,BBG000BCB3K9,1,CAD
752,SJX7P8-R,2021-03-05,BBG00YRJXKB1,0,USD
753,SK0VKN-R,2021-03-30,BBG000FVJ5K0,1,CAD
754,SKX4M8-R,2021-03-03,BBG000BXF5W1,1,CAD
755,SLG208-R,2021-05-05,BBG000QYBB54,0,CAD
756,SLHMXN-R,2021-03-12,BBG003TCRRN1,0,USD
757,SMYF9N-R,2021-03-30,BBG002QHCRX0,0,CAD
758,SN5CK5-R,2021-03-15,BBG000BLRP41,0,USD
759,SNDJ5W-R,2021-03-02,BBG00D1WSGP6,0,USD
760,SPG7LL-R,2020-06-22,BBG00H609N14,0,USD
761,SQG2DJ-R,2021-02-22,BBG000BCKGW7,0,USD
762,SQGTV7-R,2021-03-17,BBG000BD1GP4,1,CAD
763,SRR5X5-R,2021-03-15,BBG000BHGZT3,1,CAD
764,SRSZ9V-R,2021-03-11,BBG000Q0JJQ0,0,USD
765,SSW5N0-R,2020-11-20,BBG000KCB2P6,0,USD
766,SXD5J9-R,2021-03-15,BBG000R3PVY0,0,USD
767,SY8V98-R,2021-03-19,BBG000BWYX06,0,USD
768,SYCVJL-R,2021-03-31,BBG005TNS0Q7,0,USD
769,SYDY33-R,2021-03-12,BBG000BQDXP5,0,USD
770,SYJ221-R,2021-03-18,BBG000PRJ2Z9,0,USD
771,SYKZRW-R,2021-05-27,BBG003LB3TH0,0,USD
772,SYS0R0-R,2021-03-22,BBG007PN0489,1,CAD
773,T0PLWF-R,2021-03-12,BBG000D4YTR6,0,USD
774,T1NFSF-R,2021-02-09,BBG000BKB811,0,USD
775,T2TKPB-R,2021-05-20,BBG000BQYCB3,1,CAD
776,T2XF84-R,2021-03-30,BBG000BLTVN5,1,CAD
777,T2Z5LS-R,2021-03-30,BBG000TSWM66,1,CAD
778,T3YJC4-R,2021-03-15,BBG000C8NJ10,0,USD
779,T4259K-R,2021-03-30,BBG000BC1X33,1,CAD
780,T43Q80-R,2021-03-30,BBG000G9HTM6,1,CAD
781,T6CPQP-R,2021-03-02,BBG000CHSS88,1,USD
782,T7CGDK-R,2021-03-04,BBG000BBCQD7,1,USD
783,T8GMPR-R,2021-03-09,BBG000RQBFV2,0,USD
784,T8X2RS-R,2021-03-30,BBG00JM9SL98,1,CAD
785,TCX5SM-R,2021-05-28,BBG000BM1Q09,1,CAD
786,TF5S9S-R,2021-03-04,BBG000BVNVQ6,0,USD
787,TGK8GS-R,2021-03-30,BBG0020B54Q8,1,CAD
788,TH9YHW-R,2021-03-12,BBG000BYQ263,0,USD
789,TH9ZKX-R,2021-03-25,BBG000BBLQV7,0,USD
790,THB4X2-R,2021-03-31,BBG000FRVHB9,1,USD
791,THCR1P-R,2021-03-25,BBG000PV3J62,0,USD
792,THJXTF-R,2021-03-09,BBG000QR9LJ5,0,USD
793,THMJ9D-R,2021-03-30,BBG000DVB7W3,0,USD
794,TJN9X6-R,2021-05-27,BBG001DFW799,0,USD
795,TKKPJB-R,2021-03-30,BBG000BXRPH1,1,USD
796,TKQ3ZH-R,2021-03-25,BBG000CF3WB6,0,USD
797,TKSJKR-R,2021-05-28,BBG000GN4ZY2,1,CAD
798,TLP7DR-R,2021-03-25,BBG000BFBP32,0,USD
799,TLQ31K-R,2021-04-01,BBG000BVQRY3,0,USD
800,TLV91H-R,2021-03-16,BBG000BPDJM1,0,USD
801,TMTGLT-R,2021-03-12,BBG000B9XG87,1,USD
802,TMTXG7-R,2021-03-31,BBG000BD2407,1,CAD
803,TMTYJ8-R,2021-03-25,BBG000BWB7V4,0,USD
804,TNZ1G6-R,2021-03-02,BBG000BP0KQ8,1,USD
805,TP3XRS-R,2021-03-04,BBG000BFC848,0,USD
806,TP420X-R,2021-05-28,BBG000BYCJJ7,1,CAD
807,TQ33B3-R,2021-05-28,BBG000BZH3D0,1,CAD
808,TQ8V8H-R,2021-03-22,BBG000BXJSH4,1,CAD
809,TR7FQ8-R,2021-03-30,BBG000BJGD54,0,USD
810,TRGCYS-R,2021-02-25,BBG000K1XFJ4,0,USD
811,TSCJN6-R,2021-03-30,BBG000BJFJ98,0,USD
812,TSDJK4-R,2021-03-30,BBG009L730J7,1,CAD
813,TVTFDF-R,2021-02-25,BBG000BCVJ77,1,USD
814,TVTQ1T-R,2021-03-30,BBG000HWKL01,1,CAD
815,TWT2W6-R,2021-03-31,BBG000BZDXC9,0,CAD
816,TXY0GZ-R,2021-03-12,BBG000PPJTH4,1,CAD
817,TY1WWM-R,2021-03-30,BBG000DN7P92,1,USD
818,TY202Q-R,2021-03-11,BBG000JG0547,1,USD
819,TY311P-R,2021-03-10,BBG000BN6KG8,0,USD
820,TY7JS1-R,2021-03-12,BBG000BGSMF6,0,USD
821,TYPLZM-R,2021-03-30,BBG0093LLBM8,1,CAD
822,TYSRJ3-R,2021-05-28,BBG004P8YQ01,1,CAD
823,TZ2TSL-R,2021-03-11,BBG000BWVSR1,1,USD
