,fsym_id,exdate,bbg_id,in_index,listing_currency
411,VS55C3-R,2021-01-22,BBG000BVJNG0,0,USD
412,VS5NDP-R,2021-03-30,BBG000TJ8XZ7,0,USD
413,VT5051-R,2021-01-07,BBG000BZD8P0,1,CAD
414,VTBDG3-R,2021-01-14,BBG000QFJJW0,0,USD
415,W00F59-R,2020-12-24,BBG000BLBGS2,0,USD
416,W0Z2R4-R,2021-02-03,BBG000BJZ7V7,0,USD
417,W14LCF-R,2021-03-05,BBG000BV7QM9,0,CAD
418,W239Y6-R,2021-01-14,BBG000BWNV93,0,USD
419,W4M154-R,2021-01-08,BBG000FRZWN9,0,USD
420,W6TN0J-R,2021-01-14,BBG000FTTNV3,0,USD
421,W6XKL8-R,2020-12-14,BBG000P28YZ6,0,USD
422,W7S6D8-R,2021-01-04,BBG000BXSXH3,1,CAD
423,W7XLSD-R,2019-04-09,BBG000B9XB24,0,USD
424,W92Y2H-R,2021-01-14,BBG000BBTV11,0,USD
425,WDG05S-R,2021-02-02,BBG006Q0HY77,1,USD
426,WDHPSR-R,2021-01-29,BBG000BFYN41,0,USD
427,WFMRNN-R,2020-12-14,BBG000BHQJX3,0,USD
428,WL1C5V-R,2021-03-30,BBG000DSZHQ9,1,CAD
429,WM8ZW3-R,2021-03-30,BBG000NV1YC6,1,CAD
430,WMSKQW-R,2020-03-30,BBG004K1F8W7,0,USD
431,WQP8NX-R,2021-02-08,BBG000CR20B1,0,USD
432,WRJK92-R,2021-01-22,BBG00B6V7CJ6,0,USD
433,WW31J8-R,2021-01-29,BBG000CTQBQ1,0,USD
434,WW5K9M-R,2021-01-19,BBG00R1VTZR2,0,USD
435,X1Y52C-R,2021-03-12,BBG000PRZNN8,0,USD
436,X2DZC9-R,2020-12-30,BBG004G493C6,1,CAD
437,X42HGH-R,2020-08-27,BBG000BX7818,1,CAD
438,X45CZ6-R,2021-02-04,BBG000C3N539,0,USD
439,X4TV3J-R,2021-03-30,BBG001PG5MK8,0,CAD
440,X69BS3-R,2020-12-31,BBG000CW9BM7,0,USD
441,X6BL48-R,2021-03-30,BBG000C2TQV8,0,CAD
442,X6FP15-R,2021-03-30,BBG000BM2C18,1,CAD
443,X8KXCB-R,2021-01-29,BBG000BVSPW7,0,USD
444,XBV8KC-R,2021-03-12,BBG000BSL500,0,USD
445,XGTLT4-R,2021-03-17,BBG0014JY842,0,USD
446,XHD46K-R,2021-01-29,BBG000BP4MH0,1,USD
447,XHSVLM-R,2021-03-30,BBG001P2KSC8,0,USD
448,XJKFFM-R,2020-10-29,BBG000G2N1L6,0,USD
449,XKPX2X-R,2021-03-30,BBG000BBHGQ0,1,CAD
450,XKSSLM-R,2020-10-29,BBG000BLC480,0,USD
451,XKT23W-R,2021-02-05,BBG000BZ21R5,0,USD
452,XM8P7T-R,2021-01-29,BBG0019JZ882,1,USD
453,XP9358-R,2021-03-30,BBG000FRM7L0,0,CAD
454,D9PBHM-R,,BBG000K9LLR8,0,USD
455,DCWB5F-R,,BBG000N0MYZ6,0,USD
456,FJWB59-R,,BBG00NR75V37,0,USD
457,K960HM-R,,BBG000Q39RP8,0,USD
458,KJLT9T-R,,BBG00M8652H1,0,USD
459,KM9V14-R,,BBG000CQ5PH9,0,USD
460,QBNYB3-R,,BBG000BFLH48,0,USD
461,R856Y1-R,,BBG000DZQYV0,1,CAD
462,V1HC1N-R,,BBG000VC6WR2,1,CAD
463,WL53BC-R,,BBG000CYTTJ6,0,USD
464,WQL0KZ-R,,BBG000V8NC69,0,USD
465,XPLD03-R,,BBG000QP2SN6,0,USD
