,fsym_id,exdate,bbg_id,in_index,listing_currency
412,KB791X-R,12/22/2020,BBG000BCTQ65,1,USD
413,KC6VBL-R,2/25/2021,BBG000BC9DK0,0,USD
414,KCDMC0-R,12/18/2020,BBG000FGMKY1,0,USD
415,KCH56D-R,12/17/2020,BBG000Q26KW0,0,USD
416,KDD7RR-R,12/17/2020,BBG000BR40B0,0,USD
417,KDJGTQ-R,2/25/2021,BBG000G1JDF4,0,CAD
418,KDJL0T-R,12/1/2020,BBG000BCQ4P6,1,USD
419,KFJRH2-R,12/23/2020,BBG000BPGVM1,0,USD
420,KGNHRP-R,12/30/2020,BBG000BSH4R9,0,CAD
421,KGNM2X-R,12/30/2020,BBG000T6XY76,0,CAD
422,KHSZDZ-R,11/30/2020,BBG000CL1FG7,0,USD
423,KHZRFD-R,12/30/2020,BBG000FFVZT6,1,CAD
424,KK1YRK-R,12/16/2020,BBG000CX0P89,1,USD
425,KL5R7B-R,12/15/2020,BBG000QK2B72,0,USD
426,KLCSS0-R,2/11/2021,BBG001LV74X3,0,USD
427,KMBRT0-R,12/30/2020,BBG000BLPBL5,1,USD
428,KMDKS7-R,12/1/2020,BBG006LYGNL7,0,USD
429,KMM139-R,12/9/2020,BBG0074JPF34,0,USD
430,KNKY8H-R,11/24/2020,BBG00J24S765,0,USD
431,KP3HBJ-R,12/14/2020,BBG004MB7Q16,1,CAD
432,KQG4SM-R,1/5/2021,BBG0055XMF02,0,USD
433,KQLVLW-R,12/14/2020,BBG000F4J227,0,USD
434,KQLYSZ-R,9/14/2020,BBG000DZVXJ0,0,USD
435,KQQJMB-R,3/12/2020,BBG000CSRSG6,0,USD
436,KRQTDT-R,12/22/2020,BBG000J2XL74,1,USD
437,KRR843-R,12/3/2020,BBG000BRJB20,0,USD
438,KRVLH7-R,12/30/2020,BBG000DHFBX0,0,CAD
439,KRVX2J-R,12/14/2020,BBG000D3MJP5,0,USD
440,KSRCG9-R,12/16/2020,BBG001P0TNW2,0,USD
441,KSVLMB-R,11/25/2020,BBG000BB4D72,0,USD
442,KTPK4Q-R,9/15/2020,BBG0035LY913,1,USD
443,KV4BDM-R,12/10/2020,BBG000BM3CJ8,0,USD
444,KW432H-R,12/1/2020,BBG000BMH2Q7,1,USD
445,KWYDWS-R,12/30/2020,BBG00JDV0M15,0,USD
446,KXCJCK-R,2/25/2021,BBG000QTCPR9,0,CAD
447,KXDMGL-R,12/22/2020,BBG000F0KF42,1,USD
448,KYCY91-R,11/19/2020,BBG000BLGFJ9,1,USD
449,KYJFW8-R,12/9/2020,BBG000BQZMH4,1,USD
450,KYMG8R-R,12/14/2020,BBG000RMQZS5,0,USD
451,KZNLFS-R,12/15/2020,BBG00DXDL6Q1,0,USD
452,KZNP2B-R,12/3/2020,BBG000BP2RV5,0,USD
453,KZPB9Y-R,12/24/2020,BBG000C2W2R2,0,USD
454,L0ND5P-R,12/14/2020,BBG00C7Q12N7,1,CAD
455,L0TV18-R,12/30/2020,BBG000BXGCQ2,0,CAD
456,L1XD4W-R,12/30/2020,BBG000QF05R6,0,USD
457,L1XNK0-R,1/7/2021,BBG000M44VW8,0,USD
458,L20XDQ-R,12/31/2020,BBG00HZ69KP9,0,USD
459,L2XPR4-R,1/6/2021,BBG000JLC8L8,0,USD
460,L33FPJ-R,12/10/2020,BBG000BDNB35,0,USD
461,L493T3-R,12/24/2020,BBG0027F2B89,0,USD
462,L56306-R,12/2/2020,BBG000BC1LY5,1,CAD
463,L57516-R,12/10/2020,BBG000BXDLZ5,0,USD
464,L59WBW-R,12/8/2020,BBG000GLXY68,0,USD
465,L5DLJF-R,12/10/2020,BBG000C15TB2,0,USD
466,L6F9DL-R,12/10/2020,BBG000DR87M7,0,USD
467,L6H03N-R,1/7/2021,BBG000BS5170,0,USD
468,L6NQKK-R,12/18/2020,BBG000BP9WJ1,0,USD
469,L7LP86-R,12/14/2020,BBG000C23PB0,1,USD
470,L7N0TG-R,12/23/2020,BBG000BZQ983,1,CAD
471,L8SKLT-R,12/31/2020,BBG000DQLV23,1,USD
472,L9WD3K-R,2/25/2021,BBG000BXMGB2,0,CAD
473,L9WF5L-R,12/21/2020,BBG000BRVBR9,0,USD
474,LC1251-R,3/24/2020,BBG000F3NBM2,0,USD
475,LD1K6L-R,11/19/2020,BBG000CZX2P0,1,CAD
476,LF95DC-R,2/25/2021,BBG00DRGKLZ9,0,CAD
477,LF9ZDL-R,12/30/2020,BBG000H21KT9,1,CAD
478,LG9KBX-R,11/27/2020,BBG0068Q7716,0,USD
479,LGFJ90-R,12/10/2020,BBG000BDB1Y6,0,USD
480,LGH1W3-R,11/30/2020,BBG00GTR08C2,1,CAD
481,LHFD4Z-R,12/11/2020,BBG000BBPTM7,0,USD
482,LHFJF3-R,12/4/2020,BBG000BW29L1,0,USD
483,LHY6VB-R,3/13/2020,BBG007PN0JL1,0,CAD
484,LJPXK2-R,2/18/2021,BBG000C0BT45,1,CAD
485,LJQKSP-R,11/30/2020,BBG000BCGY99,0,USD
486,LJQYJ1-R,12/24/2020,BBG000BKPL53,1,USD
487,LKPWM4-R,11/30/2020,BBG000BTQR96,1,USD
488,LKQKXS-R,12/14/2020,BBG000BZN9H6,0,CAD
489,LKSCBG-R,12/9/2020,BBG00BS054W5,0,USD
490,LKVX5V-R,2/25/2021,BBG000D17GK7,1,CAD
491,LKYRMJ-R,11/24/2020,BBG000F54FK1,0,USD
492,LMYZ8X-R,12/16/2020,BBG000BB00D7,0,USD
493,LPRN3T-R,9/1/2020,BBG00JHNJW99,1,USD
494,LQ71YP-R,12/3/2020,BBG000C6W444,0,USD
495,LQ766T-R,12/2/2020,BBG00GVR8YQ9,1,USD
496,LQ7KY5-R,12/4/2020,BBG000BLDV98,1,USD
497,LQD0DB-R,12/30/2020,BBG000F5VMF2,0,USD
498,LRHWY2-R,12/11/2020,BBG000BJCDS3,0,USD
499,LRJBXM-R,11/20/2020,BBG000VGZPL2,1,CAD
500,LRK013-R,12/30/2020,BBG000BJL3N0,1,USD
501,LSNDND-R,12/3/2020,BBG000BVY6C4,0,USD
502,LSWCLL-R,12/14/2020,BBG000G2V896,0,USD
503,LTN366-R,3/9/2020,BBG00KXRCDP0,1,USD
504,LTN487-R,12/30/2020,BBG000DMM476,1,CAD
505,LVYTWF-R,12/14/2020,BBG000KCZPC3,1,USD
506,LWX8PQ-R,12/30/2020,BBG00GD4KVQ2,0,USD
507,LX237L-R,12/3/2020,BBG000BD2NY8,1,USD
508,LXDS77-R,11/9/2020,BBG007SV91V9,0,USD
509,LY2BTX-R,8/20/2020,BBG000BZ4996,0,CAD
510,LYB9P1-R,12/14/2020,BBG00HCY3Q67,0,USD
511,LYKD1K-R,2/25/2021,BBG00KK2W1T9,0,USD
512,LZ6BKR-R,12/16/2020,BBG000C4CGB6,0,CAD
513,LZBB5H-R,12/10/2020,BBG000BGZ832,1,USD
514,M0C1P8-R,11/12/2020,BBG000BV59Y6,1,USD
515,M0JM9H-R,11/13/2020,BBG000BB0WG4,0,USD
516,M1GF7J-R,12/30/2020,BBG000BB5783,0,USD
517,M2XGTG-R,2/25/2021,BBG00QV3CHC7,0,USD
518,M3QDQ6-R,2/25/2021,BBG000BGHJ83,1,CAD
519,M3SZMM-R,12/3/2020,BBG008N1HXP6,0,USD
520,M4L90G-R,12/30/2020,BBG004MB82R0,0,USD
521,M4YLK1-R,12/24/2020,BBG000BCRMW7,0,USD
522,M5BNQJ-R,2/25/2021,BBG003MS9X87,0,CAD
523,M5ZMN3-R,12/17/2020,BBG000B9WWQ3,0,USD
524,M64WP1-R,12/30/2020,BBG000H1RYG7,0,USD
525,M67VFY-R,12/14/2020,BBG000BCZL41,1,USD
526,M745FG-R,12/30/2020,BBG000CQCCK6,0,USD
527,M79847-R,11/27/2020,BBG00RBFBL50,0,USD
528,M79B89-R,12/9/2020,BBG000C2BXK4,1,USD
529,M79R1P-R,12/14/2020,BBG000BPD168,1,USD
530,M7JZH3-R,12/14/2020,BBG0077Q6QJ5,0,USD
531,M813QP-R,2/25/2021,BBG002Q8RXQ9,0,CAD
532,M8FZ7R-R,12/30/2020,BBG000JTYFB2,0,USD
533,M94114-R,12/17/2020,BBG000V76MQ6,0,USD
534,M9JF58-R,12/7/2020,BBG000V78V75,0,USD
535,M9JVWK-R,11/27/2020,BBG000BYZLW2,0,CAD
536,MBJMKF-R,12/21/2020,BBG000BDXQC1,0,USD
537,MBJNMG-R,12/8/2020,BBG0014LGC02,1,CAD
538,MBK7R0-R,12/30/2020,BBG000DB3KT1,1,USD
539,MBNBMX-R,12/15/2020,BBG000BMWKJ8,0,CAD
540,MBP9GT-R,12/3/2020,BBG000JXM895,1,CAD
541,MCSSXV-R,12/17/2020,BBG00HZRFTV0,0,CAD
542,MCT1RF-R,12/18/2020,BBG000BP19L7,0,USD
543,MDTS86-R,12/23/2020,BBG000BRLPF2,0,USD
544,MFYKLV-R,11/18/2020,BBG000BJXWX2,0,USD
545,MG2TQV-R,11/30/2020,BBG000BMQPL1,1,USD
546,MH6176-R,12/30/2020,BBG00QX875V5,0,CAD
547,MH7TCM-R,12/11/2020,BBG000BJF1Z8,1,USD
548,MJ6XSW-R,12/18/2020,BBG000FLKSG5,0,USD
549,MJBZJP-R,12/17/2020,BBG000Q4XNV1,0,USD
550,MJNH64-R,3/30/2020,BBG00JVRRQF1,0,USD
551,MKCXFN-R,11/12/2020,BBG000BCNST2,1,CAD
552,MKHH80-R,3/4/2020,BBG000BQJTP8,0,CAD
553,MLF0NS-R,1/4/2021,BBG000PRJCX9,0,USD
554,MLM9NP-R,12/15/2020,BBG000BPC9C5,0,USD
555,MMMG1X-R,12/4/2020,BBG009HT65R1,1,CAD
556,MMRZQ5-R,12/14/2020,BBG000BP8Z50,1,USD
557,MNS31C-R,3/5/2020,BBG000F4W650,0,USD
558,MNWT3V-R,11/30/2020,BBG000BPDDB6,0,USD
559,MPX0N4-R,12/17/2020,BBG000BLFNC0,0,USD
560,MQRG2Z-R,1/4/2021,BBG004MF59H0,0,USD
561,MR5BN1-R,11/18/2020,BBG000BFK1R9,1,CAD
562,MS57L1-R,12/8/2020,BBG000KHWT55,1,USD
563,MS9FKZ-R,12/30/2020,BBG000BS5CM9,1,USD
564,MT9ZWQ-R,12/11/2020,BBG000VLBCQ1,0,USD
565,MTBCGY-R,12/30/2020,BBG000HGYNZ9,0,USD
566,MTGRW2-R,12/4/2020,BBG00CVQZQ96,1,USD
567,MVGMR1-R,12/7/2020,BBG000BLJLJ3,0,USD
568,MVKZ35-R,12/21/2020,BBG000BQ87N0,1,USD
569,MVLTQZ-R,1/7/2021,BBG000BCQZS4,1,USD
570,MVM145-R,12/3/2020,BBG000BGYJF6,0,USD
571,MVM6GB-R,12/14/2020,BBG000BL7GB5,0,USD
572,MWPXRZ-R,12/2/2020,BBG000BKXFN7,0,USD
573,MXV1RY-R,8/28/2020,BBG000BGP1L8,0,USD
574,MXZ7RW-R,12/14/2020,BBG000PPFKQ7,1,USD
575,MYTZRZ-R,2/17/2021,BBG000BGCCC8,0,USD
576,MYYY9P-R,2/25/2021,BBG000PN5CZ1,0,CAD
577,MYZF74-R,12/29/2020,BBG000BBSC23,0,USD
578,MYZKH8-R,12/15/2020,BBG000BB6568,0,USD
579,N00F85-R,3/30/2020,BBG000BX7V53,0,USD
580,N03DYZ-R,12/14/2020,BBG000DQ7170,1,CAD
581,N136PW-R,2/25/2021,BBG000NVLH13,0,CAD
582,N13KC6-R,11/13/2020,BBG000N4KB80,0,USD
583,N2128H-R,12/4/2020,BBG000QKNLB2,0,USD
584,N2DMST-R,12/10/2020,BBG000BJFVZ2,1,CAD
585,N4K9ZD-R,12/2/2020,BBG000BZ2Y20,1,CAD
586,N4P9L4-R,12/23/2020,BBG000BX57K1,1,USD
587,N4SK8P-R,12/15/2020,BBG001YCZP63,0,USD
588,N5NG2F-R,12/30/2020,BBG000PKZFB3,1,CAD
589,N5VYGJ-R,11/23/2020,BBG000PXZFW2,0,USD
590,N6446B-R,12/30/2020,BBG000CJW589,1,CAD
591,N6T9G2-R,3/13/2020,BBG000BPXZ43,0,USD
592,N6YZCG-R,12/14/2020,BBG000DZN289,0,USD
593,N70LFZ-R,12/30/2020,BBG000J00LT0,0,CAD
594,N829B5-R,8/12/2020,BBG004T0YC41,0,USD
595,NDGZHY-R,12/10/2020,BBG000BZYZB2,1,CAD
596,NDLVXL-R,12/30/2020,BBG000BHRBT4,0,USD
597,NDMX0P-R,2/27/2020,BBG000TCD088,0,USD
598,NFM6Q0-R,11/27/2020,BBG000BQSBB2,0,USD
599,NGW4ZK-R,11/25/2020,BBG000BF6SK3,0,USD
600,NGX46V-R,12/14/2020,BBG00R7TJRM5,0,USD
601,NHX86P-R,2/25/2021,BBG000BQV317,0,USD
602,NJ2G3K-R,12/11/2020,BBG000BW22R0,0,USD
603,NJTCZ6-R,2/25/2021,BBG003BW0JD4,0,CAD
604,NK15TG-R,12/9/2020,BBG000BNFKK3,0,USD
605,NK4TRW-R,12/30/2020,BBG000BWGK40,0,USD
606,NKGZ7J-R,4/21/2020,BBG000QW7VC1,1,USD
607,NM8TMT-R,10/1/2020,BBG000BJHYD8,0,USD
608,NMDHN8-R,12/10/2020,BBG000BBXVK5,0,USD
609,NMFB71-R,12/3/2020,BBG000LK07B3,0,USD
610,NMG2NR-R,12/14/2020,BBG000BHQP32,0,USD
611,NNLKB1-R,12/3/2020,BBG000BVL497,0,USD
612,NPK3PS-R,11/13/2020,BBG000J6XT05,1,USD
613,NPK7YX-R,12/31/2020,BBG000BPXVJ6,1,USD
614,NPPDWT-R,12/29/2020,BBG000BL6138,0,USD
615,NQVKZW-R,3/13/2020,BBG000TP7D24,0,USD
616,NRTHYV-R,3/12/2020,BBG000BQ2104,0,USD
617,NT37R4-R,12/30/2020,BBG000BC33T9,1,USD
618,NV3W1T-R,2/19/2021,BBG000FBJQM6,0,USD
619,NV79M1-R,12/9/2020,BBG000BWCKB6,1,USD
620,NV7JPX-R,12/30/2020,BBG0021H6Y05,0,USD
621,NV7K28-R,12/24/2020,BBG000BLSL58,1,USD
622,NV869W-R,11/25/2020,BBG000BHWS66,0,USD
623,NVKZ25-R,12/15/2020,BBG000BG22J4,0,USD
624,NW728X-R,12/7/2020,BBG000FQ6PY6,1,USD
625,NW7Q44-R,2/20/2020,BBG006G57XG0,0,USD
626,NW8T75-R,2/25/2021,BBG006S1YW78,0,CAD
627,NWCCGY-R,12/16/2020,BBG000BW0BB9,0,USD
628,NWD9TC-R,12/3/2020,BBG00D5L3SS4,0,USD
629,NWS8GF-R,12/30/2020,BBG000PWD2R3,0,USD
630,NXCXNK-R,12/9/2020,BBG000Q1GK24,0,USD
631,NXHJJY-R,12/16/2020,BBG000BGY218,0,USD
632,NXHLP0-R,12/3/2020,BBG000BGVW60,1,USD
633,NXHT26-R,12/30/2020,BBG000C2DJ32,0,USD
634,NYJB5S-R,12/4/2020,BBG000BZG9D8,1,CAD
635,NYJHHY-R,11/30/2020,BBG000DYGNW7,1,USD
636,NYN4GC-R,12/15/2020,BBG000BB0V03,0,USD
637,NYNSPZ-R,12/30/2020,BBG000C12RY4,0,CAD
638,NZMC3R-R,12/30/2020,BBG0027Z6X10,0,USD
639,NZMV05-R,12/30/2020,BBG000D7RKJ5,1,USD
640,P01GQN-R,2/11/2021,BBG004DDDKH1,0,USD
641,P0QJ8T-R,1/7/2021,BBG00FWZQ3R9,0,CAD
642,P0RK6R-R,12/14/2020,BBG000F5YH15,0,USD
643,P0S146-R,12/16/2020,BBG000BDR7W8,0,USD
644,P0V324-R,2/25/2021,BBG000Q3RGN4,0,USD
645,P0Y5Z1-R,12/18/2020,BBG000BMLG72,0,USD
646,P1X787-R,3/13/2020,BBG000G7PNS8,0,USD
647,P20812-R,11/17/2020,BBG000Q5BQ63,0,USD
648,P46BWZ-R,12/21/2020,BBG000C49RT7,0,USD
649,P59RND-R,11/9/2020,BBG000RTNP69,0,USD
650,P5BP94-R,12/3/2020,BBG000BKZTP3,1,USD
651,P5D2ZG-R,12/4/2020,BBG000Q8MHG4,0,USD
652,P6MG4G-R,12/9/2020,BBG000BR5494,0,USD
653,PC2KK2-R,12/17/2020,BBG000BMZ5P1,1,CAD
654,PC4Y29-R,12/21/2020,BBG000BP3NW2,0,USD
655,PD98GG-R,12/2/2020,BBG000BKZB36,1,USD
656,PFF98B-R,12/14/2020,BBG000BQX2N3,1,USD
657,PFJ2KY-R,11/27/2020,BBG000L99FP6,0,CAD
658,PGJW6S-R,12/14/2020,BBG000BZC425,1,CAD
659,PGK4R1-R,12/3/2020,BBG000CBC7D8,0,USD
660,PGKD68-R,12/23/2020,BBG000BB7SX7,0,USD
661,PGQCV2-R,12/14/2020,BBG0017DRN10,1,CAD
662,PHK827-R,12/1/2020,BBG000BW2FF4,0,USD
663,PHP2BT-R,2/24/2021,BBG000BS6M19,1,CAD
664,PHQ4CT-R,2/25/2021,BBG000LHD7R9,1,CAD
665,PJSRHC-R,12/30/2020,BBG000BY3T87,0,USD
666,PKCPQ6-R,12/30/2020,BBG001J4J8T9,0,USD
667,PKY50L-R,12/15/2020,BBG000BFPK65,1,USD
668,PKYQ23-R,1/5/2021,BBG000GJCL55,0,USD
669,PM6DWF-R,11/30/2020,BBG000F7GST7,0,USD
670,PM7SNW-R,12/30/2020,BBG003LNXS47,0,CAD
671,PN2C8Q-R,12/15/2020,BBG000FBKL27,0,USD
672,PN68RD-R,12/31/2020,BBG000C4S3P3,0,USD
673,PN6Y00-R,12/24/2020,BBG000BP6LJ8,1,USD
674,PPC320-R,11/30/2020,BBG000DWJZM2,0,USD
675,PPCTFP-R,12/3/2020,BBG000DH7JK6,1,USD
676,PQC5B5-R,12/30/2020,BBG000BBBFD2,0,USD
677,PRKZKS-R,12/30/2020,BBG000M1J270,0,USD
678,PRMD3Z-R,12/2/2020,BBG000D0PTF7,1,CAD
679,PSLKQB-R,12/21/2020,BBG0054B20Z8,0,USD
680,PSM3QT-R,12/1/2020,BBG000BNLC97,0,USD
681,PSRH1X-R,11/12/2020,BBG000K3BC83,0,USD
682,PT28X8-R,11/29/2017,BBG003LP1L33,0,CAD
683,PTS6KP-R,12/30/2020,BBG000C3MXG5,0,USD
684,PTVPZP-R,11/16/2020,BBG00HPDM5Z2,0,USD
685,PWDMW4-R,12/3/2020,BBG001K9JH07,0,USD
686,PWVY5L-R,11/13/2020,BBG003MSMCS6,0,USD
687,PX77L1-R,12/17/2020,BBG000PWTD92,0,USD
688,PX8K28-R,2/25/2021,BBG000PHQ3V5,0,CAD
689,PXZB7B-R,12/17/2020,BBG00DBPG7H2,0,USD
690,PY63K2-R,9/29/2020,BBG000PKMTW4,1,CAD
691,PY8XXQ-R,12/14/2020,BBG000H7LBD3,0,CAD
692,PZ917X-R,12/30/2020,BBG000BLKK03,1,USD
693,PZHJN0-R,11/19/2020,BBG000PWGV23,1,CAD
694,Q148Y4-R,12/14/2020,BBG002B67HB2,0,USD
695,Q1KLV4-R,12/14/2020,BBG000BBMNG0,0,USD
696,Q1SQJY-R,12/10/2020,BBG000PXNF64,0,USD
697,Q2W7B8-R,12/14/2020,BBG000GQ7K93,0,USD
698,Q2XGTK-R,12/9/2020,BBG000PTLGZ1,0,USD
699,Q4YP8S-R,11/25/2020,BBG005CPNTQ2,1,USD
700,Q634X1-R,1/4/2021,BBG000D3RNB6,0,USD
701,Q67PK9-R,12/30/2020,BBG000BJZM26,0,USD
702,Q68PG7-R,12/21/2020,BBG000BWBW76,0,USD
703,Q78D01-R,12/14/2020,BBG000BBD070,1,USD
704,Q7CL31-R,12/31/2020,BBG000BZCZJ8,1,CAD
705,Q8CPF7-R,2/25/2021,BBG000BFFW79,0,CAD
706,Q8DBNV-R,12/24/2020,BBG000BM0597,0,USD
707,Q9G7JV-R,2/25/2021,BBG00384XTD2,0,CAD
708,QBSDYC-R,11/9/2020,BBG000JLQGN3,0,USD
709,QBSNDL-R,2/9/2021,BBG000CMYG04,0,USD
710,QCWXCC-R,11/30/2020,BBG006B6PVN9,0,USD
711,QCXGT8-R,12/17/2020,BBG000FJH8W0,0,USD
712,QD02XV-R,2/25/2021,BBG000M1K955,0,USD
713,QDN64L-R,11/19/2020,BBG002DSBL28,0,USD
714,QDX24Z-R,12/4/2020,BBG000BN1M88,0,USD
715,QDXTQT-R,12/14/2020,BBG000TKZRB3,0,USD
716,QF1V8G-R,12/18/2020,BBG000BLGCB4,0,USD
717,QG96FG-R,3/23/2020,BBG000HBTSH5,0,USD
718,QGNSPH-R,2/25/2021,BBG0046J5J60,0,CAD
719,QH5KM4-R,12/31/2020,BBG000BF8CN3,0,USD
720,QH6F7Y-R,2/16/2021,BBG000M2NYQ2,0,USD
721,QJ9QP4-R,12/31/2020,BBG000BG8M31,1,USD
722,QJGGQL-R,12/4/2020,BBG000BN63B1,0,USD
723,QJHLWN-R,1/4/2021,BBG000C4PLF7,0,USD
724,QJKQYN-R,12/14/2020,BBG000QDQ4F9,1,CAD
725,QLL1T4-R,1/6/2021,BBG000B9YYH7,0,USD
726,QLR2CV-R,12/1/2020,BBG000BSBQ78,0,USD
727,QLRPKF-R,12/14/2020,BBG000BD1HP2,1,USD
728,QMZWD8-R,8/13/2020,BBG000BJZ9X1,0,USD
729,QQ386R-R,12/30/2020,BBG000BZ5VW0,0,USD
730,QQ42ND-R,12/3/2020,BBG000K1XDF3,1,CAD
731,QR495P-R,12/3/2020,BBG000BBSJ28,0,USD
732,QR580L-R,12/14/2020,BBG000DLWWK0,0,USD
733,QR71KD-R,11/20/2020,BBG000Q1TVZ0,0,USD
734,QR8VWZ-R,2/25/2021,BBG000CXNF22,0,CAD
735,QSDQCP-R,12/10/2020,BBG000BWVCP8,1,USD
736,QSQWXC-R,11/13/2020,BBG00MRH2W10,0,USD
737,QT3C4H-R,2/25/2021,BBG009CQCCH1,0,CAD
738,QVJJXG-R,12/16/2020,BBG000F1M8C5,1,CAD
739,QVQ1DM-R,12/30/2020,BBG000BCC284,1,CAD
740,QZ2T6Y-R,12/9/2020,BBG000BRW644,0,USD
741,QZ2ZK3-R,11/18/2020,BBG00Y3M1H59,0,USD
742,QZ3NZW-R,12/8/2020,BBG000TXK7H9,0,USD
743,QZ3ZG1-R,12/14/2020,BBG000BN53G7,1,USD
744,R16W6Y-R,9/3/2020,BBG000BBGDM2,0,USD
745,R22FJJ-R,12/30/2020,BBG00DB0XYC4,0,USD
746,R260R8-R,11/17/2020,BBG005544NX3,0,USD
747,R2H9DY-R,12/15/2020,BBG000TXVLZ6,0,USD
748,R3GYWQ-R,12/30/2020,BBG000C60K98,0,USD
749,R3MHJZ-R,12/30/2020,BBG000GB1NC2,1,CAD
750,R4M0RM-R,1/7/2021,BBG000BB3LM8,0,USD
751,R4MBBX-R,12/16/2020,BBG000CXKKZ8,0,USD
752,R4S089-R,2/25/2021,BBG000DH4YM4,1,CAD
753,R582JZ-R,10/9/2020,BBG00LFV6BR8,0,USD
754,R5R5YR-R,2/11/2021,BBG000PN8SH3,0,CAD
755,R5SD3R-R,12/1/2020,BBG000GZYVY1,0,USD
756,R6XBSK-R,12/14/2020,BBG000BWS4R8,0,USD
757,R6XNCV-R,12/3/2020,BBG000C2Y8P9,0,USD
758,R6XPFW-R,12/14/2020,BBG000BCS9D6,1,CAD
759,R6YYW2-R,5/15/2015,BBG000PST0H0,0,USD
760,R998SY-R,12/9/2020,BBG000BQQ2S6,1,USD
761,RBDXWG-R,12/14/2020,BBG000PV2L86,1,USD
762,RBF9LT-R,12/16/2020,BBG000QVWX13,0,USD
763,RBHHTX-R,2/25/2021,BBG0039G71V4,1,CAD
764,RBJXH6-R,12/14/2020,BBG000Q5ZRM7,1,USD
765,RC2NL2-R,12/30/2020,BBG004DFMB77,0,USD
766,RC9616-R,2/25/2021,BBG00582TDZ7,1,CAD
767,RCGBPW-R,12/30/2020,BBG000BGJJX3,0,USD
768,RCKVD5-R,12/22/2020,BBG000CDMMM0,0,USD
769,RDM4N4-R,11/24/2020,BBG00H2FLP61,0,CAD
770,RDPQXX-R,12/30/2020,BBG000RKXRQ1,0,USD
771,RDQZ92-R,12/10/2020,BBG000GHZSZ6,1,USD
772,RFLX5W-R,11/27/2020,BBG00NNGLW13,0,USD
773,RFMFNV-R,12/30/2020,BBG002Z3L4S8,0,USD
774,RFQX93-R,12/2/2020,BBG000CWQ765,1,CAD
775,RGTSXX-R,11/30/2020,BBG000NF3BG5,0,USD
776,RGTY61-R,12/11/2020,BBG000BK2F42,1,USD
777,RH0FP6-R,9/11/2008,BBG000DSQLQ0,0,USD
778,RH0GWC-R,12/2/2020,BBG000TRN6Z1,1,CAD
779,RJ022Y-R,12/14/2020,BBG000C75N77,1,USD
780,RJVBBR-R,12/15/2020,BBG003PS7JV1,1,USD
781,RK41TS-R,12/14/2020,BBG000BGJ661,0,USD
782,RLHWHZ-R,2/10/2021,BBG000J0LC17,0,USD
783,RMGZY7-R,12/30/2020,BBG000BHG3K3,0,USD
784,RMJKYQ-R,12/14/2020,BBG000D9P720,0,USD
785,RMJM0R-R,12/15/2020,BBG000BPZVW9,0,USD
786,RPNJRM-R,12/3/2020,BBG000C2PW58,1,USD
787,RPSY4R-R,12/30/2020,BBG000LZ8562,0,CAD
788,RPTWZN-R,12/16/2020,BBG000BJ39D8,0,USD
789,RPTY1P-R,12/9/2020,BBG000BRJL00,1,USD
790,RPWCT1-R,11/23/2020,BBG000J06K07,0,USD
791,RQY00N-R,12/17/2020,BBG000BTXSH7,0,USD
792,RRXTTL-R,12/30/2020,BBG000BMBL90,1,USD
793,RS288R-R,12/14/2020,BBG000BVYN55,0,USD
794,RT2ZSJ-R,12/8/2020,BBG000BNFLM9,1,USD
795,RT78ZK-R,12/30/2020,BBG000CGWSJ3,0,USD
796,RV63WK-R,3/19/2020,BBG000BB3080,0,USD
797,RV6ZJC-R,12/10/2020,BBG000BGMC46,0,USD
798,RVBG4M-R,12/3/2020,BBG000DNLMB0,0,USD
799,RVBRQX-R,2/25/2021,BBG000KN5J90,1,CAD
800,RWB3MD-R,12/24/2020,BBG000BH9BY8,0,USD
801,RWBB0L-R,12/9/2020,BBG000CGC453,0,USD
802,RWBV02-R,11/24/2020,BBG000BK4N16,1,CAD
803,RWGCWJ-R,11/20/2020,BBG000R2RWP8,0,USD
804,RXG6KB-R,12/3/2020,BBG000C22QV7,1,USD
805,RXGK6N-R,12/15/2020,BBG000CB4BH4,0,USD
806,RXH4B6-R,2/25/2021,BBG000BDTV08,1,CAD
807,RXLXJR-R,9/29/2020,BBG000CDY3H5,0,USD
808,RYRW3H-R,9/8/2020,BBG000C4VJP4,0,USD
809,RYRZ9L-R,12/16/2020,BBG000BQJHF5,0,USD
810,RYTLD3-R,2/16/2021,BBG000C32KN7,0,USD
811,RZW5JP-R,11/30/2020,BBG000DTT624,0,USD
812,S0X6MR-R,12/14/2020,BBG000G4GKH3,0,USD
813,S107DL-R,11/30/2020,BBG000F2XXP2,0,USD
814,S1BB8P-R,12/3/2020,BBG007HZBBT0,0,USD
815,S208LQ-R,12/15/2020,BBG000BL7VL1,0,USD
816,S218HN-R,12/21/2020,BBG000FBWYH0,0,USD
817,S24JQQ-R,12/3/2020,BBG000BG8NR3,0,USD
818,S25KPP-R,11/20/2020,BBG000FVBPJ6,0,USD
819,S28JBG-R,12/4/2020,BBG000QRHWN7,0,USD
820,S38C4D-R,12/30/2020,BBG000PN1SJ8,0,USD
821,S3DBR4-R,12/14/2020,BBG000NS26Q8,0,USD
822,S48KNP-R,12/23/2020,BBG000BT14N8,0,USD
823,S5FF1B-R,12/7/2020,BBG000DHTVJ7,0,USD
824,S5KTFG-R,11/24/2020,BBG000BGSPS5,0,USD
825,S5PZWW-R,12/3/2020,BBG006NBCCW1,0,USD
