,fsym_id,exdate,bbg_id,in_index,listing_currency
412,L8SKLT-R,2021-07-01,BBG000DQLV23,1,USD
413,L9WD3K-R,2021-08-30,BBG000BXMGB2,0,CAD
414,LF5C6W-R,2021-07-07,BBG001V59J64,0,USD
415,LF95DC-R,2021-08-30,BBG00DRGKLZ9,0,CAD
416,LF9ZDL-R,2021-06-29,BBG000H21KT9,1,CAD
417,LGFJ90-R,2021-06-10,BBG000BDB1Y6,0,USD
418,LHFD4Z-R,2021-06-11,BBG000BBPTM7,0,USD
419,LHFJF3-R,2021-06-07,BBG000BW29L1,0,USD
420,LHY6VB-R,2020-03-13,BBG007PN0JL1,0,CAD
421,LJ9023-R,2021-06-01,BBG000R0MG54,0,USD
422,LJPXK2-R,2021-08-24,BBG000C0BT45,1,CAD
423,LJQKSP-R,2021-06-04,BBG000BCGY99,0,USD
424,LJQYJ1-R,2021-06-25,BBG000BKPL53,1,USD
425,LKPWM4-R,2021-06-07,BBG000BTQR96,1,USD
426,LKQKXS-R,2021-06-14,BBG000BZN9H6,0,CAD
427,LKSCBG-R,2021-06-09,BBG00BS054W5,0,USD
428,LKVX5V-R,2021-08-30,BBG000D17GK7,1,CAD
429,LKYRMJ-R,2021-06-08,BBG000F54FK1,0,USD
430,LN3P8B-R,2020-03-26,BBG000BY29C7,1,USD
431,LQ71YP-R,2021-06-03,BBG000C6W444,0,USD
432,LQ766T-R,2021-06-02,BBG00GVR8YQ9,1,USD
433,LQ7KY5-R,2021-06-24,BBG000BLDV98,1,USD
434,LQD0DB-R,2021-06-29,BBG000F5VMF2,0,USD
435,LRK013-R,2021-06-29,BBG000BJL3N0,1,USD
436,LSNDND-R,2021-06-03,BBG000BVY6C4,0,USD
437,LSWCLL-R,2021-06-14,BBG000G2V896,0,USD
438,LTN366-R,2021-06-07,BBG00KXRCDP0,1,USD
439,LTN487-R,2021-06-24,BBG000DMM476,1,CAD
440,LVYTWF-R,2021-06-14,BBG000KCZPC3,1,USD
441,LWX8PQ-R,2021-06-29,BBG00GD4KVQ2,0,USD
442,LX237L-R,2021-06-07,BBG000BD2NY8,1,USD
443,LX2PC4-R,2021-05-25,BBG000C2DWX0,0,USD
444,LYB9P1-R,2021-06-15,BBG00HCY3Q67,0,USD
445,LYKD1K-R,2021-08-30,BBG00KK2W1T9,0,USD
446,LZ6BKR-R,2021-07-15,BBG000C4CGB6,0,CAD
447,LZBB5H-R,2021-06-09,BBG000BGZ832,1,USD
448,M1GF7J-R,2021-06-29,BBG000BB5783,0,USD
449,M1H0C2-R,2021-07-01,BBG000BJ2D31,1,USD
450,M2XGTG-R,2021-08-30,BBG00QV3CHC7,0,USD
451,M3QDQ6-R,2021-08-30,BBG000BGHJ83,1,CAD
452,M4L90G-R,2021-06-29,BBG004MB82R0,0,USD
453,M4YLK1-R,2021-06-24,BBG000BCRMW7,0,USD
454,M5BNQJ-R,2021-08-30,BBG003MS9X87,0,CAD
455,M5ZMN3-R,2021-06-17,BBG000B9WWQ3,0,USD
456,M64WP1-R,2021-06-30,BBG000H1RYG7,0,USD
457,M67VFY-R,2021-06-14,BBG000BCZL41,1,USD
458,M7439D-R,2021-06-25,BBG000BFDLV8,1,USD
459,M745FG-R,2021-07-01,BBG000CQCCK6,0,USD
460,M75128-R,2021-06-04,BBG000JX7SX1,0,USD
461,M79B89-R,2021-06-09,BBG000C2BXK4,1,USD
462,M79R1P-R,2021-06-14,BBG000BPD168,1,USD
463,M7JZH3-R,2021-06-14,BBG0077Q6QJ5,0,USD
464,M813QP-R,2021-08-30,BBG002Q8RXQ9,0,CAD
465,M94114-R,2021-06-17,BBG000V76MQ6,0,USD
466,M9JF58-R,2021-06-07,BBG000V78V75,0,USD
467,MBJNMG-R,2021-06-17,BBG0014LGC02,1,CAD
468,MBK7R0-R,2021-05-27,BBG000DB3KT1,1,USD
469,MBNBMX-R,2021-06-24,BBG000BMWKJ8,0,CAD
470,MBP9GT-R,2021-06-03,BBG000JXM895,1,CAD
471,MCSSXV-R,2021-06-17,BBG00HZRFTV0,0,CAD
472,MCT1RF-R,2021-06-14,BBG000BP19L7,0,USD
473,MDTS86-R,2021-06-18,BBG000BRLPF2,0,USD
474,MFZ7XH-R,2021-05-26,BBG000BXYW97,1,CAD
475,MH3J5L-R,2021-06-30,BBG000BPBTL2,0,USD
476,MH6176-R,2021-06-29,BBG00QX875V5,0,CAD
477,MH7TCM-R,2021-06-25,BBG000BJF1Z8,1,USD
478,MJ6XSW-R,2021-06-18,BBG000FLKSG5,0,USD
479,MJBZJP-R,2021-06-16,BBG000Q4XNV1,0,USD
480,MJNH64-R,2021-06-29,BBG00JVRRQF1,0,USD
481,MLM9NP-R,2021-06-15,BBG000BPC9C5,0,USD
482,MMMG1X-R,2021-06-15,BBG009HT65R1,1,CAD
483,MMRZQ5-R,2021-06-14,BBG000BP8Z50,1,USD
484,MNS31C-R,2021-08-05,BBG000F4W650,0,USD
485,MPX0N4-R,2021-06-18,BBG000BLFNC0,0,USD
486,MS57L1-R,2021-06-08,BBG000KHWT55,1,USD
487,MS9FKZ-R,2021-06-29,BBG000BS5CM9,1,USD
488,MTBCGY-R,2021-06-29,BBG000HGYNZ9,0,USD
489,MTGRW2-R,2021-06-18,BBG00CVQZQ96,1,USD
490,MVKZ35-R,2021-05-19,BBG000BQ87N0,1,USD
491,MVM145-R,2021-06-10,BBG000BGYJF6,0,USD
492,MVM6GB-R,2021-06-14,BBG000BL7GB5,0,USD
493,MWPXRZ-R,2021-06-02,BBG000BKXFN7,0,USD
494,MXZ7RW-R,2021-06-14,BBG000PPFKQ7,1,USD
495,MYTZRZ-R,2021-08-20,BBG000BGCCC8,0,USD
496,MYYY9P-R,2021-08-30,BBG000PN5CZ1,0,CAD
497,MYZF74-R,2021-06-29,BBG000BBSC23,0,USD
498,MYZKH8-R,2021-06-15,BBG000BB6568,0,USD
499,N03DYZ-R,2021-06-14,BBG000DQ7170,1,CAD
500,N136PW-R,2021-08-30,BBG000NVLH13,0,CAD
501,N17SF5-R,2021-06-08,BBG000BC26P7,0,USD
502,N2128H-R,2021-06-11,BBG000QKNLB2,0,USD
503,N2DMST-R,2021-06-17,BBG000BJFVZ2,1,CAD
504,N4K9ZD-R,2021-06-01,BBG000BZ2Y20,1,CAD
505,N4P9L4-R,2021-06-24,BBG000BX57K1,1,USD
506,N4SK8P-R,2021-06-10,BBG001YCZP63,0,USD
507,N5NG2F-R,2021-06-29,BBG000PKZFB3,1,CAD
508,N6446B-R,2021-06-29,BBG000CJW589,1,CAD
509,N6SQBJ-R,2021-06-23,BBG000BCFXT0,0,USD
510,N6T9G2-R,2020-03-13,BBG000BPXZ43,0,USD
511,N6YZCG-R,2021-06-14,BBG000DZN289,0,USD
512,N70LFZ-R,2021-06-29,BBG000J00LT0,0,CAD
513,NDGZHY-R,2021-06-09,BBG000BZYZB2,1,CAD
514,NDLVXL-R,2021-06-29,BBG000BHRBT4,0,USD
515,NGX46V-R,2021-06-14,BBG00R7TJRM5,0,USD
516,NHX86P-R,2021-08-30,BBG000BQV317,0,USD
517,NJ2G3K-R,2021-06-11,BBG000BW22R0,0,USD
518,NJTCZ6-R,2021-08-30,BBG003BW0JD4,0,CAD
519,NK15TG-R,2021-06-09,BBG000BNFKK3,0,USD
520,NKGZ7J-R,2021-06-15,BBG000QW7VC1,1,USD
521,NM8TMT-R,2021-07-01,BBG000BJHYD8,0,USD
522,NMDHN8-R,2021-06-10,BBG000BBXVK5,0,USD
523,NMFB71-R,2021-06-10,BBG000LK07B3,0,USD
524,NMG2NR-R,2021-06-14,BBG000BHQP32,0,USD
525,NPK7YX-R,2021-06-30,BBG000BPXVJ6,1,USD
526,NPPDWT-R,2021-06-29,BBG000BL6138,0,USD
527,NQVKZW-R,2021-06-17,BBG000TP7D24,0,USD
528,NT37R4-R,2021-06-29,BBG000BC33T9,1,USD
529,NV3W1T-R,2021-08-20,BBG000FBJQM6,0,USD
530,NV79M1-R,2021-06-09,BBG000BWCKB6,1,USD
531,NV7JPX-R,2021-06-29,BBG0021H6Y05,0,USD
532,NV7K28-R,2021-06-24,BBG000BLSL58,1,USD
533,NV869W-R,2021-06-03,BBG000BHWS66,0,USD
534,NVKZ25-R,2021-06-15,BBG000BG22J4,0,USD
535,NW728X-R,2021-06-10,BBG000FQ6PY6,1,USD
536,NW8T75-R,2021-08-30,BBG006S1YW78,0,CAD
537,NWCCGY-R,2021-06-15,BBG000BW0BB9,0,USD
538,NWD9TC-R,2021-06-03,BBG00D5L3SS4,0,USD
539,NWS8GF-R,2021-06-29,BBG000PWD2R3,0,USD
540,NXCXNK-R,2021-06-09,BBG000Q1GK24,0,USD
541,NXHJJY-R,2021-06-15,BBG000BGY218,0,USD
542,NXHLP0-R,2021-06-03,BBG000BGVW60,1,USD
543,NXHT26-R,2021-06-29,BBG000C2DJ32,0,USD
544,NYJB5S-R,2021-06-07,BBG000BZG9D8,1,CAD
545,NYN4GC-R,2021-06-29,BBG000BB0V03,0,USD
546,NYNSPZ-R,2021-06-29,BBG000C12RY4,0,CAD
547,NZMC3R-R,2021-06-29,BBG0027Z6X10,0,USD
548,NZMV05-R,2021-07-02,BBG000D7RKJ5,1,USD
549,P01GQN-R,2021-08-13,BBG004DDDKH1,0,USD
550,P0QJ8T-R,2021-06-30,BBG00FWZQ3R9,0,CAD
551,P0RK6R-R,2021-06-14,BBG000F5YH15,0,USD
552,P0S146-R,2021-06-24,BBG000BDR7W8,0,USD
553,P0V324-R,2021-08-26,BBG000Q3RGN4,0,USD
554,P0Y5Z1-R,2021-06-24,BBG000BMLG72,0,USD
555,P1P032-R,2021-05-27,BBG00BLVZ228,1,USD
556,P46BWZ-R,2021-06-10,BBG000C49RT7,0,USD
557,P5BP94-R,2021-06-09,BBG000BKZTP3,1,USD
558,P5D2ZG-R,2021-06-04,BBG000Q8MHG4,0,USD
559,P6MG4G-R,2021-06-10,BBG000BR5494,0,USD
560,P8VHV8-R,2021-02-26,BBG000BFG684,0,USD
561,PC2KK2-R,2021-06-17,BBG000BMZ5P1,1,CAD
562,PD98GG-R,2021-06-02,BBG000BKZB36,1,USD
563,PFF98B-R,2021-06-03,BBG000BQX2N3,1,USD
564,PGJW6S-R,2021-06-14,BBG000BZC425,1,CAD
565,PGK4R1-R,2021-06-04,BBG000CBC7D8,0,USD
566,PGKD68-R,2021-06-24,BBG000BB7SX7,0,USD
567,PGQCV2-R,2021-06-14,BBG0017DRN10,1,CAD
568,PHP2BT-R,2021-08-24,BBG000BS6M19,1,CAD
569,PHPQLF-R,2021-06-02,BBG000BP83H8,0,USD
570,PHQ4CT-R,2021-08-30,BBG000LHD7R9,1,CAD
571,PJSRHC-R,2021-06-29,BBG000BY3T87,0,USD
572,PKCPQ6-R,2021-06-29,BBG001J4J8T9,0,USD
573,PKY50L-R,2021-06-16,BBG000BFPK65,1,USD
574,PM2MNW-R,2021-06-14,BBG000BKGXQ4,0,USD
575,PM6DWF-R,2021-06-07,BBG000F7GST7,0,USD
576,PM7SNW-R,2021-06-29,BBG003LNXS47,0,CAD
577,PN2C8Q-R,2021-06-10,BBG000FBKL27,0,USD
578,PN37ZK-R,2021-05-24,BBG000BHPL78,1,USD
579,PN68RD-R,2021-06-30,BBG000C4S3P3,0,USD
580,PN6Y00-R,2021-06-14,BBG000BP6LJ8,1,USD
581,PPC320-R,2021-06-01,BBG000DWJZM2,0,USD
582,PPCTFP-R,2021-06-03,BBG000DH7JK6,1,USD
583,PQC5B5-R,2021-06-29,BBG000BBBFD2,0,USD
584,PRHBD5-R,2021-06-14,BBG00R2NHR63,1,CAD
585,PRKZKS-R,2021-06-29,BBG000M1J270,0,USD
586,PRMD3Z-R,2021-06-02,BBG000D0PTF7,1,CAD
587,PSM3QT-R,2021-05-28,BBG000BNLC97,0,USD
588,PTS6KP-R,2021-06-29,BBG000C3MXG5,0,USD
589,PVG5TM-R,2021-06-02,BBG00RRGSJR4,1,USD
590,PWDMW4-R,2021-06-11,BBG001K9JH07,0,USD
591,PWVY5L-R,2021-06-10,BBG003MSMCS6,0,USD
592,PX77L1-R,2021-06-10,BBG000PWTD92,0,USD
593,PX8K28-R,2021-08-30,BBG000PHQ3V5,0,CAD
594,PXZB7B-R,2021-06-16,BBG00DBPG7H2,0,USD
595,PY63K2-R,2021-06-29,BBG000PKMTW4,1,CAD
596,PY8XXQ-R,2021-06-14,BBG000H7LBD3,0,CAD
597,PZ917X-R,2021-06-29,BBG000BLKK03,1,USD
598,PZXZT4-R,2021-08-06,BBG000QK7PK1,0,USD
599,Q148Y4-R,2021-06-17,BBG002B67HB2,0,USD
600,Q1KLV4-R,2021-06-14,BBG000BBMNG0,0,USD
601,Q1SQJY-R,2021-06-10,BBG000PXNF64,0,USD
602,Q2W7B8-R,2021-06-14,BBG000GQ7K93,0,USD
603,Q2XGTK-R,2021-06-10,BBG000PTLGZ1,0,USD
604,Q634X1-R,2021-07-01,BBG000D3RNB6,0,USD
605,Q67PK9-R,2021-06-30,BBG000BJZM26,0,USD
606,Q68PG7-R,2021-06-21,BBG000BWBW76,0,USD
607,Q78D01-R,2021-06-14,BBG000BBD070,1,USD
608,Q7CL31-R,2021-06-30,BBG000BZCZJ8,1,CAD
609,Q8CPF7-R,2021-08-30,BBG000BFFW79,0,CAD
610,Q8DBNV-R,2021-06-25,BBG000BM0597,0,USD
611,Q9G7JV-R,2021-08-30,BBG00384XTD2,0,CAD
612,QBSNDL-R,2021-06-18,BBG000CMYG04,0,USD
613,QCSD0F-R,2021-07-23,BBG000DPKKK0,0,USD
614,QCXGT8-R,2021-06-10,BBG000FJH8W0,0,USD
615,QD02XV-R,2021-08-30,BBG000M1K955,0,USD
616,QDX24Z-R,2021-06-08,BBG000BN1M88,0,USD
617,QDXTQT-R,2021-06-14,BBG000TKZRB3,0,USD
618,QF1V8G-R,2021-06-17,BBG000BLGCB4,0,USD
619,QG96FG-R,2021-06-28,BBG000HBTSH5,0,USD
620,QGNSPH-R,2021-08-30,BBG0046J5J60,0,CAD
621,QH5KM4-R,2021-07-02,BBG000BF8CN3,0,USD
622,QH6F7Y-R,2021-08-20,BBG000M2NYQ2,0,USD
623,QJ9QP4-R,2021-06-25,BBG000BG8M31,1,USD
624,QJGGQL-R,2021-06-07,BBG000BN63B1,0,USD
625,QJHLWN-R,2021-08-31,BBG000C4PLF7,0,USD
626,QJKQYN-R,2021-06-14,BBG000QDQ4F9,1,CAD
627,QKMC58-R,2021-08-13,BBG000BCBSC3,1,CAD
628,QLRPKF-R,2021-06-24,BBG000BD1HP2,1,USD
629,QQ386R-R,2021-06-30,BBG000BZ5VW0,0,USD
630,QQ42ND-R,2021-06-03,BBG000K1XDF3,1,CAD
631,QR495P-R,2021-06-03,BBG000BBSJ28,0,USD
632,QR580L-R,2021-06-14,BBG000DLWWK0,0,USD
633,QR71KD-R,2021-05-20,BBG000Q1TVZ0,0,USD
634,QR8VWZ-R,2021-08-30,BBG000CXNF22,0,CAD
635,QSDQCP-R,2021-06-10,BBG000BWVCP8,1,USD
636,QT3C4H-R,2021-08-30,BBG009CQCCH1,0,CAD
637,QVJJXG-R,2021-06-15,BBG000F1M8C5,1,CAD
638,QVQ1DM-R,2021-06-29,BBG000BCC284,1,CAD
639,QXZCJM-R,2021-06-29,BBG000BRZKC1,0,USD
640,QZ2T6Y-R,2021-06-03,BBG000BRW644,0,USD
641,QZ2ZK3-R,2021-06-18,BBG00Y3M1H59,0,USD
642,QZ3NZW-R,2021-06-09,BBG000TXK7H9,0,USD
643,QZ3ZG1-R,2021-06-14,BBG000BN53G7,1,USD
644,QZRML4-R,2021-05-28,BBG00MJH9LC4,0,USD
645,R22FJJ-R,2021-06-29,BBG00DB0XYC4,0,USD
646,R2H9DY-R,2021-06-14,BBG000TXVLZ6,0,USD
647,R3BMST-R,2021-06-08,BBG005GRR5Q2,0,USD
648,R3MHJZ-R,2021-06-29,BBG000GB1NC2,1,CAD
649,R4M0RM-R,2021-07-01,BBG000BB3LM8,0,USD
650,R4MBBX-R,2021-06-15,BBG000CXKKZ8,0,USD
651,R4S089-R,2021-08-30,BBG000DH4YM4,1,CAD
652,R582JZ-R,2020-10-09,BBG00LFV6BR8,0,USD
653,R5R5YR-R,2021-08-12,BBG000PN8SH3,0,CAD
654,R6XBSK-R,2021-06-14,BBG000BWS4R8,0,USD
655,R6XNCV-R,2021-06-03,BBG000C2Y8P9,0,USD
656,R6XPFW-R,2021-06-14,BBG000BCS9D6,1,CAD
657,R998SY-R,2021-06-09,BBG000BQQ2S6,1,USD
658,RBDXWG-R,2021-06-14,BBG000PV2L86,1,USD
659,RBF9LT-R,2021-06-16,BBG000QVWX13,0,USD
660,RBHHTX-R,2021-08-30,BBG0039G71V4,1,CAD
661,RBJXH6-R,2021-06-14,BBG000Q5ZRM7,1,USD
662,RBKNXX-R,2021-06-14,BBG000Q6S3Z2,0,USD
663,RC2NL2-R,2021-06-29,BBG004DFMB77,0,USD
664,RC9616-R,2021-08-30,BBG00582TDZ7,1,CAD
665,RCGBPW-R,2021-06-29,BBG000BGJJX3,0,USD
666,RCKVD5-R,2021-06-29,BBG000CDMMM0,0,USD
667,RDPQXX-R,2021-06-29,BBG000RKXRQ1,0,USD
668,RDQZ92-R,2021-06-10,BBG000GHZSZ6,1,USD
669,RFMFNV-R,2021-06-29,BBG002Z3L4S8,0,USD
670,RFQX93-R,2021-07-07,BBG000CWQ765,1,CAD
671,RGTY61-R,2021-06-10,BBG000BK2F42,1,USD
672,RH0FP6-R,2021-06-14,BBG000DSQLQ0,0,USD
673,RH0GWC-R,2021-06-09,BBG000TRN6Z1,1,CAD
674,RJ022Y-R,2021-06-14,BBG000C75N77,1,USD
675,RJ0FT9-R,2021-06-24,BBG000BS0ZF1,1,USD
676,RJVBBR-R,2021-06-15,BBG003PS7JV1,1,USD
677,RK41TS-R,2021-06-14,BBG000BGJ661,0,USD
678,RLHWHZ-R,2021-06-14,BBG000J0LC17,0,USD
679,RMGZY7-R,2021-06-29,BBG000BHG3K3,0,USD
680,RMJKYQ-R,2021-06-14,BBG000D9P720,0,USD
681,RMJM0R-R,2021-06-15,BBG000BPZVW9,0,USD
682,RPNJRM-R,2021-06-03,BBG000C2PW58,1,USD
683,RPSY4R-R,2021-06-29,BBG000LZ8562,0,CAD
684,RPTY1P-R,2021-06-09,BBG000BRJL00,1,USD
685,RQY00N-R,2021-06-17,BBG000BTXSH7,0,USD
686,RRXTTL-R,2021-06-29,BBG000BMBL90,1,USD
687,RS288R-R,2021-06-14,BBG000BVYN55,0,USD
688,RT2ZSJ-R,2021-06-15,BBG000BNFLM9,1,USD
689,RT78ZK-R,2021-06-29,BBG000CGWSJ3,0,USD
690,RV6ZJC-R,2021-06-17,BBG000BGMC46,0,USD
691,RVBG4M-R,2021-06-03,BBG000DNLMB0,0,USD
692,RVBRQX-R,2021-08-30,BBG000KN5J90,1,CAD
693,RWB3MD-R,2021-06-25,BBG000BH9BY8,0,USD
694,RWBB0L-R,2021-06-14,BBG000CGC453,0,USD
695,RXG6KB-R,2021-06-03,BBG000C22QV7,1,USD
696,RXGK6N-R,2021-06-09,BBG000CB4BH4,0,USD
697,RXH4B6-R,2021-08-30,BBG000BDTV08,1,CAD
698,RXLXJR-R,2021-06-29,BBG000CDY3H5,0,USD
699,RYRW3H-R,2021-06-14,BBG000C4VJP4,0,USD
700,RYRZ9L-R,2021-06-24,BBG000BQJHF5,0,USD
701,RYTLD3-R,2021-08-20,BBG000C32KN7,0,USD
702,RZW5JP-R,2021-06-14,BBG000DTT624,0,USD
703,S0X6MR-R,2021-06-14,BBG000G4GKH3,0,USD
704,S1BB8P-R,2021-06-03,BBG007HZBBT0,0,USD
705,S1ZZ0F-R,2021-06-29,BBG000BY0R66,1,CAD
706,S208LQ-R,2021-06-15,BBG000BL7VL1,0,USD
707,S218HN-R,2021-06-28,BBG000FBWYH0,0,USD
708,S24JQQ-R,2021-06-03,BBG000BG8NR3,0,USD
709,S28JBG-R,2021-06-08,BBG000QRHWN7,0,USD
710,S38C4D-R,2021-06-29,BBG000PN1SJ8,0,USD
711,S3DBR4-R,2021-06-14,BBG000NS26Q8,0,USD
712,S48KNP-R,2021-06-22,BBG000BT14N8,0,USD
713,S5FF1B-R,2021-06-07,BBG000DHTVJ7,0,USD
714,S5KTFG-R,2021-06-17,BBG000BGSPS5,0,USD
715,S6PC9W-R,2021-08-12,BBG000BDP1P1,1,CAD
716,S7P87W-R,2021-06-30,BBG000BBL8V7,1,USD
717,S7Q76X-R,2021-08-30,BBG000C0GL92,0,CAD
718,S7VF6V-R,2021-06-03,BBG000TJHTJ4,0,USD
719,S8VPR2-R,2021-06-17,BBG000BYZSM8,0,USD
720,SB25BC-R,2021-06-14,BBG000JDGKJ8,0,USD
721,SB2SCT-R,2021-06-30,BBG000BWLZX9,0,USD
722,SC3L0N-R,2021-07-01,BBG000QHCLD9,0,USD
723,SC41Y3-R,2021-06-10,BBG000D9HD17,0,USD
724,SD0F4T-R,2021-08-12,BBG004RXCMJ7,1,CAD
725,SD7T6Q-R,2021-06-02,BBG000BLKZD6,0,USD
726,SDCD12-R,2021-06-29,BBG000FM1BF2,0,USD
727,SDKY5W-R,2021-08-30,BBG00L07HDN5,0,CAD
728,SGNJQV-R,2021-06-04,BBG000C3WK36,0,USD
729,SGX35Z-R,2021-06-17,BBG003CNYJ00,0,USD
730,SJS27W-R,2021-07-14,BBG003MN93C9,0,USD
731,SJS2RC-R,2021-06-03,BBG000BKL348,1,USD
732,SJSDBN-R,2021-06-14,BBG000BP2NF2,0,USD
733,SJSMSW-R,2021-08-19,BBG000BCB3K9,1,CAD
734,SJX7P8-R,2021-06-07,BBG00YRJXKB1,0,USD
735,SJY9Q8-R,2021-03-15,BBG000BBJ2V3,0,USD
736,SK0VKN-R,2021-06-29,BBG000FVJ5K0,1,CAD
737,SKX4M8-R,2021-06-02,BBG000BXF5W1,1,CAD
738,SLG208-R,2021-08-05,BBG000QYBB54,0,CAD
739,SLHMXN-R,2021-06-29,BBG003TCRRN1,0,USD
740,SMYF9N-R,2021-06-29,BBG002QHCRX0,0,CAD
741,SN5CK5-R,2021-06-14,BBG000BLRP41,0,USD
742,SNKCKK-R,2021-03-25,BBG001NW0TN2,0,USD
743,SPGL7X-R,2021-05-27,BBG00MRHG523,1,USD
744,SQG2DJ-R,2021-06-04,BBG000BCKGW7,0,USD
745,SQGTV7-R,2021-06-18,BBG000BD1GP4,1,CAD
746,SRR5X5-R,2021-06-15,BBG000BHGZT3,1,CAD
747,SRSZ9V-R,2021-06-17,BBG000Q0JJQ0,0,USD
748,SW683N-R,2021-07-08,BBG000BC2KW8,0,USD
749,SXD5J9-R,2021-06-15,BBG000R3PVY0,0,USD
750,SY8V98-R,2021-06-22,BBG000BWYX06,0,USD
751,SYCVJL-R,2021-06-30,BBG005TNS0Q7,0,USD
752,SYDY33-R,2021-06-14,BBG000BQDXP5,0,USD
753,SYJ221-R,2021-06-11,BBG000PRJ2Z9,0,USD
754,SYKZRW-R,2021-08-30,BBG003LB3TH0,0,USD
755,SYS0R0-R,2021-06-22,BBG007PN0489,1,CAD
756,T0PLWF-R,2021-06-14,BBG000D4YTR6,0,USD
757,T2TNWF-R,2021-07-01,BBG000BTVJ25,1,USD
758,T2XF84-R,2021-06-29,BBG000BLTVN5,1,CAD
759,T2Z5LS-R,2021-06-29,BBG000TSWM66,1,CAD
760,T3YJC4-R,2021-06-17,BBG000C8NJ10,0,USD
761,T4259K-R,2021-06-29,BBG000BC1X33,1,CAD
762,T43Q80-R,2021-06-29,BBG000G9HTM6,1,CAD
763,T6CTZT-R,2020-09-29,BBG000BS6641,0,USD
764,T7CGDK-R,2021-06-03,BBG000BBCQD7,1,USD
765,T8GMPR-R,2021-06-10,BBG000RQBFV2,0,USD
766,T8X2RS-R,2021-06-29,BBG00JM9SL98,1,CAD
767,TBZQ4K-R,2021-07-23,BBG00H3TKJ74,0,USD
768,TCX5SM-R,2021-08-30,BBG000BM1Q09,1,CAD
769,TF5S9S-R,2021-06-03,BBG000BVNVQ6,0,USD
770,TGK8GS-R,2021-06-29,BBG0020B54Q8,1,CAD
771,TH9ZKX-R,2021-06-24,BBG000BBLQV7,0,USD
772,THB4X2-R,2021-06-30,BBG000FRVHB9,1,USD
773,THCR1P-R,2021-06-29,BBG000PV3J62,0,USD
774,THJXTF-R,2021-06-09,BBG000QR9LJ5,0,USD
775,THMJ9D-R,2021-06-29,BBG000DVB7W3,0,USD
776,TJN9X6-R,2021-08-30,BBG001DFW799,0,USD
777,TKKPJB-R,2021-06-29,BBG000BXRPH1,1,USD
778,TKQ3ZH-R,2021-06-25,BBG000CF3WB6,0,USD
779,TKSJKR-R,2021-08-30,BBG000GN4ZY2,1,CAD
780,TLP7DR-R,2021-06-24,BBG000BFBP32,0,USD
781,TLV91H-R,2021-06-15,BBG000BPDJM1,0,USD
782,TMTGLT-R,2021-06-11,BBG000B9XG87,1,USD
783,TMTXG7-R,2021-06-30,BBG000BD2407,1,CAD
784,TMTYJ8-R,2021-06-24,BBG000BWB7V4,0,USD
785,TP3XRS-R,2021-06-03,BBG000BFC848,0,USD
786,TP420X-R,2021-08-30,BBG000BYCJJ7,1,CAD
787,TQ33B3-R,2021-08-30,BBG000BZH3D0,1,CAD
788,TQ8V8H-R,2021-06-24,BBG000BXJSH4,1,CAD
789,TR7FQ8-R,2021-06-29,BBG000BJGD54,0,USD
790,TR8LYC-R,2021-03-11,BBG000BNMNW6,0,USD
791,TSCJN6-R,2021-06-29,BBG000BJFJ98,0,USD
792,TSDJK4-R,2021-06-29,BBG009L730J7,1,CAD
793,TVTFDF-R,2021-06-03,BBG000BCVJ77,1,USD
794,TVTQ1T-R,2021-06-29,BBG000HWKL01,1,CAD
795,TWT2W6-R,2021-06-18,BBG000BZDXC9,0,CAD
796,TXY0GZ-R,2021-06-14,BBG000PPJTH4,1,CAD
797,TY1WWM-R,2021-06-29,BBG000DN7P92,1,USD
798,TY202Q-R,2021-06-10,BBG000JG0547,1,USD
799,TY311P-R,2021-06-10,BBG000BN6KG8,0,USD
800,TY7JS1-R,2021-06-14,BBG000BGSMF6,0,USD
801,TYPLZM-R,2021-06-29,BBG0093LLBM8,1,CAD
802,TYSRJ3-R,2021-08-30,BBG004P8YQ01,1,CAD
803,TZ2TSL-R,2021-06-03,BBG000BWVSR1,1,USD
804,V2H5QG-R,2021-06-21,BBG000B9YJ35,1,USD
805,V3LBWJ-R,2021-06-29,BBG000BJ1Q15,0,USD
806,V3LVCJ-R,2021-06-29,BBG00F0SW7N8,0,USD
807,V4QM4M-R,2021-06-29,BBG000BCQM58,0,USD
808,V60VXD-R,2021-08-30,BBG000BBW9W2,1,CAD
809,V613CM-R,2021-06-14,BBG000BFZVH8,0,USD
810,V6WC2X-R,2021-06-02,BBG000KWLYL5,0,USD
811,V74L3Z-R,2021-06-10,BBG000K0KW21,0,USD
812,V759HN-R,2021-06-29,BBG000HRCTX8,1,CAD
813,V888Y5-R,2021-08-30,BBG002PV93G6,0,CAD
814,VBDKQR-R,2021-06-01,BBG000C24TS3,0,USD
815,VBMVML-R,2021-06-29,BBG000P4R174,1,CAD
816,VDPDV7-R,2021-06-08,BBG000CN3S73,1,USD
817,VDT2VP-R,2021-06-10,BBG000J0D904,1,USD
818,VDTCCY-R,2021-06-04,BBG000BXFWH9,0,USD
819,VF1XZ6-R,2021-06-24,BBG0038V5TX1,0,USD
820,VFTBG0-R,2021-06-29,BBG000BX3858,0,USD
821,VG2026-R,2021-06-04,BBG000LGP1K8,0,USD
822,VKD924-R,2021-03-15,BBG000CB1FM2,0,USD
823,VLC0X5-R,2021-03-10,BBG000BRT023,0,USD
824,VMJ8Y2-R,2021-05-28,BBG000BJ0H70,0,USD
