,fsym_id,exdate,bbg_id,in_index,listing_currency
824,VMM9PX-R,2021-03-11,BBG000CJ2181,0,USD
825,VNMTTH-R,2021-02-26,BBG000C5HS04,1,USD
826,VNN3BR-R,2021-04-29,BBG000CK8Q69,1,CAD
827,VQXNXZ-R,2021-02-11,BBG000BRMJN6,0,USD
828,VQXR21-R,2021-02-26,BBG00BN961G4,1,USD
829,VS0RYZ-R,2021-02-26,BBG000JNWST0,0,USD
830,VS5NDP-R,2021-04-29,BBG000TJ8XZ7,0,USD
831,VSC82Y-R,2021-02-18,BBG001LRKS55,0,USD
832,VT5DYF-R,2021-02-10,BBG000FB1VT7,0,USD
833,VT5WVW-R,2002-06-14,BBG000CY5YQ3,0,USD
834,VT6261-R,2021-02-01,BBG000BRD351,0,USD
835,VT67J6-R,2021-02-11,BBG000G0LND3,1,CAD
836,VTBLV9-R,2021-02-26,BBG000BNSZP1,1,USD
837,VVBBG4-R,2021-02-11,BBG000BHZ4J2,0,USD
838,VVKNF0-R,2021-02-11,BBG000Q92C66,0,USD
839,VWF970-R,2021-02-04,BBG000BWQFY7,1,USD
840,VX8BCY-R,2021-02-10,BBG00PF4SXH8,0,USD
841,VXKKH3-R,2021-02-11,BBG000C15114,0,USD
842,VXQ46D-R,2021-03-04,BBG000D52545,0,USD
843,VZZMNK-R,2021-02-11,BBG000BKN0V2,0,USD
844,W14LCF-R,2021-04-07,BBG000BV7QM9,0,CAD
845,W14TPJ-R,2021-02-16,BBG00CFXJ735,0,USD
846,W17W51-R,2021-02-12,BBG00HWHP8Q6,0,USD
847,W2867S-R,2021-02-16,BBG000M814N2,0,USD
848,W2BFHW-R,2021-02-25,BBG000JJR613,0,CAD
849,W38L37-R,2021-02-10,BBG000C2D195,0,USD
850,W3F6YL-R,2021-02-11,BBG000BTJ2T7,1,CAD
851,W4MP1D-R,2021-03-05,BBG00HJ4P620,0,USD
852,W5NBSG-R,2021-02-19,BBG000BNF508,1,USD
853,W6SBJ9-R,2021-02-11,BBG000BKS4S3,0,USD
854,W6SXMV-R,2021-02-26,BBG000C43RR5,1,USD
855,W6TS8N-R,2021-02-11,BBG000FJS1S8,0,USD
856,W6VZ29-R,2021-02-09,BBG00FQH6BS9,0,USD
857,W7TCMC-R,2021-02-11,BBG000MZYM65,0,USD
858,W7XS3K-R,2021-02-26,BBG000BSS5C0,0,USD
859,W7YC73-R,2021-02-25,BBG000BP3PW7,0,USD
860,W8YQ0J-R,2021-02-25,BBG000BDGHD9,0,USD
861,W8YRN3-R,2021-02-04,BBG003CVMLQ2,1,USD
862,W9X9MG-R,2020-02-03,BBG001Y7R8L4,0,USD
863,WCBS91-R,2021-02-09,BBG000BSHH72,0,USD
864,WDHHDK-R,2021-02-25,BBG000BF3WW4,0,USD
865,WFKC6J-R,2021-02-19,BBG000T8ZF80,0,USD
866,WFPJPZ-R,2021-02-26,BBG000QRG7X2,0,USD
867,WG7T4P-R,2021-02-25,BBG000BCWKD6,0,USD
868,WGLQTS-R,2021-02-25,BBG000H556T9,1,USD
869,WGMKDK-R,2021-02-26,BBG000BCFQC3,0,USD
870,WGRTJK-R,2021-02-09,BBG000BTT5B8,0,USD
871,WGT76W-R,2021-02-11,BBG000Q4FJD0,0,USD
872,WJ3NQ6-R,2021-03-12,BBG00W5FQPV2,0,USD
873,WL1C5V-R,2021-04-29,BBG000DSZHQ9,1,CAD
874,WL5DXN-R,2021-02-11,BBG000F4RZ43,0,USD
875,WM5BXP-R,2021-01-20,BBG000C3GN47,1,USD
876,WM5MFY-R,2021-02-12,BBG000BT68C6,0,USD
877,WM8ZW3-R,2021-04-29,BBG000NV1YC6,1,CAD
878,WNFCB9-R,2021-02-26,BBG000BJ2LY9,0,USD
879,WPDKYN-R,2021-02-26,BBG000CX93B5,0,USD
880,WPFS7S-R,2021-02-16,BBG000K4ND22,1,USD
881,WPL09R-R,2021-02-25,BBG000C2PL98,0,USD
882,WRTQ85-R,2020-03-11,BBG000BQ5ZN1,1,CAD
883,WRVHRX-R,2021-02-09,BBG000BSBBP1,1,USD
884,WV5L8L-R,2020-01-31,BBG002Z9XD93,0,USD
885,WW3KHR-R,2020-11-30,BBG000D2MFV8,0,USD
886,WW3NPV-R,2021-02-04,BBG000C1XKF6,0,USD
887,WXCR8K-R,2021-02-26,BBG000BDS374,0,USD
888,WXD74Z-R,2021-03-09,BBG000BXX6N9,1,CAD
889,WYM8VT-R,2021-02-22,BBG000QM53N5,0,USD
890,WZG892-R,2021-02-17,BBG002CV5W70,0,USD
891,WZMNL4-R,2021-02-04,BBG000C34488,0,USD
892,WZVR2S-R,2021-02-05,BBG000RWH1V4,0,USD
893,X0N4MP-R,2021-02-16,BBG000BHLYS1,1,USD
894,X0NPP6-R,2020-05-18,BBG000BVLRY8,0,USD
895,X1SL6Y-R,2021-02-18,BBG000DCV3T6,0,USD
896,X1X2X7-R,2020-02-06,BBG000BCJXW2,0,USD
897,X1Y52C-R,2021-04-14,BBG000PRZNN8,0,USD
898,X43PRM-R,2021-03-05,BBG000C2R8K2,0,USD
899,X44KDF-R,2020-03-10,BBG000PSJMV7,0,USD
900,X46VSL-R,2021-02-11,BBG000BB2KN0,0,USD
901,X46WVM-R,2021-02-09,BBG000C3KGT0,0,USD
902,X4TV3J-R,2021-04-29,BBG001PG5MK8,0,CAD
903,X59HZ5-R,2021-02-26,BBG000BY33P5,1,USD
904,X6BL48-R,2021-04-29,BBG000C2TQV8,0,CAD
905,X6FP15-R,2021-04-29,BBG000BM2C18,1,CAD
906,X8LB4Q-R,2021-02-26,BBG000D9KWL9,1,USD
907,X9Q7RH-R,2021-02-16,BBG000BR83Z4,0,USD
908,XBV8KC-R,2021-04-14,BBG000BSL500,0,USD
909,XBWJZK-R,2021-02-11,BBG000GKFKW1,0,USD
910,XBZR2K-R,2021-02-09,BBG000BXYMC5,0,USD
911,XBZT6M-R,2021-02-11,BBG000DNF659,0,USD
912,XC0YCP-R,2021-02-04,BBG000BS1WR4,0,USD
913,XD32KS-R,2021-02-05,BBG000BLT2T3,0,USD
914,XD54HQ-R,2021-02-11,BBG000BQRVY4,0,USD
915,XF43NV-R,2021-02-11,BBG000BDD940,1,USD
916,XF4KJ8-R,2021-02-26,BBG000C3SB31,0,USD
917,XF814J-R,2021-02-25,BBG000C9K6K8,1,CAD
918,XFBRC3-R,2020-02-03,BBG0035TJGV4,0,USD
919,XFW8B2-R,2020-03-12,BBG005T0KPY1,0,USD
920,XG8WXF-R,2021-02-04,BBG000BNS256,0,USD
921,XGDKFD-R,2021-03-02,BBG00B8N0HG1,0,USD
922,XGFDHN-R,2021-02-12,BBG000BT9DW0,1,USD
923,XGLDNZ-R,2021-02-11,BBG0080Q5RR0,0,USD
924,XGTLT4-R,2021-04-22,BBG0014JY842,0,USD
925,XHSVLM-R,2021-04-29,BBG001P2KSC8,0,USD
926,XKPX2X-R,2021-04-29,BBG000BBHGQ0,1,CAD
927,XKT8J2-R,2021-03-09,BBG000D2M0Z7,1,USD
928,XLCZT6-R,2020-02-13,BBG007FH8JX4,0,USD
929,XLTC1H-R,2021-02-25,BBG000QK4W92,0,USD
930,XLTK9K-R,2021-03-01,BBG000TKFJQ7,0,USD
931,XLV00V-R,2021-02-26,BBG000BMLR50,0,USD
932,XLY63V-R,2021-02-16,BBG000BBBNC6,1,USD
933,XP7BTM-R,2021-02-04,BBG000BLN9N0,0,USD
934,XP9358-R,2021-04-29,BBG000FRM7L0,0,CAD
935,XQBWQ1-R,2021-02-11,BBG000BP08R4,0,USD
936,XQC8FD-R,2021-02-22,BBG000DS5588,0,USD
937,XQCN4R-R,2021-02-12,BBG000BPMH90,1,USD
938,XQN3ZC-R,2021-02-18,BBG00XRT7YX6,0,USD
939,D9PBHM-R,,BBG000K9LLR8,0,USD
940,DCWB5F-R,,BBG000N0MYZ6,0,USD
941,FJWB59-R,,BBG00NR75V37,0,USD
942,K960HM-R,,BBG000Q39RP8,0,USD
943,KM9V14-R,,BBG000CQ5PH9,0,USD
944,PWVMG5-R,,BBG005C4XHR3,0,USD
945,QBNYB3-R,,BBG000BFLH48,0,USD
946,QDD12F-R,,BBG007DM4W33,0,CAD
947,QLCML4-R,,BBG001Z0Q6T5,0,USD
948,QZTC73-R,,BBG001PJFM76,0,USD
949,R3BMST-R,,BBG005GRR5Q2,0,USD
950,R856Y1-R,,BBG000DZQYV0,1,CAD
951,SQG2DJ-R,,BBG000BCKGW7,0,USD
952,TNZ1G6-R,,BBG000BP0KQ8,1,USD
953,WL53BC-R,,BBG000CYTTJ6,0,USD
954,WQL0KZ-R,,BBG000V8NC69,0,USD
955,XPLD03-R,,BBG000QP2SN6,0,USD
